TimeSinceStart,UserID,Task,Dataset,Layout,QuestionLevel,TrialState,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z
32.35556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5164044,1.63278,-0.8331079,4.377823,47.81417,9.323241
32.37778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5155478,1.631297,-0.8332217,5.323231,47.43472,9.142882
32.4,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5147775,1.629978,-0.8333728,6.226634,47.05286,8.916927
32.42222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5139245,1.62871,-0.8334064,7.031497,46.68018,8.63236
32.44445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5131449,1.627539,-0.8336217,7.755165,46.32709,8.279337
32.46667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5123807,1.626426,-0.8339102,8.466245,45.99053,7.968295
32.48889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5116279,1.625367,-0.8342655,9.170803,45.6695,7.73592
32.51111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5109032,1.624368,-0.8346258,9.830924,45.34017,7.516063
32.53333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5102792,1.623321,-0.8350482,10.50019,45.00117,7.269956
32.55556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5097135,1.62219,-0.8354027,11.18422,44.6363,7.009307
32.57778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5092393,1.620929,-0.8356075,11.85365,44.24629,6.744612
32.6,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5087826,1.619702,-0.8358654,12.55376,43.78997,6.526848
32.62222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5083995,1.618297,-0.8360593,13.32434,43.25821,6.361312
32.64444,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5081714,1.616766,-0.8363345,14.18717,42.71246,6.269392
32.66667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5080649,1.615012,-0.8365163,15.10016,42.16639,6.254893
32.68889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5080945,1.613326,-0.8365368,15.98024,41.57899,6.309668
32.71111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5083231,1.611608,-0.8365698,16.81762,40.94884,6.371353
32.73333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5086334,1.610059,-0.8365569,17.60519,40.346,6.452463
32.75556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5092202,1.60861,-0.8363576,18.31619,39.67073,6.612405
32.77778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5099192,1.607396,-0.8359965,18.86426,38.85078,6.797588
32.8,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5108471,1.606239,-0.8356066,19.37934,37.92123,6.888618
32.82222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.511952,1.60511,-0.8351374,19.89409,37.02063,6.925716
32.84444,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5132793,1.603951,-0.8344589,20.39011,36.09554,7.008853
32.86667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5147135,1.602782,-0.8336362,20.86438,35.09023,7.1245
32.88889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5163661,1.601467,-0.8328221,21.39637,34.04219,7.256153
32.91111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5180767,1.600187,-0.8322427,22.00697,33.09489,7.407399
32.93333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5197551,1.598959,-0.8316186,22.57512,32.20153,7.545501
32.95555,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.521595,1.597777,-0.8308971,23.05807,31.28032,7.630809
32.97778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5235803,1.596671,-0.8302739,23.551,30.29964,7.691531
33,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5255125,1.595766,-0.8297867,24.02824,29.37646,7.788948
33.02222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5275179,1.594971,-0.8292677,24.42655,28.57107,7.978778
33.04445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5294124,1.594361,-0.8285877,24.70757,27.85619,8.157486
33.06667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5314052,1.593839,-0.8278035,24.93355,27.19572,8.329057
33.08889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5335359,1.593464,-0.8271621,25.15787,26.56001,8.4871
33.11111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5357608,1.593083,-0.8264253,25.31913,25.96772,8.666448
33.13334,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5379782,1.59297,-0.8255843,25.41998,25.38955,8.918965
33.15556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5403235,1.592902,-0.8246216,25.44704,24.79604,9.224655
33.17778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5429068,1.592911,-0.8236291,25.47474,24.11323,9.532502
33.2,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5458416,1.592966,-0.8225956,25.51872,23.37662,9.803377
33.22222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5491296,1.593168,-0.8213034,25.48548,22.50748,10.00068
33.24445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5527954,1.593518,-0.8198696,25.38063,21.53078,10.17578
33.26667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.556775,1.593883,-0.8181497,25.24246,20.41431,10.34702
33.28889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.561049,1.594339,-0.8163445,25.07662,19.17958,10.55217
33.31111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5655882,1.59481,-0.8144209,24.8575,17.83273,10.77098
33.33334,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5749831,1.595557,-0.8103373,24.39807,14.94767,11.14643
33.35556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5808403,1.595841,-0.8079002,24.08714,13.12737,11.27112
33.37778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5870991,1.596028,-0.8054737,23.88678,11.1814,11.26558
33.4,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5934902,1.596096,-0.8031718,23.74279,9.253623,11.23952
33.42222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6000644,1.596073,-0.8009971,23.59836,7.347813,11.27605
33.44445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6068001,1.596158,-0.7985302,23.47843,5.410433,11.36554
33.46667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6135229,1.596197,-0.7962486,23.35627,3.525515,11.34153
33.48889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6202661,1.59638,-0.7940067,23.20099,1.803219,11.25762
33.51111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6268849,1.596679,-0.7917551,22.98293,0.2223665,11.23495
33.53333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6335512,1.596992,-0.7893625,22.68134,358.6867,11.42292
33.55556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6403243,1.597287,-0.7869537,22.39063,357.1906,11.60837
33.57778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6470078,1.597395,-0.7844772,22.18933,355.8472,11.63639
33.6,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6535152,1.597312,-0.7819637,21.97346,354.7018,11.55454
33.62222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6598974,1.597265,-0.7794446,21.74054,353.711,11.60367
33.64444,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6663179,1.597052,-0.7768245,21.58155,352.7825,11.7676
33.66667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6725216,1.596738,-0.7740567,21.5511,351.9019,11.89444
33.68889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6784333,1.596175,-0.7712209,21.57572,351.1356,11.87952
33.71111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6842834,1.595456,-0.7684948,21.63371,350.5932,11.78577
33.73333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.689658,1.594814,-0.7655565,21.74585,350.3236,11.75263
33.75556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.694924,1.594106,-0.7623818,21.8192,350.209,11.81222
33.77778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6998863,1.593593,-0.7591236,21.92859,350.2156,11.89582
33.8,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7046056,1.593185,-0.7557939,22.07815,350.3421,11.90918
33.82222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7091584,1.592803,-0.7521072,22.16685,350.574,11.90768
33.84444,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.713564,1.592563,-0.7483235,22.23472,350.8345,11.94645
33.86667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7176638,1.592547,-0.7443611,22.20344,351.0957,11.92217
33.88889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7216761,1.592488,-0.7400711,22.05682,351.4091,11.95368
33.91111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7252837,1.592634,-0.735477,21.89618,351.767,12.052
33.93333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7286003,1.59282,-0.7306895,21.76554,352.1909,12.23069
33.95555,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7315857,1.593133,-0.7258687,21.50561,352.6949,12.37531
33.97778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7342397,1.593286,-0.7209963,21.24862,353.2083,12.39752
34,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7366147,1.593415,-0.7159874,21.08704,353.783,12.36312
34.02222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.738613,1.593444,-0.7111909,20.89807,354.4,12.34807
34.04445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7402074,1.593456,-0.7064047,20.61939,355.1152,12.37863
34.06667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7414098,1.593587,-0.7017145,20.25751,355.9748,12.45268
34.08889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.742172,1.593664,-0.6973585,19.96156,356.8959,12.54929
34.11111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7424783,1.593702,-0.6933321,19.73306,357.947,12.68408
34.13334,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7424177,1.593857,-0.6895239,19.56989,359.0737,12.82063
34.15556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7421465,1.594464,-0.6856377,19.34159,0.1900398,12.92044
34.17778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7416642,1.595424,-0.6815813,18.91234,1.307192,13.06494
34.2,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7407948,1.596618,-0.6774988,18.38663,2.399537,13.2621
34.22222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7398431,1.597624,-0.6736327,17.88371,3.4173,13.41284
34.24445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7386056,1.598531,-0.6695732,17.37878,4.295841,13.51699
34.26667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.737212,1.599347,-0.66545,16.84661,5.055646,13.54882
34.28889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7357107,1.599872,-0.6613027,16.30825,5.762914,13.60612
34.31111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.733888,1.600436,-0.6571751,15.85706,6.488693,13.76162
34.33334,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7317028,1.600818,-0.652935,15.47432,7.203372,13.97539
34.35556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7293882,1.601091,-0.6489472,15.12825,7.848902,14.12345
34.37778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7270328,1.601629,-0.6446968,14.75372,8.415754,14.17518
34.4,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7244461,1.6026,-0.6402221,14.22153,8.903733,14.12725
34.42222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7216996,1.603977,-0.6354965,13.44085,9.328311,14.12189
34.44445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7187667,1.605382,-0.6305467,12.5328,9.60189,14.01121
34.46667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7156914,1.60667,-0.6255398,11.76289,9.762957,13.83811
34.48889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7123491,1.608168,-0.6203959,10.99774,9.823921,13.65609
34.51111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7087493,1.609311,-0.6152517,10.30084,9.850581,13.52776
34.53333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7048229,1.610174,-0.6103237,9.791777,9.873991,13.4441
34.55556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.7005687,1.610852,-0.6053877,9.362004,9.941708,13.32248
34.57778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6959385,1.611541,-0.6001893,8.818475,9.996062,13.16477
34.6,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6911598,1.61204,-0.5947809,8.250536,9.979107,12.92043
34.62222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6860738,1.612397,-0.5893655,7.77317,9.89204,12.69464
34.64444,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6806241,1.612584,-0.5840557,7.359217,9.812247,12.42365
34.66667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6750256,1.612695,-0.5786457,6.923934,9.703081,12.20004
34.68889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.669019,1.613089,-0.5728779,6.478852,9.442813,12.02379
34.71111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6629164,1.613164,-0.5671645,5.998608,9.110936,11.72162
34.73333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6566451,1.613039,-0.561649,5.576519,8.713472,11.3592
34.75556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6497287,1.613102,-0.5561498,5.201536,8.193662,10.95451
34.77778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6425377,1.613179,-0.5507188,4.879987,7.644258,10.58174
34.8,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6348047,1.612928,-0.5451018,4.486399,7.04083,10.31302
34.82222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6267585,1.612558,-0.5395269,4.008174,6.407939,10.11242
34.84444,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.618402,1.612346,-0.5338397,3.539057,5.660852,9.923991
34.86667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.6097236,1.612274,-0.52809,3.099047,4.842511,9.620623
34.88889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.600571,1.612127,-0.522294,2.663379,3.989448,9.306108
34.91111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.591059,1.61181,-0.5165721,2.351075,3.109432,9.10206
34.93333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5812513,1.612702,-0.510456,2.161243,2.185343,9.154533
34.95555,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5713087,1.616002,-0.5033827,1.977501,1.267884,9.609185
34.97778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5612506,1.620576,-0.4959357,1.719933,0.3984746,9.946671
35,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.551278,1.625198,-0.4885129,1.384547,359.6368,10.12895
35.02222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5409737,1.628727,-0.4816082,0.9091737,358.9655,10.06347
35.04445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5304142,1.631671,-0.4750413,0.4923394,358.2915,10.01074
35.06667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5198274,1.634429,-0.4682235,359.8791,357.5741,10.20641
35.08889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.5092208,1.636775,-0.4613357,359.3209,356.8746,10.4041
35.11111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4988307,1.638106,-0.4546303,358.9209,356.174,10.36775
35.13334,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4886779,1.638818,-0.4479492,358.5701,355.6238,10.28402
35.15556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4785751,1.639249,-0.4409751,358.3031,355.0908,10.27143
35.17778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4686088,1.639823,-0.4338267,358.0339,354.4747,10.50624
35.2,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4590331,1.639903,-0.4265131,357.808,353.9127,10.81732
35.22222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4497503,1.639696,-0.4192915,357.7394,353.3891,10.92804
35.24445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.441046,1.639419,-0.4120836,357.7917,353.009,10.87421
35.26667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4327793,1.63912,-0.4048585,357.7896,352.6147,10.83668
35.28889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4251017,1.63887,-0.3977756,357.7912,352.1677,10.75364
35.31111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4180811,1.638623,-0.3905672,357.7286,351.7775,10.63507
35.33334,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4113864,1.638044,-0.3838139,357.8333,351.4913,10.32171
35.35556,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.4052645,1.637317,-0.3773981,358.0943,351.2805,9.942364
35.37778,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3999425,1.636598,-0.3713191,358.4648,351.1633,9.574854
35.4,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3950846,1.636173,-0.3652328,358.7761,351.0174,9.260195
35.42222,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3934978,1.636316,-0.362326,358.811,350.9558,9.141552
35.44445,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3919727,1.636461,-0.3595029,358.7591,350.8813,9.05602
35.46667,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3879459,1.636366,-0.3536081,358.793,350.7251,8.919635
35.48889,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3842555,1.636161,-0.3477344,358.8021,350.6163,8.868559
35.51111,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.380895,1.63601,-0.3418155,358.7535,350.5745,8.905883
35.53333,15,0,BIM,Flat,1,PreTask,0,0.6032228,0.8,0.6,-0.3777577,1.635919,-0.3360481,358.5818,350.6322,8.944663
