TimeSinceStart,UserHeight,TrialID,ParticipantID,ExperimentSequence,Dataset,Layout,TaskID,TaskLevel,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,LeftMenuButtonPressed,LeftTriggerButtonPressed,LeftGripButtonPressed,LeftPadPressed,RightMenuButtonPressed,RightTriggerButtonPressed,RightGripButtonPressed,RightPadPressed,RotatingClockwise,RotatingAnticlockwise,ScaleUp,ScaleDown,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,SMRotationDiff,FilterXMin,FilterXMax,FilterYMin,FilterYMax,FilterZMin,FilterZMax,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
31.68889,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.548676,1.67461,-0.8430096,331.7482,50.99611,17.1372,-1.61925,0.7978271,-1.976136,343.121,162.5044,1.772056,-0.400959,1.128045,-0.6328043,329.6134,43.5867,347.5678,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.71111,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5485644,1.674443,-0.8429353,331.8155,50.97308,17.07417,-1.619118,0.7978538,-1.976171,343.1204,162.5048,1.768937,-0.4008539,1.128049,-0.6326176,329.6194,43.64409,347.5905,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.73333,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5484574,1.6743,-0.8427096,331.9784,50.95898,16.99726,-1.619142,0.7978929,-1.976112,343.1315,162.5042,1.758285,-0.4005408,1.127606,-0.6322523,329.9142,43.67429,347.8608,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.75556,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5481982,1.673934,-0.842491,332.2386,50.94283,16.94825,-1.618747,0.7979882,-1.976163,343.126,162.5012,1.792256,-0.3998117,1.126618,-0.6319102,330.4724,43.76898,348.0735,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.77778,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5478038,1.673481,-0.842171,332.6574,50.92389,16.96138,-1.618666,0.7979847,-1.976281,343.126,162.4935,1.797271,-0.3991315,1.125454,-0.6314059,331.1216,43.65196,347.9393,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.8,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5473126,1.67288,-0.8419616,333.2313,50.96701,16.94869,-1.618827,0.7979318,-1.97625,343.124,162.4933,1.799752,-0.3984234,1.123842,-0.6305319,331.9239,43.35781,348.3629,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.82222,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.546813,1.672249,-0.841599,333.9075,51.0662,16.91789,-1.61907,0.7978001,-1.976253,343.1339,162.5051,1.791793,-0.3980191,1.122265,-0.6297876,332.7229,43.13426,348.8229,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.84444,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5460152,1.671409,-0.8413015,334.6368,51.17144,16.82779,-1.619109,0.7978379,-1.976255,343.1253,162.5053,1.782715,-0.3974605,1.12053,-0.6289333,333.5912,43.04342,348.9482,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.86667,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5450436,1.670539,-0.8409948,335.43,51.32254,16.61886,-1.61914,0.7977471,-1.976264,343.1288,162.5087,1.778964,-0.3969123,1.11904,-0.6283194,334.3704,42.98446,348.926,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.88889,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5439311,1.669472,-0.8405839,336.2839,51.47284,16.36325,-1.619141,0.7978401,-1.976281,343.1324,162.5104,1.775575,-0.3961861,1.117561,-0.6276067,335.129,42.96473,348.6204,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.91111,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5427645,1.668374,-0.8400326,337.2114,51.53865,16.14096,-1.61924,0.797948,-1.976251,343.1216,162.5227,1.769083,-0.3961589,1.116757,-0.6270262,335.6211,42.87085,348.6731,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.93333,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.541435,1.667186,-0.8395464,338.2363,51.56772,15.92938,-1.619207,0.7979348,-1.976293,343.1294,162.5218,1.769702,-0.3965933,1.116425,-0.6267093,335.7352,42.71674,348.8893,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.95556,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5400652,1.665844,-0.8389357,339.3734,51.58682,15.67111,-1.619213,0.798038,-1.976241,343.1257,162.5213,1.767088,-0.3971248,1.116305,-0.6266016,335.6972,42.62707,348.7676,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
31.97778,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5386477,1.6644,-0.8382403,340.6485,51.59063,15.40201,-1.619241,0.7981719,-1.976323,343.126,162.528,1.759522,-0.3979666,1.116559,-0.6268672,335.4432,42.5589,348.4149,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5372974,1.662873,-0.8374969,342.0289,51.57129,15.09983,-1.619051,0.7980093,-1.976185,343.1241,162.5169,1.777122,-0.3985939,1.116845,-0.626907,335.2737,42.58614,348.1231,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.02222,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5357224,1.661184,-0.8370308,343.4935,51.56325,14.75082,-1.619037,0.7980077,-1.976223,343.1306,162.5226,1.763833,-0.3988833,1.116843,-0.6271712,335.2414,42.69419,347.9158,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.04445,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5340641,1.659309,-0.8364512,345.0234,51.53338,14.37312,-1.619171,0.7980113,-1.976099,343.1313,162.5299,1.767807,-0.3990364,1.116683,-0.6272799,335.3634,42.81831,347.8667,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.06667,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5324366,1.657319,-0.8359331,346.5756,51.3945,13.98212,-1.619174,0.7979945,-1.976055,343.1322,162.5236,1.768879,-0.3991015,1.116365,-0.6275276,335.5028,42.93647,347.7694,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.08889,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5308268,1.655352,-0.8354804,348.2001,51.2515,13.54609,-1.619048,0.7979336,-1.975965,343.1292,162.5363,1.759448,-0.3989823,1.116103,-0.6278898,335.7276,43.06573,347.3596,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.11111,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5291632,1.653228,-0.8350898,349.84,51.11983,13.08275,-1.61892,0.7979639,-1.975911,343.1265,162.5387,1.755544,-0.3988819,1.115834,-0.6281656,336.0264,43.23285,347.2502,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.13334,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5277334,1.651039,-0.8348026,351.487,51.0033,12.72111,-1.618936,0.7979884,-1.975856,343.1239,162.5375,1.751703,-0.398725,1.115512,-0.6284517,336.2534,43.39902,347.2558,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.15556,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5263305,1.648864,-0.8345793,353.1415,50.83444,12.40922,-1.618845,0.7980121,-1.975843,343.1255,162.5399,1.753493,-0.3988206,1.115339,-0.6288928,336.3761,43.53627,347.2522,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.17778,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5250871,1.646649,-0.834429,354.7265,50.63224,12.09947,-1.618896,0.7980064,-1.975871,343.1358,162.542,1.74941,-0.3988307,1.115165,-0.6293288,336.569,43.69982,347.0603,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.2,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5236614,1.644682,-0.8342195,356.2382,50.40611,11.73504,-1.619,0.7979749,-1.975904,343.1331,162.541,1.736161,-0.3990686,1.11503,-0.6297232,336.7401,43.8358,346.8307,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.22222,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5224406,1.642719,-0.833991,357.6218,50.16835,11.37416,-1.619037,0.7980049,-1.975893,343.1271,162.5347,1.745931,-0.3992352,1.114927,-0.6301583,336.8291,43.8902,346.6862,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.24445,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5213012,1.640819,-0.8338395,358.9383,49.82833,11.04081,-1.619136,0.7979525,-1.975928,343.1314,162.5362,1.745501,-0.3994677,1.11512,-0.6306714,336.8109,43.93463,346.6974,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.26667,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5202615,1.639016,-0.8337804,0.1927274,49.43103,10.68798,-1.619073,0.797995,-1.975914,343.1317,162.5362,1.754749,-0.3998864,1.115294,-0.6310951,336.7552,43.95109,346.766,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.28889,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5192169,1.637361,-0.8336349,1.33488,49.06018,10.28572,-1.618861,0.7979412,-1.975864,343.1354,162.5387,1.752116,-0.4001963,1.115552,-0.631513,336.6921,43.9576,346.7294,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.31111,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5181739,1.635807,-0.8334402,2.386807,48.66901,9.891464,-1.618842,0.7979426,-1.975788,343.1394,162.5413,1.750391,-0.400259,1.115844,-0.6322411,336.6553,44.02116,346.5806,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.33334,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5171774,1.634282,-0.8332682,3.402237,48.21732,9.57233,-1.618801,0.7979233,-1.975693,343.1403,162.5431,1.750221,-0.4003654,1.11606,-0.6327277,336.6833,44.07513,346.6921,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.35556,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5164044,1.63278,-0.8331079,4.377823,47.81417,9.323241,-1.618845,0.7980025,-1.975676,343.1447,162.5484,1.74055,-0.4004233,1.116032,-0.6334044,336.7878,44.18463,346.623,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.37778,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5155478,1.631297,-0.8332217,5.323231,47.43472,9.142882,-1.618721,0.7979465,-1.975633,343.1414,162.5507,1.737742,-0.4000514,1.115964,-0.6344768,336.8128,44.47671,346.3721,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.4,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5147775,1.629978,-0.8333728,6.226634,47.05286,8.916927,-1.61877,0.7980319,-1.975675,343.1395,162.5544,1.725318,-0.3997593,1.116004,-0.6356591,336.807,44.79015,346.0658,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.42222,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5139245,1.62871,-0.8334064,7.031497,46.68018,8.63236,-1.618763,0.79805,-1.975732,343.1448,162.5492,1.72842,-0.3995621,1.11617,-0.6368338,336.7867,45.06633,345.9247,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.44445,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5131449,1.627539,-0.8336217,7.755165,46.32709,8.279337,-1.618853,0.7980245,-1.975675,343.143,162.5474,1.72862,-0.3992229,1.116137,-0.6379465,336.8918,45.29944,345.8526,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.46667,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5123807,1.626426,-0.8339102,8.466245,45.99053,7.968295,-1.618742,0.7979969,-1.975571,343.1427,162.5485,1.727568,-0.3987463,1.116218,-0.6393896,336.9099,45.61486,345.3484,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.48889,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5116279,1.625367,-0.8342655,9.170803,45.6695,7.73592,-1.618712,0.7980312,-1.975587,343.1432,162.5544,1.716972,-0.398644,1.116371,-0.6406914,336.7674,45.87438,345.2041,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.51111,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5109032,1.624368,-0.8346258,9.830924,45.34017,7.516063,-1.618649,0.7980098,-1.975613,343.1461,162.5523,1.713166,-0.3983319,1.116392,-0.641884,336.773,46.10598,345.032,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.53333,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5102792,1.623321,-0.8350482,10.50019,45.00117,7.269956,-1.618677,0.7980018,-1.975676,343.1546,162.5536,1.715216,-0.3980076,1.116229,-0.6429075,336.896,46.30852,344.6743,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.55556,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5097135,1.62219,-0.8354027,11.18422,44.6363,7.009307,-1.618673,0.7980455,-1.975617,343.1605,162.5562,1.716563,-0.3977838,1.116198,-0.644066,336.9395,46.51834,344.3099,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.57778,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5092393,1.620929,-0.8356075,11.85365,44.24629,6.744612,-1.618538,0.7980131,-1.975513,343.1562,162.5598,1.71634,-0.3976009,1.116169,-0.6449732,336.9601,46.69682,344.2527,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.6,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5087826,1.619702,-0.8358654,12.55376,43.78997,6.526848,-1.618516,0.7981008,-1.975552,343.1564,162.5503,1.711759,-0.3976207,1.116073,-0.6458791,336.9647,46.82625,344.0707,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.62222,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5083995,1.618297,-0.8360593,13.32434,43.25821,6.361312,-1.618597,0.7980065,-1.975512,343.1546,162.5587,1.712967,-0.3978424,1.116357,-0.6468252,336.8947,46.88709,343.6758,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.64444,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5081714,1.616766,-0.8363345,14.18717,42.71246,6.269392,-1.61848,0.7980493,-1.975526,343.1517,162.5575,1.70694,-0.3979897,1.116599,-0.647597,336.916,46.86666,343.4607,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.66667,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5080649,1.615012,-0.8365163,15.10016,42.16639,6.254893,-1.618485,0.7980262,-1.975493,343.1473,162.5593,1.704159,-0.398263,1.116826,-0.6483113,336.9601,46.88795,343.3093,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.68889,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5080945,1.613326,-0.8365368,15.98024,41.57899,6.309668,-1.618503,0.7980666,-1.975446,343.1478,162.5562,1.708326,-0.3985629,1.117263,-0.6489533,336.8761,46.99758,343.0296,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.71111,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5083231,1.611608,-0.8365698,16.81762,40.94884,6.371353,-1.618489,0.7981122,-1.975543,343.1507,162.5583,1.701736,-0.3985758,1.117472,-0.6494344,336.8549,47.15269,342.8173,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.73333,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5086334,1.610059,-0.8365569,17.60519,40.346,6.452463,-1.618334,0.7981616,-1.97538,343.1414,162.5593,1.694327,-0.3985567,1.117779,-0.6499654,336.9085,47.2826,342.516,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.75556,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5092202,1.60861,-0.8363576,18.31619,39.67073,6.612405,-1.618044,0.7981552,-1.97538,343.1471,162.5464,1.714012,-0.3988907,1.118156,-0.6504813,336.8621,47.32481,342.1293,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.77778,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5099192,1.607396,-0.8359965,18.86426,38.85078,6.797588,-1.618167,0.7980067,-1.975374,343.1469,162.5578,1.705818,-0.3992269,1.118692,-0.6506675,336.7362,47.31586,341.6738,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.8,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5108471,1.606239,-0.8356066,19.37934,37.92123,6.888618,-1.61837,0.7979776,-1.975462,343.1549,162.5612,1.703604,-0.3993435,1.11934,-0.6512278,336.6073,47.30223,341.4898,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.82222,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.511952,1.60511,-0.8351374,19.89409,37.02063,6.925716,-1.61849,0.7980179,-1.975378,343.1516,162.5637,1.706369,-0.3995059,1.120341,-0.6513103,336.4097,47.3891,341.2839,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.84444,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5132793,1.603951,-0.8344589,20.39011,36.09554,7.008853,-1.618504,0.7982043,-1.975347,343.1533,162.5695,1.702716,-0.4002566,1.121329,-0.6514112,336.1903,47.40839,340.9309,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
32.86667,1.644269,0,15,3,BIM,Flat,0,1,PreTask,-0.5147135,1.602782,-0.8336362,20.86438,35.09023,7.1245,-1.618536,0.7982736,-1.975341,343.152,162.5647,1.698875,-0.4009397,1.122328,-0.6514941,335.8414,47.36031,340.36,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6032228,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
