TimeSinceStart,UserID,Task,Dataset,Layout,QuestionLevel,TrialState,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z
14.6,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283478,0.6626341,-2.191661,354.6523,232.5285,1.701479
14.65556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283531,0.6626186,-2.191646,354.6397,232.5625,1.685161
14.71111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283553,0.6625924,-2.191682,354.6349,232.5459,1.678859
14.76667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283547,0.6625772,-2.191724,354.6326,232.5735,1.697186
14.82222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283662,0.662595,-2.191359,354.6245,232.5497,1.671498
14.86667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283679,0.6626132,-2.191361,354.6426,232.5638,1.658076
14.92222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283581,0.6624842,-2.191242,354.6133,232.5918,1.676782
14.97778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283685,0.6624484,-2.191174,354.6274,232.5703,1.654901
15.03333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283753,0.6624312,-2.19127,354.648,232.5845,1.665395
15.07778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283888,0.6624068,-2.191191,354.6515,232.5591,1.680807
15.13333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283934,0.6624025,-2.191225,354.6426,232.5679,1.673254
15.18889,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28394,0.6623517,-2.191506,354.6438,232.5874,1.674482
15.24444,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283844,0.6622904,-2.191481,354.6486,232.5891,1.697185
15.3,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283767,0.6623157,-2.191461,354.632,232.6022,1.694145
15.35556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283727,0.6625271,-2.191642,354.6442,232.5971,1.706408
15.41111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283741,0.6624219,-2.191749,354.6487,232.5921,1.689255
15.46667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283731,0.6623377,-2.19173,354.6155,232.587,1.677481
15.51111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283997,0.66258,-2.19165,354.649,232.6089,1.700635
15.56667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28402,0.6624782,-2.191489,354.6357,232.6141,1.698023
15.62222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284023,0.6624712,-2.191389,354.6479,232.5941,1.670978
15.67778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28405,0.6624902,-2.191386,354.6383,232.6073,1.687504
15.72222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284021,0.6625154,-2.191338,354.6234,232.6183,1.677419
15.77778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284022,0.6624779,-2.191293,354.6338,232.6194,1.683048
15.84445,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284112,0.6624845,-2.191351,354.6375,232.62,1.688206
15.9,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284191,0.6625161,-2.191377,354.6358,232.6246,1.707941
15.94444,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284184,0.6625152,-2.191319,354.6385,232.6144,1.711857
16,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284224,0.6625488,-2.191407,354.6367,232.6464,1.675238
16.05556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284279,0.6626132,-2.191388,354.6382,232.6436,1.688419
16.11111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284155,0.6625922,-2.191282,354.6331,232.6451,1.704732
16.16667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.283944,0.6625063,-2.192373,354.6634,232.6769,1.695927
16.21111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284049,0.6624559,-2.192258,354.6528,232.6687,1.700206
16.26667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28404,0.6624269,-2.19229,354.6225,232.6654,1.728985
16.32222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28398,0.6624024,-2.192339,354.6609,232.6737,1.71277
16.37778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28408,0.6624185,-2.192155,354.6295,232.6658,1.701009
16.42222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284026,0.662412,-2.19213,354.6312,232.6759,1.691447
16.47778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28395,0.6624473,-2.19212,354.6643,232.6798,1.718971
16.53333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284006,0.6623887,-2.192142,354.6404,232.6781,1.693341
16.58889,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284208,0.6623206,-2.192246,354.64,232.6693,1.712948
16.63333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284219,0.6623661,-2.191679,354.6242,232.6656,1.699601
16.68889,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284258,0.6624402,-2.19172,354.6404,232.6538,1.700253
16.74445,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28431,0.6624926,-2.191954,354.6309,232.6637,1.694762
16.8,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284248,0.6625288,-2.191908,354.6383,232.6609,1.713829
16.85556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284144,0.6625282,-2.19248,354.6439,232.6699,1.717905
16.91111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284127,0.6624735,-2.192561,354.6463,232.687,1.720776
16.96667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284068,0.6625,-2.192633,354.6635,232.6924,1.707662
17.02222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284073,0.6625103,-2.192507,354.658,232.6927,1.692123
17.07778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284073,0.6624911,-2.192588,354.6658,232.6941,1.718148
17.13333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284137,0.6624156,-2.192627,354.6363,232.6858,1.686505
17.17778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284096,0.6624513,-2.192667,354.6438,232.6924,1.707438
17.23333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284075,0.6624554,-2.192729,354.6446,232.6969,1.714262
17.28889,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284064,0.662367,-2.192839,354.645,232.6887,1.694606
17.34444,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284358,0.662626,-2.191802,354.6129,232.6889,1.707828
17.4,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284335,0.6626923,-2.191751,354.6376,232.6938,1.714817
17.44444,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284407,0.6627215,-2.191669,354.6638,232.7025,1.684636
17.5,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284389,0.6627294,-2.191645,354.6138,232.723,1.689678
17.55556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284394,0.6626821,-2.191582,354.6297,232.7041,1.72559
17.61111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284352,0.66276,-2.191458,354.6605,232.7099,1.683857
17.66667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284488,0.6626912,-2.19169,354.6383,232.6918,1.705755
17.72222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284423,0.6627142,-2.192139,354.6383,232.7347,1.7397
17.77778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284558,0.6627461,-2.192182,354.6686,232.7133,1.733418
17.83333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284501,0.6627498,-2.192189,354.6501,232.7279,1.730343
17.87778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284459,0.662735,-2.192197,354.648,232.744,1.731168
17.93333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284536,0.6627196,-2.192271,354.6395,232.7613,1.692578
17.98889,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284734,0.6628016,-2.192279,354.666,232.7527,1.717355
18.04445,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284718,0.6625769,-2.192251,354.6658,232.748,1.719254
18.1,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284729,0.6625714,-2.192322,354.6552,232.7396,1.724211
18.15556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28457,0.6624981,-2.192332,354.66,232.7491,1.733837
18.21111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284775,0.6623929,-2.192383,354.6721,232.7529,1.724153
18.26667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284921,0.6623091,-2.192361,354.6652,232.7492,1.710635
18.31111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284906,0.6622337,-2.192402,354.6521,232.7616,1.73687
18.36667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284903,0.6622276,-2.192446,354.6649,232.7684,1.72487
18.42222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28487,0.6621979,-2.192829,354.6608,232.7733,1.736172
18.47778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284813,0.6621617,-2.193123,354.6571,232.7765,1.764299
18.53333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284685,0.6621047,-2.193182,354.6436,232.7959,1.761193
18.57778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284765,0.6621174,-2.193187,354.6655,232.7771,1.736092
18.64445,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284568,0.662061,-2.193177,354.6452,232.7838,1.765817
18.68889,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284575,0.6620177,-2.193276,354.6417,232.7975,1.733747
18.74445,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284676,0.6620843,-2.193061,354.6428,232.7829,1.726785
18.8,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284641,0.6621454,-2.193114,354.6651,232.7978,1.734006
18.85556,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284729,0.6621048,-2.193232,354.6661,232.7963,1.716855
18.91111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284787,0.6623099,-2.192884,354.6449,232.7818,1.74038
18.96667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284879,0.6623555,-2.192877,354.6578,232.783,1.725377
19.01111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284909,0.6624548,-2.192898,354.6395,232.7698,1.750554
19.06667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284931,0.6624718,-2.192738,354.6407,232.7973,1.735254
19.12222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284998,0.6622959,-2.19272,354.6566,232.7807,1.749509
19.17778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.285047,0.6623231,-2.19264,354.6381,232.7894,1.741977
19.23333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284939,0.6623424,-2.192549,354.6289,232.7933,1.737185
19.27778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284946,0.66233,-2.192808,354.6566,232.8029,1.769049
19.34444,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284987,0.662361,-2.192785,354.6496,232.7915,1.753807
19.4,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284976,0.662334,-2.192734,354.6295,232.7807,1.746496
19.44444,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28492,0.6624261,-2.192759,354.6529,232.8209,1.776925
19.51111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.284994,0.6624519,-2.192677,354.6583,232.8095,1.751809
19.56667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28513,0.6623551,-2.192504,354.6347,232.8079,1.751279
19.61111,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.285148,0.6623905,-2.192362,354.652,232.7901,1.763579
19.66667,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28512,0.6624362,-2.192293,354.6544,232.813,1.751479
19.72222,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.285026,0.66249,-2.192204,354.6535,232.814,1.773267
19.77778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.285139,0.6625401,-2.192031,354.6613,232.8015,1.737285
19.83333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28513,0.662569,-2.191913,354.6685,232.7947,1.757995
19.87778,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28522,0.6626639,-2.19183,354.6909,232.8025,1.746373
19.93333,13,0,BIM,Flat,1,PreTask,0.15,-0.4179021,0.8,0.9379579,-1.28527,0.6627002,-2.191764,354.6778,232.7959,1.746747
