icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c6d7f','JST940',144.8457,-37.7127,518.16,90.58,False,171.18,6.5,'1320',1551242379,0.1111111111111111
'7c6d7f','JST940',144.8474,-37.7216,579.12,96.42,False,170.79,6.18,'1320',1551242390,0.14814814814814814
'7c6d7f','JST940',144.8491,-37.7299,632.46,100.99,False,171.21,5.85,'1320',1551242399,0.18518518518518517
'7c6d7f','JST940',144.8448,-37.7478,731.52,110.81,False,211.33,4.88,'1320',1551242418,0.2222222222222222
'7c6d7f','JST940',144.8349,-37.755,762,117.92,False,240.75,1.95,'1320',1551242428,0.25925925925925924
'7c6d7f','JST940',144.8218,-37.7578,800.1,124.25,False,263.58,6.83,'1320',1551242438,0.2962962962962963
'7c6d7f','JST940',144.8066,-37.7579,906.78,126.7,False,272.79,13.98,'1320',1551242449,0.3333333333333333
'7c6d7f','JST940',144.7928,-37.7568,1043.94,126.6,False,277.47,15.28,'1320',1551242459,0.37037037037037035
'7c6d7f','JST940',144.7781,-37.7547,1188.72,127.23,False,280.72,12.03,'1320',1551242469,0.4074074074074074
'7c6d7f','JST940',144.7639,-37.7519,1295.4,128.91,False,290.32,12.03,'1320',1551242479,0.4444444444444444
'7c6d7f','JST940',144.75,-37.7452,1424.94,130.88,False,306.69,12.35,'1320',1551242490,0.48148148148148145
'7c6d7f','JST940',144.7335,-37.7271,1638.3,135.58,False,337.23,12.35,'1320',1551242509,0.5185185185185185
'7c6d7f','JST940',144.7299,-37.7161,1767.84,138.4,False,352.95,13.33,'1320',1551242519,0.5555555555555556
'7c6d7f','JST940',144.7304,-37.7031,1889.76,140.2,False,7.8,13.33,'1320',1551242529,0.5925925925925926
'7c6d7f','JST940',144.7353,-37.6911,2011.68,143.3,False,22.15,13.66,'1320',1551242539,0.6296296296296295
'7c6d7f','JST940',144.7413,-37.6796,2125.98,145.31,False,22.48,11.38,'1320',1551242548,0.6666666666666666
'7c6d7f','JST940',144.7483,-37.6661,2240.28,147.02,False,21.99,12.68,'1320',1551242559,0.7037037037037037
'7c6d7f','JST940',144.7541,-37.6544,2362.2,147.98,False,21.84,12.68,'1320',1551242569,0.7407407407407407
'7c6d7f','JST940',144.7606,-37.6414,2491.74,148.93,False,21.69,13,'1320',1551242579,0.7777777777777777
'7c6d7f','JST940',144.7667,-37.6292,2613.66,150.08,False,21.73,13,'1320',1551242589,0.8148148148148148
'7c6d7f','JST940',144.7791,-37.6042,2834.64,153.33,False,21.66,11.38,'1320',1551242609,0.8518518518518519
'7c6d7f','JST940',144.7858,-37.5908,2979.42,153.8,False,21.59,15.61,'1320',1551242619,0.8888888888888888
'7c6d7f','JST940',144.792,-37.5781,3108.96,154.28,False,21.52,11.38,'1320',1551242629,0.9259259259259258
'7c6d7f','JST940',144.7996,-37.5649,3177.54,159.9,False,26.98,5.53,'1320',1551242639,0.9629629629629629
'7c6d7f','JST940',144.8098,-37.5521,3223.26,165.67,False,34.63,4.88,'1320',1551242649,1.0
'7c6c94','JST665',144.817,-37.5569,655.32,83.23,False,171.47,-5.2,'3657',1551242389,0.0
'7c6c94','JST665',144.8183,-37.5639,609.6,80.61,False,171.56,-4.23,'3657',1551242399,0.09090909090909091
'7c6c94','JST665',144.8207,-37.577,541.02,72.83,False,171.47,-4.55,'3657',1551242418,0.18181818181818182
'7c6c94','JST665',144.8221,-37.5843,495.3,70.72,False,171.63,-3.9,'3657',1551242430,0.2727272727272727
'7c6c94','JST665',144.8232,-37.5903,457.2,70.29,False,171.16,-4.88,'3657',1551242439,0.36363636363636365
'7c6c94','JST665',144.8244,-37.5969,426.72,69.12,False,171.87,-3.58,'3657',1551242450,0.4545454545454546
'7c6c94','JST665',144.8254,-37.6022,396.24,68.68,False,171.38,-3.58,'3657',1551242458,0.5454545454545454
'7c6c94','JST665',144.8265,-37.6081,358.14,68.68,False,171.38,-4.23,'3657',1551242468,0.6363636363636364
'7c6c94','JST665',144.8278,-37.6151,304.8,68.1,False,171.75,-2.93,'3657',1551242480,0.7272727272727273
'7c6c94','JST665',144.8311,-37.6327,220.98,67.59,False,171.68,-3.25,'3657',1551242508,0.8181818181818182
'7c6c94','JST665',144.8322,-37.6387,182.88,67.59,False,171.68,-3.25,'3657',1551242518,0.9090909090909092
'7c6c94','JST665',144.8328,-37.642,167.64,67.66,False,171.25,-3.58,'3657',1551242524,1.0
'88510b','',144.8413,-37.6882,190.5,92.78,False,172.99,11.38,'1466',1551242479,0.0
'88510b','THA466',144.8426,-37.6969,335.28,91.12,False,173.52,15.93,'1466',1551242490,0.03333333333333333
'88510b','THA466',144.8452,-37.7124,563.88,92.62,False,171.37,8.78,'1466',1551242509,0.06666666666666667
'88510b','THA466',144.847,-37.7213,647.7,95.4,False,170.69,7.48,'1466',1551242520,0.1
'88510b','THA466',144.8486,-37.7292,731.52,95.91,False,170.74,9.75,'1466',1551242529,0.13333333333333333
'88510b','THA466',144.8497,-37.7381,838.2,94.8,False,183.11,9.75,'1466',1551242539,0.16666666666666666
'88510b','THA466',144.8473,-37.7458,906.78,95.29,False,204.9,6.83,'1466',1551242549,0.2
'88510b','THA466',144.8398,-37.7527,990.6,94.88,False,236.05,8.13,'1466',1551242559,0.23333333333333334
'88510b','THA466',144.8302,-37.7556,1059.18,95.75,False,261.35,5.2,'1466',1551242569,0.26666666666666666
'88510b','THA466',144.8191,-37.7554,1097.28,101.65,False,277.27,2.6,'1466',1551242579,0.3
'88510b','THA466',144.8069,-37.754,1127.76,108.34,False,279.02,3.25,'1466',1551242589,0.3333333333333333
'88510b','THA466',144.7815,-37.751,1211.58,120.55,False,278.1,4.23,'1466',1551242609,0.36666666666666664
'88510b','THA466',144.7676,-37.7494,1249.68,127.18,False,277.67,3.9,'1466',1551242619,0.4
'88510b','THA466',144.7524,-37.7478,1303.02,132.34,False,277.59,7.48,'1466',1551242630,0.43333333333333335
'88510b','THA466',144.737,-37.7462,1409.7,134.45,False,277.7,12.35,'1466',1551242640,0.4666666666666667
'88510b','THA466',144.723,-37.7441,1524,133.92,False,285.37,13,'1466',1551242649,0.5
'88510b','THA466',144.7086,-37.7385,1645.92,135.1,False,306.17,10.4,'1466',1551242660,0.5333333333333333
'88510b','THA466',144.698,-37.73,1737.36,136.89,False,324.64,7.48,'1466',1551242669,0.5666666666666667
'88510b','THA466',144.6909,-37.7208,1798.32,137.51,False,330.65,7.8,'1466',1551242678,0.6
'88510b','THA466',144.6822,-37.7084,1912.62,139.17,False,330.31,12.03,'1466',1551242689,0.6333333333333333
'88510b','THA466',144.6745,-37.6979,2034.54,139.57,False,329.18,11.38,'1466',1551242699,0.6666666666666666
'88510b','THA466',144.6578,-37.6766,2240.28,142.87,False,327.8,11.05,'1466',1551242719,0.7
'88510b','THA466',144.6492,-37.6658,2339.34,144.29,False,327.67,11.05,'1466',1551242729,0.7333333333333333
'88510b','THA466',144.6403,-37.6547,2468.88,144.29,False,327.67,13.98,'1466',1551242739,0.7666666666666666
'88510b','THA466',144.6307,-37.6426,2606.04,144.73,False,327.78,10.08,'1466',1551242750,0.8
'88510b','THA466',144.6227,-37.6325,2712.72,145.6,False,327.99,11.7,'1466',1551242759,0.8333333333333334
'88510b','THA466',144.6135,-37.6208,2827.02,146.74,False,328.04,11.05,'1466',1551242770,0.8666666666666667
'88510b','THA466',144.6061,-37.6115,2933.7,147.18,False,328.14,12.03,'1466',1551242778,0.9
'88510b','THA466',144.5959,-37.5982,3070.86,148.33,False,328.18,10.08,'1466',1551242790,0.9333333333333333
'88510b','THA466',144.5777,-37.5751,3169.92,158.74,False,328.11,3.58,'1466',1551242809,0.9666666666666667
'88510b','THA466',144.5693,-37.5644,3200.4,164.3,False,328.05,3.9,'1466',1551242818,1.0
'7c6db2','QFA441',144.817,-37.5569,640.08,93.13,False,171.42,-5.2,'3725',1551242529,0.0
'7c6db2','QFA441',144.8185,-37.5651,594.36,88.47,False,171.3,-4.55,'3725',1551242539,0.08333333333333333
'7c6db2','QFA441',144.82,-37.5723,556.26,84.91,False,170.94,-4.55,'3725',1551242548,0.16666666666666666
'7c6db2','QFA441',144.8214,-37.5805,510.54,81.56,False,172.02,-4.55,'3725',1551242559,0.25
'7c6db2','QFA441',144.8227,-37.5876,472.44,78.94,False,172.13,-3.58,'3725',1551242569,0.3333333333333333
'7c6db2','QFA441',144.8239,-37.5939,434.34,75.96,False,171.43,-3.9,'3725',1551242578,0.41666666666666663
'7c6db2','QFA441',144.8252,-37.601,396.24,77.48,False,171.6,-4.23,'3725',1551242589,0.5
'7c6db2','QFA441',144.8279,-37.6154,312.42,77.56,False,171.22,-3.25,'3725',1551242609,0.5833333333333333
'7c6db2','QFA441',144.8283,-37.6177,297.18,77.05,False,171.17,-3.58,'3725',1551242613,0.6666666666666666
'7c6db2','QFA441',144.8298,-37.6257,251.46,76.9,False,171.92,-4.23,'3725',1551242624,0.75
'7c6db2','QFA441',144.8317,-37.6358,198.12,77.56,False,171.22,-3.25,'3725',1551242639,0.8333333333333333
'7c6db2','QFA441',144.8329,-37.6426,160.02,78.07,False,171.28,-5.2,'3725',1551242649,0.9166666666666666
'7c6db2','QFA441',144.8332,-37.644,129.54,78.07,False,171.28,-5.53,'3725',1551242651,1.0
'7c7a3e','VOZ1371',145.1011,-37.7066,3093.72,151.42,False,334.65,-7.8,'3735',1551242579,0.0
'7c7a3e','VOZ1371',145.094,-37.6946,3025.14,150.73,False,334.75,-7.48,'3735',1551242588,0.043478260869565216
'7c7a3e','VOZ1371',145.0793,-37.6696,2865.12,149.83,False,335.02,-7.8,'3735',1551242609,0.08695652173913043
'7c7a3e','VOZ1371',145.0717,-37.6566,2788.92,149.36,False,334.94,-7.48,'3735',1551242620,0.13043478260869565
'7c7a3e','VOZ1371',145.065,-37.6453,2720.34,148.43,False,334.77,-7.48,'3735',1551242629,0.17391304347826086
'7c7a3e','VOZ1371',145.0581,-37.6337,2644.14,147.75,False,334.86,-7.48,'3735',1551242638,0.21739130434782608
'7c7a3e','VOZ1371',145.0508,-37.6213,2567.94,147.28,False,334.78,-7.48,'3735',1551242649,0.2608695652173913
'7c7a3e','VOZ1371',145.0438,-37.6095,2491.74,146.85,False,335.14,-7.15,'3735',1551242659,0.30434782608695654
'7c7a3e','VOZ1371',145.0368,-37.5974,2423.16,146.38,False,335.06,-7.48,'3735',1551242669,0.34782608695652173
'7c7a3e','VOZ1371',145.03,-37.5857,2346.96,145.91,False,334.97,-7.48,'3735',1551242679,0.3913043478260869
'7c7a3e','VOZ1371',145.0225,-37.5731,2270.76,144.98,False,334.8,-7.48,'3735',1551242689,0.43478260869565216
'7c7a3e','VOZ1371',145.0159,-37.5618,2202.18,144.3,False,334.9,-7.48,'3735',1551242699,0.4782608695652174
'7c7a3e','VOZ1371',144.8186,-37.5652,609.6,88.91,False,171.68,-5.2,'3735',1551243019,0.5217391304347826
'7c7a3e','VOZ1371',144.82,-37.573,556.26,86.36,False,171.44,-5.2,'3735',1551243029,0.5652173913043478
'7c7a3e','VOZ1371',144.8214,-37.5803,502.92,84.18,False,171.92,-5.2,'3735',1551243039,0.6086956521739131
'7c7a3e','VOZ1371',144.8227,-37.5881,457.2,79.01,False,171.76,-5.53,'3735',1551243049,0.6521739130434783
'7c7a3e','VOZ1371',144.8239,-37.5946,419.1,76.47,False,171.49,-3.58,'3735',1551243059,0.6956521739130435
'7c7a3e','VOZ1371',144.8253,-37.6014,381,72.83,False,171.47,-3.9,'3735',1551243069,0.7391304347826086
'7c7a3e','VOZ1371',144.8258,-37.6042,350.52,73.26,False,171.93,-2.93,'3735',1551243074,0.7826086956521738
'7c7a3e','VOZ1371',144.8277,-37.6145,304.8,74.35,False,171.65,-4.23,'3735',1551243089,0.8260869565217391
'7c7a3e','VOZ1371',144.8293,-37.6235,251.46,72.83,False,171.47,-2.93,'3735',1551243103,0.8695652173913043
'7c7a3e','VOZ1371',144.8312,-37.6338,205.74,72.68,False,172.27,-3.58,'3735',1551243119,0.9130434782608695
'7c7a3e','VOZ1371',144.8326,-37.6407,167.64,72.57,False,170.2,-2.6,'3735',1551243130,0.9565217391304348
'7c7a3e','VOZ1371',144.8331,-37.6435,152.4,72.91,False,171.07,-3.9,'3735',1551243134,1.0
'780ac8','CPA104',144.84,-37.6808,144.78,86.79,False,171.82,9.1,None,1551242649,0.0
'780ac8','CPA104',144.8416,-37.6885,274.32,86.01,False,170.71,13.33,'1437',1551242659,0.03225806451612903
'780ac8','CPA104',144.8432,-37.696,411.48,86.52,False,170.76,13.66,'1437',1551242669,0.06451612903225806
'780ac8','CPA104',144.8447,-37.7034,525.78,87.11,False,170.48,11.38,'1437',1551242679,0.0967741935483871
'780ac8','CPA104',144.8464,-37.7115,624.84,90.08,False,171.13,7.48,'1437',1551242689,0.12903225806451613
'780ac8','CPA104',144.8479,-37.7195,685.8,95.16,False,171.61,5.2,'1437',1551242699,0.16129032258064516
'780ac8','CPA104',144.8507,-37.7377,784.86,105.98,False,179.72,5.85,'1437',1551242719,0.1935483870967742
'780ac8','CPA104',144.8492,-37.7465,838.2,110.68,False,194.81,4.88,'1437',1551242728,0.22580645161290322
'780ac8','CPA104',144.8434,-37.7563,883.92,116.91,False,215.51,3.58,'1437',1551242739,0.25806451612903225
'780ac8','CPA104',144.833,-37.7642,944.88,121.14,False,236.78,9.43,'1437',1551242749,0.29032258064516125
'780ac8','CPA104',144.8211,-37.7684,1051.56,121.16,False,255.49,11.38,'1437',1551242759,0.3225806451612903
'780ac8','CPA104',144.807,-37.7691,1173.48,120.5,False,275.88,12.68,'1437',1551242769,0.3548387096774194
'780ac8','CPA104',144.7942,-37.7671,1303.02,119.17,False,284.76,14.63,'1437',1551242779,0.3870967741935484
'780ac8','CPA104',144.7804,-37.7638,1463.04,118.44,False,287.96,12.03,'1437',1551242789,0.4193548387096774
'780ac8','CPA104',144.7552,-37.7568,1577.34,129.88,False,290.16,4.23,'1437',1551242809,0.45161290322580644
'780ac8','CPA104',144.7414,-37.7527,1645.92,134.81,False,290.79,9.75,'1437',1551242818,0.4838709677419355
'780ac8','CPA104',144.7272,-37.7485,1752.6,136.44,False,290.76,12.03,'1437',1551242828,0.5161290322580645
'780ac8','CPA104',144.7118,-37.7424,1889.76,136.98,False,304.29,13.66,'1437',1551242839,0.5483870967741935
'780ac8','CPA104',144.7019,-37.735,2004.06,137.98,False,322.57,11.7,'1437',1551242848,0.5806451612903225
'780ac8','CPA104',144.6928,-37.7233,2103.12,141.86,False,330.93,9.43,'1437',1551242859,0.6129032258064516
'780ac8','CPA104',144.6853,-37.7125,2217.42,142.81,False,330.66,12.35,'1437',1551242869,0.6451612903225806
'780ac8','CPA104',144.6767,-37.7008,2331.72,143.72,False,329.21,7.8,'1437',1551242879,0.6774193548387096
'780ac8','CPA104',144.6683,-37.6898,2415.54,144.35,False,328.41,9.75,'1437',1551242889,0.7096774193548387
'780ac8','CPA104',144.6508,-37.6679,2659.38,145.28,False,327.44,12.68,'1437',1551242909,0.7419354838709677
'780ac8','CPA104',144.6416,-37.6563,2781.3,145.71,False,327.54,11.38,'1437',1551242919,0.7741935483870968
'780ac8','CPA104',144.6332,-37.6458,2872.74,148.28,False,327.47,9.75,'1437',1551242929,0.8064516129032258
'780ac8','CPA104',144.6235,-37.6337,2994.66,149.14,False,327.68,12.68,'1437',1551242940,0.8387096774193548
'780ac8','CPA104',144.6149,-37.6229,3108.96,150.29,False,327.72,9.1,'1437',1551242949,0.8709677419354839
'780ac8','CPA104',144.6053,-37.6106,3162.3,155.74,False,328.09,3.58,'1437',1551242960,0.9032258064516129
'780ac8','CPA104',144.5967,-37.5997,3192.78,161.3,False,328.03,4.23,'1437',1551242968,0.9354838709677419
'780ac8','CPA104',144.5869,-37.5872,3238.5,166.16,False,328.03,3.9,'1437',1551242978,0.967741935483871
'780ac8','CPA104',144.5763,-37.5736,3268.98,172.15,False,328.07,3.25,'1437',1551242989,1.0
'77058e','ALK604',144.8163,-37.5529,662.94,89.41,False,171.73,-4.55,'7352',1551242678,0.0
'77058e','ALK604',144.818,-37.5619,624.84,87.46,False,171.2,-4.23,'7352',1551242689,0.09090909090909091
'77058e','ALK604',144.8193,-37.569,579.12,83.67,False,171.87,-5.53,'7352',1551242699,0.18181818181818182
'77058e','ALK604',144.822,-37.5836,495.3,78.58,False,171.34,-3.58,'7352',1551242719,0.2727272727272727
'77058e','ALK604',144.8232,-37.5905,449.58,75.81,False,172.2,-4.88,'7352',1551242729,0.36363636363636365
'77058e','ALK604',144.8245,-37.5971,411.48,72.68,False,172.27,-3.58,'7352',1551242739,0.4545454545454546
'77058e','ALK604',144.8257,-37.6037,373.38,70.96,False,170.4,-3.25,'7352',1551242749,0.5454545454545454
'77058e','ALK604',144.8267,-37.6091,350.52,71.81,False,171.35,-3.25,'7352',1551242758,0.6363636363636364
'77058e','ALK604',144.8281,-37.6164,274.32,72.24,False,171.81,-4.23,'7352',1551242769,0.7272727272727273
'77058e','ALK604',144.83,-37.6268,243.84,71.66,False,172.16,-3.25,'7352',1551242785,0.8181818181818182
'77058e','ALK604',144.8327,-37.6413,167.64,73.26,False,171.93,-3.58,'7352',1551242808,0.9090909090909092
'77058e','ALK604',144.8331,-37.643,160.02,72.75,False,171.87,-3.9,'7352',1551242810,1.0
'7c6de4','',144.8391,-37.6759,137.16,79.01,False,171.76,10.73,'3253',1551242769,0.0
'7c6de4','',144.84,-37.6807,220.98,80.03,False,171.87,12.35,'3253',1551242776,0.037037037037037035
'7c6de4','QFA818',144.8417,-37.6905,381,81.05,False,171.97,12.68,'3253',1551242790,0.07407407407407407
'7c6de4','QFA818',144.8446,-37.7052,563.88,89.57,False,171.08,5.85,'3253',1551242809,0.1111111111111111
'7c6de4','QFA818',144.8463,-37.7141,617.22,98.66,False,172.21,6.5,'3253',1551242819,0.14814814814814814
'7c6de4','QFA818',144.8478,-37.7228,693.42,103.46,False,171.71,9.1,'3253',1551242829,0.18518518518518517
'7c6de4','QFA818',144.8492,-37.7327,784.86,109.14,False,177.84,6.5,'3253',1551242839,0.2222222222222222
'7c6de4','QFA818',144.8472,-37.7412,861.06,113.39,False,198.52,9.1,'3253',1551242848,0.25925925925925924
