icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'8a047a','GIA719',144.5865,-37.5652,1714.5,164.41,False,327.65,15.28,'1266',1551222469,0.9523809523809523
'8a047a','GIA719',144.5755,-37.5513,1859.28,164.69,False,327.5,13.66,'1266',1551222480,1.0
'7c4923','QFA94',144.8161,-37.5519,678.18,88.4,False,171.63,-4.23,'7264',1551222398,0.0
'7c4923','QFA94',144.8175,-37.5597,632.46,85.78,False,171.72,-4.23,'7264',1551222408,0.08333333333333333
'7c4923','QFA94',144.8202,-37.5746,548.64,79.59,False,171.45,-4.23,'7264',1551222429,0.16666666666666666
'7c4923','QFA94',144.8217,-37.5821,502.92,75.96,False,171.43,-3.9,'7264',1551222439,0.25
'7c4923','QFA94',144.8228,-37.588,464.82,73.85,False,171.59,-3.9,'7264',1551222448,0.3333333333333333
'7c4923','QFA94',144.8241,-37.5951,419.1,72.91,False,171.07,-3.9,'7264',1551222459,0.41666666666666663
'7c4923','QFA94',144.8251,-37.6008,388.62,73.34,False,171.53,-3.9,'7264',1551222468,0.5
'7c4923','QFA94',144.8264,-37.6078,350.52,72.17,False,172.22,-4.23,'7264',1551222479,0.5833333333333333
'7c4923','QFA94',144.8275,-37.6138,312.42,72.32,False,171.41,-4.23,'7264',1551222488,0.6666666666666666
'7c4923','QFA94',144.8283,-37.6179,289.56,72.99,False,170.67,-3.9,'7264',1551222495,0.75
'7c4923','QFA94',144.8312,-37.6335,198.12,72.32,False,171.41,-3.9,'7264',1551222519,0.8333333333333333
'7c4923','QFA94',144.8325,-37.6402,160.02,72.83,False,171.47,-3.25,'7264',1551222529,0.9166666666666666
'7c4923','QFA94',144.833,-37.6431,114.3,73.85,False,171.59,-3.25,'7264',1551222534,1.0
'7c6d9e','',144.8197,-37.6606,129.54,82.58,False,274.65,12.35,'1423',1551222400,0.0
'7c6d9e','QFA880',144.817,-37.6604,251.46,82.63,False,275,13,'1423',1551222403,0.05555555555555555
'7c6d9e','QFA880',144.7918,-37.6586,487.68,87.2,False,274.4,7.8,'1423',1551222430,0.1111111111111111
'7c6d9e','QFA880',144.7812,-37.658,563.88,94.93,False,274.35,7.48,'1423',1551222440,0.16666666666666666
'7c6d9e','QFA880',144.7698,-37.6573,624.84,105.23,False,274.21,5.85,'1423',1551222450,0.2222222222222222
'7c6d9e','QFA880',144.7573,-37.6566,708.66,112.45,False,274.2,9.43,'1423',1551222460,0.2777777777777778
'7c6d9e','QFA880',144.7443,-37.6559,807.72,118.13,False,274.25,9.75,'1423',1551222470,0.3333333333333333
'7c6d9e','QFA880',144.7304,-37.655,960.12,120.78,False,274.64,17.56,'1423',1551222480,0.38888888888888884
'7c6d9e','QFA880',144.717,-37.6541,1120.14,121.8,False,274.6,16.58,'1423',1551222490,0.4444444444444444
'7c6d9e','QFA880',144.7029,-37.6532,1257.3,125.43,False,274.71,12.35,'1423',1551222500,0.5
'7c6d9e','QFA880',144.6761,-37.648,1478.28,133.73,False,294.79,13,'1423',1551222519,0.5555555555555556
'7c6d9e','QFA880',144.6621,-37.6404,1615.44,138.43,False,308.36,13.66,'1423',1551222530,0.611111111111111
'7c6d9e','QFA880',144.6535,-37.6331,1722.12,143.09,False,321.28,14.96,'1423',1551222537,0.6666666666666666
'7c6d9e','QFA880',144.6437,-37.6187,1866.9,149.51,False,337.76,15.61,'1423',1551222550,0.7222222222222222
'7c6d9e','QFA880',144.639,-37.606,1981.2,154.63,False,344.76,13,'1423',1551222559,0.7777777777777777
'7c6d9e','QFA880',144.6345,-37.5932,2110.74,157.16,False,344.23,15.28,'1423',1551222569,0.8333333333333333
'7c6d9e','QFA880',144.6293,-37.5787,2278.38,158.57,False,343.8,15.61,'1423',1551222579,0.8888888888888888
'7c6d9e','QFA880',144.6248,-37.5638,2407.92,162.39,False,350.15,15.28,'1423',1551222590,0.9444444444444444
'7c6d9e','QFA880',144.6247,-37.5506,2514.6,167.58,False,3.87,17.23,'1423',1551222599,1.0
'c8187e','ANZ191',145.1022,-37.5653,11582.4,234.33,False,283.46,0,'0230',1551222409,0.0
'c8187e','ANZ191',145.0503,-37.5553,11582.4,234.95,False,283.55,0,'0230',1551222429,0.5
'c8187e','ANZ191',145.0267,-37.5507,11582.4,235.07,False,283.67,0,'0230',1551222438,1.0
'7c7aa7','VOZ167',144.8197,-37.6605,152.4,89.38,False,275.28,16.58,None,1551222465,0.0
'7c7aa7','VOZ167',144.8047,-37.6595,381,91.43,False,275.17,14.96,'1460',1551222479,0.05263157894736842
'7c7aa7','VOZ167',144.7948,-37.6587,495.3,95.11,False,275.59,7.48,'1460',1551222489,0.10526315789473684
'7c7aa7','VOZ167',144.7831,-37.6578,548.64,103.26,False,274.86,4.55,'1460',1551222499,0.15789473684210525
'7c7aa7','VOZ167',144.7583,-37.6562,685.8,117.23,False,275.04,8.13,'1460',1551222519,0.21052631578947367
'7c7aa7','VOZ167',144.744,-37.6553,800.1,123.34,False,274.55,15.28,'1460',1551222529,0.2631578947368421
'7c7aa7','VOZ167',144.7303,-37.6545,982.98,122.71,False,273.85,20.48,'1460',1551222539,0.3157894736842105
'7c7aa7','VOZ167',144.7167,-37.6546,1165.86,121.11,False,266.59,16.58,'1460',1551222549,0.3684210526315789
'7c7aa7','VOZ167',144.7044,-37.6571,1272.54,126.45,False,250.02,9.43,'1460',1551222558,0.42105263157894735
'7c7aa7','VOZ167',144.6904,-37.6634,1417.32,130.44,False,235.12,13.66,'1460',1551222569,0.47368421052631576
'7c7aa7','VOZ167',144.6806,-37.6717,1584.96,131.14,False,219.75,17.56,'1460',1551222578,0.5263157894736842
'7c7aa7','VOZ167',144.6723,-37.6824,1752.6,132.61,False,210.54,17.56,'1460',1551222589,0.5789473684210527
'7c7aa7','VOZ167',144.6646,-37.6924,1912.62,133.77,False,211.8,15.93,'1460',1551222599,0.631578947368421
'7c7aa7','VOZ167',144.6577,-37.7038,2065.02,137.18,False,201.56,14.96,'1460',1551222609,0.6842105263157894
'7c7aa7','VOZ167',144.6573,-37.7292,2316.48,146.39,False,168.65,10.4,'1460',1551222629,0.7368421052631579
'7c7aa7','VOZ167',144.6631,-37.7402,2415.54,149.77,False,153.26,15.28,'1460',1551222638,0.7894736842105263
'7c7aa7','VOZ167',144.6759,-37.7531,2613.66,152.35,False,138.56,19.18,'1460',1551222650,0.8421052631578947
'7c7aa7','VOZ167',144.6861,-37.762,2773.68,151.85,False,137.61,19.51,'1460',1551222659,0.894736842105263
'7c7aa7','VOZ167',144.6984,-37.7727,2964.18,151.12,False,137.62,17.88,'1460',1551222669,0.9473684210526315
'7c7aa7','VOZ167',144.7086,-37.7817,3108.96,151.54,False,138.03,15.93,'1460',1551222678,1.0
'7c6d2a','',144.8214,-37.6607,152.4,83.5,False,273.53,13,'4237',1551222519,0.0
'7c6d2a','VOZ833',144.8118,-37.6601,289.56,84.12,False,274.56,13.33,'4237',1551222529,0.05555555555555555
'7c6d2a','VOZ833',144.8026,-37.6594,419.1,87.2,False,274.4,14.31,'4237',1551222539,0.1111111111111111
'7c6d2a','VOZ833',144.7921,-37.6587,518.16,91.9,False,274.82,6.83,'4237',1551222549,0.16666666666666666
'7c6d2a','VOZ833',144.7808,-37.6579,571.5,101.17,False,274.67,5.53,'4237',1551222559,0.2222222222222222
'7c6d2a','VOZ833',144.769,-37.6572,632.46,108.9,False,274.61,7.8,'4237',1551222569,0.2777777777777778
'7c6d2a','VOZ833',144.7561,-37.6564,701.04,116.04,False,274.07,6.5,'4237',1551222579,0.3333333333333333
'7c6d2a','VOZ833',144.7416,-37.6557,769.62,125.22,False,273.3,6.5,'4237',1551222590,0.38888888888888884
'7c6d2a','VOZ833',144.7278,-37.655,861.06,131.95,False,273.58,14.63,'4237',1551222599,0.4444444444444444
'7c6d2a','VOZ833',144.7124,-37.6542,1059.18,130.48,False,274.07,20.81,'4237',1551222610,0.5
'7c6d2a','VOZ833',144.683,-37.6521,1356.36,133.46,False,279.32,13,'4237',1551222629,0.5555555555555556
'7c6d2a','VOZ833',144.6681,-37.6475,1424.94,140.8,False,296.94,7.15,'4237',1551222640,0.611111111111111
'7c6d2a','VOZ833',144.6559,-37.6396,1478.28,148.79,False,314.3,7.15,'4237',1551222649,0.6666666666666666
'7c6d2a','VOZ833',144.6468,-37.6274,1584.96,156.92,False,336.63,14.63,'4237',1551222659,0.7222222222222222
'7c6d2a','VOZ833',144.6413,-37.6127,1752.6,159.59,False,345.25,16.91,'4237',1551222670,0.7777777777777777
'7c6d2a','VOZ833',144.6366,-37.5997,1897.38,159.85,False,343.55,15.93,'4237',1551222680,0.8333333333333333
'7c6d2a','VOZ833',144.6317,-37.5865,2042.16,161.43,False,342.95,15.61,'4237',1551222689,0.8888888888888888
'7c6d2a','VOZ833',144.6269,-37.5706,2202.18,165.09,False,351.04,15.28,'4237',1551222700,0.9444444444444444
'7c6d2a','VOZ833',144.6274,-37.5562,2346.96,169.64,False,5.92,15.28,'4237',1551222710,1.0
'7c531e','QFA38',144.8165,-37.5546,655.32,81.12,False,171.61,-4.55,'2204',1551222559,0.0
'7c531e','QFA38',144.8174,-37.5589,609.6,79.52,False,171.82,-4.55,'2204',1551222565,0.07692307692307693
'7c531e','QFA38',144.8193,-37.5692,563.88,76.04,False,171.05,-3.9,'2204',1551222579,0.15384615384615385
'7c531e','QFA38',144.8207,-37.5761,525.78,73.41,False,171.13,-4.55,'2204',1551222590,0.23076923076923078
'7c531e','QFA38',144.8218,-37.582,487.68,72.68,False,172.27,-4.23,'2204',1551222599,0.3076923076923077
'7c531e','QFA38',144.823,-37.5892,449.58,72.62,False,172.67,-3.58,'2204',1551222610,0.38461538461538464
'7c531e','QFA38',144.8255,-37.6025,373.38,73.85,False,171.59,-3.25,'2204',1551222630,0.46153846153846156
'7c531e','QFA38',144.8265,-37.6073,342.9,73.85,False,171.59,-3.9,'2204',1551222637,0.5384615384615385
'7c531e','QFA38',144.8279,-37.6153,297.18,72.24,False,171.81,-3.25,'2204',1551222650,0.6153846153846154
'7c531e','QFA38',144.8284,-37.6179,281.94,72.24,False,171.81,-3.25,'2204',1551222654,0.6923076923076923
'7c531e','QFA38',144.8294,-37.6234,243.84,72.24,False,171.81,-3.25,'2204',1551222662,0.7692307692307693
'7c531e','QFA38',144.8315,-37.6349,182.88,74.35,False,171.65,-3.58,'2204',1551222680,0.8461538461538463
'7c531e','QFA38',144.8328,-37.6414,137.16,74.35,False,171.65,-3.58,'2204',1551222689,0.9230769230769231
'7c531e','QFA38',144.8329,-37.6425,76.2,74.86,False,171.7,-4.55,'2204',1551222691,1.0
'7c6de5','QFA422',144.8162,-37.6602,198.12,86.77,False,275.1,13.98,'3265',1551222636,0.0
'7c6de5','QFA422',144.8024,-37.6592,411.48,88.35,False,275.35,14.96,'3265',1551222650,0.058823529411764705
'7c6de5','QFA422',144.793,-37.6586,518.16,90.79,False,274.22,8.78,'3265',1551222659,0.11764705882352941
'7c6de5','QFA422',144.7816,-37.658,579.12,100.03,False,273.83,7.15,'3265',1551222670,0.1764705882352941
'7c6de5','QFA422',144.7707,-37.6575,662.94,105.61,False,273.07,7.8,'3265',1551222679,0.23529411764705882
'7c6de5','QFA422',144.7585,-37.6569,731.52,112.41,False,273.94,8.78,'3265',1551222689,0.29411764705882354
'7c6de5','QFA422',144.7445,-37.656,822.96,120.31,False,274.91,9.1,'3265',1551222699,0.3529411764705882
'7c6de5','QFA422',144.7316,-37.655,937.26,124.08,False,275.71,14.31,'3265',1551222709,0.4117647058823529
'7c6de5','QFA422',144.7025,-37.6529,1226.82,130.09,False,274.76,16.26,'3265',1551222729,0.47058823529411764
'7c6de5','QFA422',144.6868,-37.6518,1379.22,133.35,False,275.53,14.96,'3265',1551222739,0.5294117647058824
'7c6de5','QFA422',144.6728,-37.6488,1546.86,133.08,False,291.31,19.83,'3265',1551222749,0.5882352941176471
'7c6de5','QFA422',144.6598,-37.6416,1744.98,133.86,False,310.79,18.86,'3265',1551222759,0.6470588235294118
'7c6de5','QFA422',144.6503,-37.6325,1920.24,135.58,False,325.04,17.88,'3265',1551222769,0.7058823529411764
'7c6de5','QFA422',144.6435,-37.6205,2057.4,142.05,False,340.32,10.08,'3265',1551222779,0.7647058823529411
'7c6de5','QFA422',144.6386,-37.6084,2118.36,148.87,False,342.5,6.18,'3265',1551222789,0.8235294117647058
'7c6de5','QFA422',144.6333,-37.5944,2171.7,158.67,False,343.03,5.2,'3265',1551222799,0.8823529411764706
'7c6de5','QFA422',144.6286,-37.5805,2270.76,165.61,False,347.26,12.68,'3265',1551222809,0.9411764705882353
'7c6de5','QFA422',144.6303,-37.5499,2537.46,176.8,False,13.63,13.98,'3265',1551222829,1.0
'7c5355','UTY512',144.8199,-37.6606,99.06,84.21,False,275.26,7.48,'4217',1551222699,0.0
'7c5355','UTY512',144.8103,-37.6598,205.74,85.39,False,276.23,13.33,'4217',1551222709,0.047619047619047616
'7c5355','UTY512',144.7914,-37.658,487.68,82.38,False,276.81,13.33,'4217',1551222729,0.09523809523809523
'7c5355','UTY512',144.7817,-37.6572,586.74,85.28,False,275.54,7.15,'4217',1551222739,0.14285714285714285
'7c5355','UTY512',144.7722,-37.6565,655.32,90.79,False,274.22,6.5,'4217',1551222749,0.19047619047619047
'7c5355','UTY512',144.7609,-37.656,716.28,96.88,False,273.35,6.18,'4217',1551222759,0.23809523809523808
'7c5355','UTY512',144.7499,-37.6555,800.1,99.96,False,273.25,11.7,'4217',1551222769,0.2857142857142857
'7c5355','UTY512',144.7383,-37.6549,952.5,96.91,False,273.65,15.93,'4217',1551222779,0.3333333333333333
'7c5355','UTY512',144.7286,-37.6544,1066.8,96.4,False,273.67,9.75,'4217',1551222789,0.38095238095238093
'7c5355','UTY512',144.7168,-37.6539,1150.62,100.48,False,273.23,7.48,'4217',1551222799,0.42857142857142855
'7c5355','UTY512',144.7061,-37.6534,1211.58,104.61,False,273.38,6.5,'4217',1551222808,0.47619047619047616
'7c5355','UTY512',144.6805,-37.6521,1333.5,115.49,False,273.83,5.53,'4217',1551222829,0.5238095238095237
'7c5355','UTY512',144.6673,-37.6504,1386.84,121.12,False,286.28,5.2,'4217',1551222839,0.5714285714285714
'7c5355','UTY512',144.6549,-37.6457,1432.56,126.86,False,302.92,5.53,'4217',1551222849,0.6190476190476191
'7c5355','UTY512',144.6439,-37.6377,1508.76,132.01,False,320.85,9.75,'4217',1551222859,0.6666666666666666
'7c5355','UTY512',144.6351,-37.6277,1607.82,134.55,False,326.07,10.08,'4217',1551222869,0.7142857142857142
'7c5355','UTY512',144.6268,-37.6177,1714.5,135.42,False,327.09,12.03,'4217',1551222879,0.7619047619047619
'7c5355','UTY512',144.6199,-37.609,1813.56,135.89,False,327.99,11.38,'4217',1551222887,0.8095238095238095
'7c5355','UTY512',144.6108,-37.5974,1935.48,136.49,False,328.41,11.05,'4217',1551222898,0.8571428571428571
'7c5355','UTY512',144.6022,-37.5862,2042.16,137.64,False,328.45,10.08,'4217',1551222909,0.9047619047619047
'7c5355','UTY512',144.5853,-37.5645,2171.7,144.18,False,328.12,5.85,'4217',1551222929,0.9523809523809523
'7c5355','UTY512',144.5767,-37.5536,2255.52,146.31,False,327.93,9.1,'4217',1551222939,1.0
'7c6d8d','QFA609',144.8181,-37.5631,594.36,89.41,False,171.73,-4.55,'1065',1551222730,0.0
'7c6d8d','QFA609',144.8197,-37.5711,541.02,85.5,False,170.65,-4.55,'1065',1551222740,0.09090909090909091
'7c6d8d','QFA609',144.8211,-37.578,502.92,82.38,False,170.66,-4.88,'1065',1551222749,0.18181818181818182
'7c6d8d','QFA609',144.8225,-37.5858,457.2,80.4,False,172.65,-4.55,'1065',1551222760,0.2727272727272727
'7c6d8d','QFA609',144.8236,-37.5921,426.72,79.52,False,171.82,-4.23,'1065',1551222769,0.36363636363636365
'7c6d8d','QFA609',144.8248,-37.5987,388.62,79.59,False,171.45,-3.58,'1065',1551222778,0.4545454545454546
'7c6d8d','QFA609',144.826,-37.6049,335.28,80.03,False,171.87,-4.23,'1065',1551222787,0.5454545454545454
'7c6d8d','QFA609',144.8277,-37.6141,289.56,79.59,False,171.45,-4.55,'1065',1551222800,0.6363636363636364
'7c6d8d','QFA609',144.828,-37.616,274.32,79.59,False,171.45,-4.55,'1065',1551222803,0.7272727272727273
'7c6d8d','QFA609',144.8315,-37.6347,167.64,79.59,False,171.45,-5.2,'1065',1551222829,0.8181818181818182
'7c6d8d','QFA609',144.8328,-37.6419,121.92,77.99,False,171.66,-3.9,'1065',1551222839,0.9090909090909092
'7c6d8d','QFA609',144.8329,-37.6425,121.92,78.58,False,171.34,-3.25,'1065',1551222840,1.0
'7c6d78','JST432',144.8063,-37.6599,426.72,80.62,False,275.49,11.7,'1321',1551222829,0.0
'7c6d78','JST432',144.7972,-37.6591,502.92,83.34,False,276.38,7.8,'1321',1551222839,0.058823529411764705
'7c6d78','JST432',144.786,-37.6581,563.88,91.01,False,275.84,5.2,'1321',1551222849,0.11764705882352941
'7c6d78','JST432',144.7763,-37.6574,624.84,97.16,False,275.47,6.18,'1321',1551222859,0.1764705882352941
'7c6d78','JST432',144.764,-37.6566,701.04,103.69,False,274.27,8.13,'1321',1551222869,0.23529411764705882
'7c6d78','JST432',144.7536,-37.656,769.62,108.27,False,273.81,8.78,'1321',1551222879,0.29411764705882354
'7c6d78','JST432',144.74,-37.6554,861.06,113.92,False,273.62,8.45,'1321',1551222889,0.3529411764705882
