icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c6c35','TGG238',144.6587,-37.6428,1653.54,133.61,False,312.66,18.53,'7253',1551234617,0.631578947368421
'7c6c35','TGG238',144.6478,-37.6309,1897.38,134.91,False,331.28,17.88,'7253',1551234629,0.6842105263157894
'7c6c35','TGG238',144.6431,-37.6203,2042.16,138.81,False,342.98,16.26,'7253',1551234638,0.7368421052631579
'7c6c35','TGG238',144.6383,-37.6072,2202.18,141.33,False,343.94,15.28,'7253',1551234649,0.7894736842105263
'7c6c35','TGG238',144.6343,-37.5958,2331.72,144.44,False,344.08,14.96,'7253',1551234658,0.8421052631578947
'7c6c35','TGG238',144.6292,-37.5819,2484.12,147.19,False,343.97,15.61,'7253',1551234669,0.894736842105263
'7c6c35','TGG238',144.6253,-37.57,2636.52,148.73,False,346.4,13.98,'7253',1551234678,0.9473684210526315
'7c6c35','TGG238',144.6241,-37.5549,2766.06,155.04,False,2.85,11.05,'7253',1551234689,1.0
'7c7c79','YVF',144.9215,-37.7306,76.2,37.59,False,267.65,-3.9,'0100',1551231108,0.0
'7c7c79','YVF',144.9013,-37.7314,91.44,40.67,False,177.83,3.9,'0100',1551231799,0.022727272727272728
'7c7c79','YVF',144.9014,-37.7343,121.92,41.16,False,179.28,3.25,'0100',1551231807,0.045454545454545456
'7c7c79','YVF',144.9016,-37.7392,175.26,42.21,False,177.9,3.25,'0100',1551231820,0.06818181818181818
'7c7c79','YVF',144.9017,-37.7427,213.36,41.16,False,180,5.2,'0100',1551231830,0.09090909090909091
'7c7c79','YVF',144.9017,-37.7467,259.08,40.64,False,179.27,3.9,'0100',1551231840,0.11363636363636365
'7c7c79','YVF',144.9017,-37.7503,281.94,42.7,False,180,1.95,'0100',1551231850,0.13636363636363635
'7c7c79','YVF',144.9017,-37.7543,304.8,44.25,False,180.67,1.63,'0100',1551231860,0.1590909090909091
'7c7c79','YVF',144.9017,-37.7582,335.28,43.23,False,181.36,3.9,'0100',1551231870,0.18181818181818182
'7c7c79','YVF',144.9011,-37.7659,403.86,44.29,False,182.66,-0.33,'0100',1551231890,0.20454545454545456
'7c7c79','YVF',144.901,-37.7697,396.24,46.83,False,181.26,-0.33,'0100',1551231899,0.2272727272727273
'7c7c79','YVF',144.901,-37.7741,388.62,47.33,False,179.38,-0.65,'0100',1551231909,0.25
'7c7c79','YVF',144.901,-37.7782,396.24,47.85,False,181.23,0.65,'0100',1551231919,0.2727272727272727
'7c7c79','YVF',144.901,-37.7829,388.62,50.44,False,178.25,-0.65,'0100',1551231930,0.29545454545454547
'7c7c79','YVF',144.9012,-37.787,396.24,49.43,False,177.61,0.98,'0100',1551231939,0.3181818181818182
'7c7c79','YVF',144.7045,-37.7852,396.24,50.03,False,329.74,-0.33,'1200',1551232509,0.34090909090909094
'7c7c79','YVF',144.7016,-37.781,381,50.85,False,332.92,-1.3,'1200',1551232520,0.36363636363636365
'7c7c79','YVF',144.699,-37.7769,365.76,51.32,False,331.89,-0.65,'1200',1551232530,0.38636363636363635
'7c7c79','YVF',144.6965,-37.7732,381,48.77,False,333.71,1.3,'1200',1551232539,0.4090909090909091
'7c7c79','YVF',144.694,-37.7692,388.62,46.01,False,333.43,0.33,'1200',1551232550,0.4318181818181818
'7c7c79','YVF',144.692,-37.7659,396.24,45.56,False,334.59,0.98,'1200',1551232558,0.4545454545454546
'7c7c79','YVF',144.6894,-37.7615,396.24,47.18,False,334.83,-0.65,'1200',1551232570,0.4772727272727273
'7c7c79','YVF',144.6873,-37.7579,388.62,48.11,False,335.35,0.33,'1200',1551232580,0.5
'7c7c79','YVF',144.6828,-37.7503,411.48,51.08,False,333.69,2.28,'1200',1551232598,0.5227272727272727
'7c7c79','YVF',144.68,-37.7458,403.86,52.93,False,332.19,0,'1200',1551232609,0.5454545454545454
'7c7c79','YVF',144.6773,-37.7418,419.1,53.17,False,331.7,2.28,'1200',1551232619,0.5681818181818182
'7c7c79','YVF',144.6742,-37.7373,411.48,53.55,False,328.75,-2.6,'1200',1551232629,0.5909090909090909
'7c7c79','YVF',144.6711,-37.7336,403.86,53.68,False,320.05,-0.65,'1200',1551232638,0.6136363636363636
'7c7c79','YVF',144.6656,-37.7311,396.24,54.26,False,275.44,-1.63,'1200',1551232649,0.6363636363636364
'7c7c79','YVF',144.6596,-37.7311,388.62,53.5,False,270,0,'1200',1551232659,0.6590909090909091
'7c7c79','YVF',144.6535,-37.7309,396.24,49.45,False,272.98,1.95,'1200',1551232669,0.6818181818181819
'7c7c79','YVF',144.648,-37.7308,388.62,49.9,False,270.59,-0.98,'1200',1551232679,0.7045454545454546
'7c7c79','YVF',144.6368,-37.7307,419.1,48.36,False,270,5.53,'1200',1551232699,0.7272727272727273
'7c7c79','YVF',144.6314,-37.7308,472.44,44.24,False,270,2.6,'1200',1551232709,0.75
'7c7c79','YVF',144.6265,-37.7307,495.3,45.27,False,270.65,1.3,'1200',1551232719,0.7727272727272727
'7c7c79','YVF',144.6215,-37.7306,533.4,44.25,False,270.67,2.28,'1200',1551232729,0.7954545454545455
'7c7c79','YVF',144.6164,-37.7306,556.26,45.79,False,270.64,2.28,'1200',1551232739,0.8181818181818182
'7c7c79','YVF',144.6112,-37.7304,586.74,44.32,False,273.33,4.23,'1200',1551232749,0.8409090909090909
'7c7c79','YVF',144.6065,-37.7303,624.84,42.71,False,271.38,3.58,'1200',1551232759,0.8636363636363636
'7c7c79','YVF',144.6018,-37.7303,655.32,42.7,False,269.31,3.58,'1200',1551232769,0.8863636363636364
'7c7c79','YVF',144.5967,-37.7305,693.42,41.7,False,267.88,3.9,'1200',1551232779,0.9090909090909092
'7c7c79','YVF',144.5919,-37.7306,685.8,44.78,False,268.03,-0.65,'1200',1551232789,0.9318181818181819
'7c7c79','YVF',144.5815,-37.7311,701.04,46.02,False,264.23,1.63,'1200',1551232809,0.9545454545454546
'7c7c79','YVF',144.5763,-37.7316,708.66,44.67,False,262.06,1.63,'1200',1551232819,0.9772727272727273
'7c7c79','YVF',144.5711,-37.7321,685.8,50.68,False,264.17,-2.93,'1200',1551232829,1.0
'7c81b0','ZWI',145.1021,-37.7266,853.44,62.09,False,276.18,-1.63,'4231',1551231419,0.0
'7c81b0','ZWI',145.0951,-37.7264,822.96,57.65,False,272.05,-0.98,'4231',1551231429,0.02564102564102564
'7c81b0','ZWI',145.0883,-37.7262,822.96,56.16,False,273.15,-2.93,'4231',1551231439,0.05128205128205128
'7c81b0','ZWI',145.0822,-37.7261,792.48,56.08,False,268.95,-2.93,'4231',1551231449,0.07692307692307693
'7c81b0','ZWI',145.0754,-37.7263,762,55.6,False,267.88,-2.93,'4231',1551231460,0.10256410256410256
'7c81b0','ZWI',145.0694,-37.7265,731.52,55.65,False,266.82,-2.93,'4231',1551231469,0.1282051282051282
'7c81b0','ZWI',145.0568,-37.727,670.56,54.62,False,266.76,-2.28,'4231',1551231489,0.15384615384615385
'7c81b0','ZWI',145.0509,-37.7272,670.56,54.62,False,266.76,-2.28,'4231',1551231499,0.1794871794871795
'7c81b0','ZWI',145.0444,-37.7273,640.08,54.53,False,270,-3.58,'4231',1551231509,0.20512820512820512
'7c81b0','ZWI',145.0381,-37.7275,609.6,54.57,False,267.84,-1.63,'4231',1551231520,0.23076923076923075
'7c81b0','ZWI',145.0321,-37.7276,579.12,54.06,False,267.82,-3.9,'4231',1551231529,0.2564102564102564
'7c81b0','ZWI',145.0263,-37.7277,548.64,53.51,False,268.9,-2.28,'4231',1551231539,0.28205128205128205
'7c81b0','ZWI',145.0201,-37.7277,518.16,51.97,False,268.87,-3.58,'4231',1551231549,0.3076923076923077
'7c81b0','ZWI',145.0146,-37.7278,487.68,50.44,False,268.25,-2.28,'4231',1551231559,0.3333333333333333
'7c81b0','ZWI',145.0088,-37.7281,457.2,50.95,False,268.26,-2.93,'4231',1551231569,0.358974358974359
'7c81b0','ZWI',144.9969,-37.7281,426.72,50.43,False,271.17,-1.63,'4231',1551231590,0.3846153846153846
'7c81b0','ZWI',144.9913,-37.7282,396.24,53.05,False,267.22,-3.9,'4231',1551231599,0.41025641025641024
'7c81b0','ZWI',144.9852,-37.7286,365.76,54.06,False,267.82,-5.2,'4231',1551231609,0.4358974358974359
'7c81b0','ZWI',144.9791,-37.7288,335.28,55.16,False,266.26,-3.58,'4231',1551231619,0.4615384615384615
'7c81b0','ZWI',144.9728,-37.729,304.8,54.57,False,267.84,-4.88,'4231',1551231629,0.48717948717948717
'7c81b0','ZWI',144.9669,-37.7292,274.32,54.62,False,266.76,-3.58,'4231',1551231639,0.5128205128205128
'7c81b0','ZWI',144.9602,-37.7294,243.84,52.51,False,267.75,-1.95,'4231',1551231650,0.5384615384615384
'7c81b0','ZWI',144.9553,-37.7295,213.36,50.94,False,268.84,-1.95,'4231',1551231659,0.5641025641025641
'7c81b0','ZWI',144.9488,-37.7297,182.88,51.57,False,266,-2.93,'4231',1551231670,0.5897435897435898
'7c81b0','ZWI',144.9437,-37.7299,152.4,52,False,267.73,-2.93,'4231',1551231678,0.6153846153846154
'7c81b0','ZWI',144.9266,-37.7304,121.92,51.45,False,268.85,1.95,'4231',1551231708,0.641025641025641
'7c81b0','ZWI',144.9221,-37.7306,121.92,49.97,False,267.05,3.9,'4231',1551231716,0.6666666666666666
'7c81b0','ZWI',144.9164,-37.7335,182.88,45.11,False,225,3.9,'4231',1551231729,0.6923076923076923
'7c81b0','ZWI',144.9151,-37.7354,182.88,50.49,False,188.79,1.63,'4231',1551231734,0.717948717948718
'7c81b0','ZWI',144.9155,-37.7417,243.84,50.67,False,156.04,3.58,'4231',1551231749,0.7435897435897436
'7c81b0','ZWI',144.9191,-37.7458,274.32,51.75,False,142.67,3.9,'4231',1551231759,0.7692307692307692
'7c81b0','ZWI',144.9228,-37.7496,304.8,53.51,False,142.03,4.88,'4231',1551231769,0.7948717948717948
'7c81b0','ZWI',144.9305,-37.7569,396.24,55.41,False,138.76,2.6,'4231',1551231789,0.8205128205128205
'7c81b0','ZWI',144.9346,-37.7609,426.72,53.68,False,140.05,6.18,'4231',1551231799,0.8461538461538461
'7c81b0','ZWI',144.9381,-37.7646,487.68,52.09,False,145.05,4.88,'4231',1551231809,0.8717948717948718
'7c81b0','ZWI',144.9417,-37.7688,518.16,53.95,False,145.1,3.9,'4231',1551231820,0.8974358974358974
'7c81b0','ZWI',144.9449,-37.7724,548.64,56.52,False,145.01,1.95,'4231',1551231829,0.923076923076923
'7c81b0','ZWI',144.9493,-37.7773,579.12,60.94,False,144.97,3.25,'4231',1551231840,0.9487179487179487
'7c81b0','ZWI',144.9532,-37.7817,609.6,62.97,False,143.97,2.93,'4231',1551231849,0.9743589743589743
'7c81b0','ZWI',144.9573,-37.7863,609.6,64.83,False,144.04,2.93,'4231',1551231860,1.0
'7c6c59','TGG524',144.8176,-37.6603,182.88,86.87,False,275.78,12.03,'1336',1551231445,0.0
'7c6c59','TGG524',144.8038,-37.6591,373.38,89.53,False,276.27,14.96,'1336',1551231459,0.0625
'7c6c59','TGG524',144.7934,-37.6584,510.54,91.38,False,274.84,11.7,'1336',1551231469,0.125
'7c6c59','TGG524',144.7708,-37.6571,670.56,109.3,False,273.78,8.78,'1336',1551231489,0.1875
'7c6c59','TGG524',144.7581,-37.6564,769.62,117.07,False,274.03,16.26,'1336',1551231499,0.25
'7c6c59','TGG524',144.7448,-37.6557,937.26,118.68,False,274.47,16.91,'1336',1551231509,0.3125
'7c6c59','TGG524',144.7301,-37.6547,1082.04,124.84,False,274.25,12.35,'1336',1551231520,0.375
'7c6c59','TGG524',144.7178,-37.654,1211.58,127.85,False,273.69,18.53,'1336',1551231528,0.4375
'7c6c59','TGG524',144.7023,-37.6533,1394.46,129.87,False,273.41,18.21,'1336',1551231539,0.5
'7c6c59','TGG524',144.6871,-37.6524,1577.34,131.97,False,276.27,18.53,'1336',1551231549,0.5625
'7c6c59','TGG524',144.6747,-37.6501,1706.88,136.83,False,289.32,12.03,'1336',1551231558,0.625
'7c6c59','TGG524',144.6668,-37.6471,1783.08,148.15,False,310.49,5.85,'1336',1551231563,0.6875
'7c6c59','TGG524',144.6427,-37.6173,1965.96,165.46,False,345.23,17.56,'1336',1551231589,0.75
'7c6c59','TGG524',144.6377,-37.6026,2103.12,170.02,False,344.2,13.66,'1336',1551231599,0.8125
'7c6c59','TGG524',144.6323,-37.5877,2240.28,174.19,False,343.71,15.61,'1336',1551231609,0.875
'7c6c59','TGG524',144.6281,-37.5734,2392.68,177.96,False,351.35,16.26,'1336',1551231619,0.9375
'7c6c59','TGG524',144.6286,-37.5554,2583.18,182.85,False,9.06,18.53,'1336',1551231629,1.0
'7c6d94','',144.8164,-37.6602,190.5,86.31,False,275.47,13.33,'1254',1551231516,0.0
'7c6d94','QFA616',144.8031,-37.6592,365.76,88.92,False,275.64,13.66,'1254',1551231529,0.058823529411764705
'7c6d94','QFA616',144.793,-37.6585,480.06,92.41,False,274.79,11.7,'1254',1551231539,0.11764705882352941
'7c6d94','QFA616',144.7816,-37.6578,571.5,99.04,False,274.17,8.13,'1254',1551231549,0.1764705882352941
'7c6d94','QFA616',144.7708,-37.6573,678.18,104.07,False,273.12,12.68,'1254',1551231559,0.23529411764705882
'7c6d94','QFA616',144.7584,-37.6567,807.72,107.21,False,273.58,12.03,'1254',1551231569,0.29411764705882354
'7c6d94','QFA616',144.7325,-37.6551,1043.94,117.66,False,274.51,12.03,'1254',1551231589,0.3529411764705882
'7c6d94','QFA616',144.719,-37.6543,1165.86,121.76,False,274.36,13.33,'1254',1551231599,0.4117647058823529
'7c6d94','QFA616',144.706,-37.6536,1280.16,126.82,False,273.72,13.33,'1254',1551231608,0.47058823529411764
'7c6d94','QFA616',144.6905,-37.6528,1440.18,128.39,False,273.91,15.61,'1254',1551231619,0.5294117647058824
'7c6d94','QFA616',144.6759,-37.6506,1600.2,130.65,False,287.65,17.88,'1254',1551231629,0.5882352941176471
'7c6d94','QFA616',144.6644,-37.6458,1744.98,133.41,False,304,17.23,'1254',1551231638,0.6470588235294118
'7c6d94','QFA616',144.6522,-37.6359,1889.76,137.39,False,321.84,19.18,'1254',1551231649,0.7058823529411764
'7c6d94','QFA616',144.6454,-37.6244,2065.02,141.2,False,338.86,18.21,'1254',1551231659,0.7647058823529411
'7c6d94','QFA616',144.641,-37.6123,2225.04,142.95,False,343.91,15.93,'1254',1551231669,0.8235294117647058
'7c6d94','QFA616',144.6319,-37.588,2529.84,145.81,False,342.97,16.26,'1254',1551231689,0.8823529411764706
'7c6d94','QFA616',144.6271,-37.575,2682.24,148.68,False,344.14,15.93,'1254',1551231699,0.9411764705882353
'7c6d94','QFA616',144.6248,-37.5627,2804.16,154.83,False,355.43,17.23,'1254',1551231708,1.0
'88510b','THA465',144.8185,-37.565,609.6,96.76,False,171.44,-4.88,'2257',1551231689,0.0
'88510b','THA465',144.8202,-37.5736,556.26,93.56,False,171.78,-5.2,'2257',1551231699,0.09090909090909091
'88510b','THA465',144.8217,-37.5814,502.92,91.02,False,171.55,-5.85,'2257',1551231709,0.18181818181818182
'88510b','THA465',144.8232,-37.59,449.58,86.29,False,171.77,-4.88,'2257',1551231719,0.2727272727272727
'88510b','THA465',144.8245,-37.5972,411.48,83.67,False,171.87,-3.25,'2257',1551231729,0.36363636363636365
'88510b','THA465',144.826,-37.6052,373.38,81.63,False,171.67,-4.23,'2257',1551231740,0.4545454545454546
'88510b','THA465',144.8271,-37.6107,335.28,78.5,False,171.71,-4.55,'2257',1551231747,0.5454545454545454
'88510b','THA465',144.8284,-37.618,289.56,77.41,False,171.98,-4.23,'2257',1551231758,0.6363636363636364
'88510b','THA465',144.8295,-37.6237,251.46,75.53,False,170.99,-3.25,'2257',1551231766,0.7272727272727273
'88510b','THA465',144.8323,-37.6388,167.64,75.45,False,171.37,-3.9,'2257',1551231789,0.8181818181818182
'88510b','THA465',144.8332,-37.6438,137.16,74.35,False,171.65,-4.23,'2257',1551231796,0.9090909090909092
'88510b','THA465',144.8346,-37.6516,99.06,76.83,False,172.3,-2.93,'2257',1551231808,1.0
'7c4a2b','OXP',145.1032,-37.7254,845.82,60.19,False,269.51,-0.33,'3253',1551231709,0.0
'7c4a2b','OXP',145.097,-37.7254,853.44,59.7,False,268.52,0.33,'3253',1551231718,0.02857142857142857
'7c4a2b','OXP',145.0896,-37.7257,853.44,59.78,False,266.55,0.33,'3253',1551231728,0.05714285714285714
'7c4a2b','OXP',145.0822,-37.7261,838.2,58.24,False,266.46,-2.93,'3253',1551231739,0.08571428571428572
'7c4a2b','OXP',145.0764,-37.7264,822.96,57.22,False,266.39,-1.95,'3253',1551231748,0.11428571428571428
'7c4a2b','OXP',145.0693,-37.7268,784.86,57.76,False,265.91,-2.6,'3253',1551231759,0.14285714285714285
'7c4a2b','OXP',145.0631,-37.7271,739.14,59.76,False,267.04,-4.88,'3253',1551231769,0.17142857142857143
'7c4a2b','OXP',145.0495,-37.7276,670.56,57.68,False,267.44,-3.58,'3253',1551231789,0.19999999999999998
'7c4a2b','OXP',145.0428,-37.7278,632.46,59.73,False,267.53,-4.23,'3253',1551231799,0.22857142857142856
'7c4a2b','OXP',145.0363,-37.7281,601.98,61.25,False,268.07,-4.23,'3253',1551231809,0.2571428571428571
'7c4a2b','OXP',145.0289,-37.7281,563.88,60.7,False,270,-2.6,'3253',1551231819,0.2857142857142857
'7c4a2b','OXP',145.0223,-37.728,541.02,60.2,False,270.98,-3.25,'3253',1551231829,0.3142857142857143
'7c4a2b','OXP',145.0152,-37.7279,518.16,60.71,False,270.49,-3.58,'3253',1551231839,0.34285714285714286
'7c4a2b','OXP',145.0084,-37.7279,480.06,62.76,False,269.53,-4.23,'3253',1551231849,0.37142857142857144
'7c4a2b','OXP',145.0011,-37.7281,457.2,61.36,False,266.15,-1.95,'3253',1551231860,0.39999999999999997
'7c4a2b','OXP',144.9946,-37.7284,434.34,61.02,False,264.19,-3.25,'3253',1551231869,0.42857142857142855
'7c4a2b','OXP',144.9804,-37.7298,342.9,63.69,False,263.51,-4.55,'3253',1551231889,0.45714285714285713
'7c4a2b','OXP',144.9734,-37.7299,304.8,62.81,False,272.35,-2.28,'3253',1551231899,0.4857142857142857
'7c4a2b','OXP',144.9668,-37.7297,289.56,60.81,False,273.39,-3.58,'3253',1551231908,0.5142857142857142
'7c4a2b','OXP',144.9595,-37.7294,251.46,60.24,False,272.45,-2.6,'3253',1551231919,0.5428571428571428
'7c4a2b','OXP',144.9526,-37.7294,228.6,60.24,False,267.55,-2.93,'3253',1551231929,0.5714285714285714
'7c4a2b','OXP',144.9461,-37.7298,205.74,60.51,False,264.14,-0.98,'3253',1551231939,0.6
'7c4a2b','OXP',144.9384,-37.7302,152.4,63.89,False,266.77,-5.53,'3253',1551231949,0.6285714285714286
'7c4a2b','OXP',144.9336,-37.7303,152.4,62.28,False,268.11,-1.95,'3253',1551231956,0.6571428571428571
'7c4a2b','OXP',144.9254,-37.7318,167.64,56.39,False,234.28,6.18,'3253',1551231969,0.6857142857142857
'7c4a2b','OXP',144.9233,-37.741,297.18,56.66,False,159.26,6.5,'3253',1551231989,0.7142857142857143
'7c4a2b','OXP',144.9269,-37.7454,350.52,59.57,False,143.43,4.88,'3253',1551231999,0.7428571428571429
'7c4a2b','OXP',144.9312,-37.7498,426.72,58.17,False,141.1,8.13,'3253',1551232009,0.7714285714285714
'7c4a2b','OXP',144.9353,-37.7537,495.3,56.25,False,140.19,6.18,'3253',1551232019,0.7999999999999999
'7c4a2b','OXP',144.9396,-37.7577,541.02,57.77,False,140.78,2.28,'3253',1551232030,0.8285714285714285
'7c4a2b','OXP',144.9432,-37.7615,571.5,58.97,False,141.73,3.9,'3253',1551232038,0.8571428571428571
'7c4a2b','OXP',144.9478,-37.766,624.84,59.82,False,139.18,3.9,'3253',1551232049,0.8857142857142857
'7c4a2b','OXP',144.9522,-37.7701,640.08,63.56,False,140.25,0.33,'3253',1551232059,0.9142857142857143
'7c4a2b','OXP',144.9571,-37.7749,662.94,66.86,False,140.31,4.55,'3253',1551232069,0.9428571428571428
'7c4a2b','OXP',144.9662,-37.7833,762,62.33,False,138.68,5.53,'3253',1551232088,0.9714285714285714
'7c4a2b','OXP',144.9711,-37.7877,815.34,61.95,False,138.37,4.55,'3253',1551232099,1.0
'7c6d31','',144.8101,-37.6597,281.94,89.48,False,275.94,15.93,'1324',1551231718,0.0
'7c6d31','VOZ741',144.7995,-37.6587,441.96,90.87,False,277.81,14.63,'1324',1551231729,0.0625
'7c6d31','VOZ741',144.7889,-37.6577,548.64,94.7,False,276.24,8.45,'1324',1551231739,0.125
'7c6d31','VOZ741',144.7781,-37.6571,609.6,104.17,False,273.96,6.18,'1324',1551231749,0.1875
'7c6d31','VOZ741',144.7651,-37.6563,670.56,113.13,False,275.22,5.2,'1324',1551231759,0.25
'7c6d31','VOZ741',144.7522,-37.6555,815.34,117.11,False,274.28,20.48,'1324',1551231769,0.3125
'7c6d31','VOZ741',144.7243,-37.6539,1089.66,125.25,False,273.53,11.7,'1324',1551231789,0.375
'7c6d31','VOZ741',144.7092,-37.6533,1249.68,128.3,False,273.22,16.58,'1324',1551231799,0.4375
'7c6d31','VOZ741',144.6957,-37.6527,1402.08,129.81,False,272.95,17.56,'1324',1551231809,0.5
'7c6d31','VOZ741',144.6801,-37.6512,1569.72,133.08,False,280.92,13.66,'1324',1551231819,0.5625
'7c6d31','VOZ741',144.6674,-37.6473,1653.54,139.56,False,299.12,15.93,'1324',1551231828,0.625
'7c6d31','VOZ741',144.6548,-37.6376,1866.9,139.78,False,319.63,23.08,'1324',1551231839,0.6875
'7c6d31','VOZ741',144.6474,-37.627,2065.02,139.7,False,334.94,22.11,'1324',1551231849,0.75
'7c6d31','VOZ741',144.6424,-37.6143,2247.9,142.75,False,343.46,16.91,'1324',1551231860,0.8125
'7c6d31','VOZ741',144.6378,-37.6024,2369.82,146.45,False,342.84,12.35,'1324',1551231869,0.875
'7c6d31','VOZ741',144.6296,-37.5742,2628.9,156.69,False,354.16,13.98,'1324',1551231890,0.9375
'7c6d31','VOZ741',144.6302,-37.5607,2712.72,163.03,False,4.34,12.35,'1324',1551231899,1.0
'7c6dbb','QFA432',144.8172,-37.6604,175.26,87.16,False,274.06,15.61,'4245',1551231808,0.0
'7c6dbb','QFA432',144.8048,-37.6596,342.9,88.22,False,274.35,13.33,'4245',1551231820,0.0625
'7c6dbb','QFA432',144.7948,-37.659,464.82,91.34,False,274.52,9.43,'4245',1551231830,0.125
'7c6dbb','QFA432',144.7834,-37.6582,548.64,100.7,False,274.98,6.5,'4245',1551231840,0.1875
'7c6dbb','QFA432',144.7722,-37.6575,640.08,105.74,False,274.18,10.08,'4245',1551231850,0.25
'7c6dbb','QFA432',144.759,-37.6566,739.14,113.56,False,274.68,10.4,'4245',1551231860,0.3125
'7c6dbb','QFA432',144.7465,-37.6558,853.44,118.21,False,274.74,12.35,'4245',1551231870,0.375
'7c6dbb','QFA432',144.7188,-37.6542,1066.8,128.43,False,274.13,11.38,'4245',1551231890,0.4375
'7c6dbb','QFA432',144.7058,-37.6535,1165.86,132.54,False,274.01,11.38,'4245',1551231898,0.5
'7c6dbb','QFA432',144.6879,-37.6515,1264.92,140.56,False,282.26,9.75,'4245',1551231910,0.5625
'7c6dbb','QFA432',144.6757,-37.6475,1310.64,147.1,False,294.59,10.08,'4245',1551231918,0.625
'7c6dbb','QFA432',144.6611,-37.6393,1402.08,155.25,False,311.51,14.63,'4245',1551231929,0.6875
'7c6dbb','QFA432',144.6483,-37.6272,1531.62,159.53,False,325.64,18.86,'4245',1551231939,0.75
'7c6dbb','QFA432',144.6406,-37.614,1691.64,161.93,False,337.59,21.46,'4245',1551231949,0.8125
'7c6dbb','QFA432',144.635,-37.5992,1859.28,165.22,False,343.54,17.88,'4245',1551231960,0.875
'7c6dbb','QFA432',144.6298,-37.584,2042.16,165.57,False,345.79,19.51,'4245',1551231970,0.9375
'7c6dbb','QFA432',144.6306,-37.5549,2301.24,174.9,False,9.82,16.58,'4245',1551231989,1.0
'c820f2','ANZ124',144.8426,-37.6953,220.98,97.64,False,172.13,10.4,'1355',1551231999,0.0
'c820f2','ANZ124',144.8445,-37.7048,342.9,98.53,False,170.69,12.68,'1355',1551232010,0.14285714285714285
