icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c146e','QFA476',144.8298,-37.6257,228.6,63.95,FALSE,171.67,-4.23,'4021',1551163759,0.9047619047619047
'7c146e','QFA476',144.8307,-37.6307,198.12,65.48,FALSE,171.87,-2.6,'4021',1551163768,0.9285714285714285
'7c146e','QFA476',144.8319,-37.637,160.02,63.52,FALSE,171.15,-3.58,'4021',1551163779,0.9523809523809523
'7c146e','QFA476',144.8327,-37.6413,137.16,63.37,FALSE,172.07,-4.23,'4021',1551163787,0.9761904761904762
'7c146e','QFA476',144.8332,-37.6441,114.3,63.95,FALSE,171.67,-2.93,'4021',1551163792,1.0
'7c6d39','VOZ232',144.8159,-37.5504,670.56,78.58,FALSE,171.34,-3.9,'3716',1551163058,0.0
'7c6d39','VOZ232',144.8172,-37.5581,624.84,77.41,FALSE,171.98,-4.55,'3716',1551163069,0.07692307692307693
'7c6d39','VOZ232',144.8183,-37.5644,586.74,76.39,FALSE,171.87,-3.9,'3716',1551163078,0.15384615384615385
'7c6d39','VOZ232',144.8211,-37.5785,502.92,74.51,FALSE,170.86,-3.58,'3716',1551163099,0.23076923076923078
'7c6d39','VOZ232',144.8224,-37.585,464.82,74.28,FALSE,172.04,-3.9,'3716',1551163109,0.3076923076923077
'7c6d39','VOZ232',144.8234,-37.5911,434.34,72.75,FALSE,171.87,-4.23,'3716',1551163119,0.38461538461538464
'7c6d39','VOZ232',144.8246,-37.5978,388.62,70.72,FALSE,171.63,-4.23,'3716',1551163129,0.46153846153846156
'7c6d39','VOZ232',144.8258,-37.6039,358.14,70.79,FALSE,171.22,-3.58,'3716',1551163139,0.5384615384615385
'7c6d39','VOZ232',144.827,-37.6105,312.42,69.78,FALSE,171.09,-3.25,'3716',1551163149,0.6153846153846154
'7c6d39','VOZ232',144.828,-37.616,243.84,72.17,FALSE,172.22,-3.9,'3716',1551163158,0.6923076923076923
'7c6d39','VOZ232',144.8294,-37.6234,243.84,72.17,FALSE,172.22,-3.9,'3716',1551163170,0.7692307692307693
'7c6d39','VOZ232',144.8316,-37.6355,167.64,72.24,FALSE,171.81,-3.9,'3716',1551163188,0.8461538461538463
'7c6d39','VOZ232',144.8326,-37.6409,137.16,70.79,FALSE,171.22,-3.58,'3716',1551163197,0.9230769230769231
'7c6d39','VOZ232',144.8332,-37.6437,106.68,71.3,FALSE,171.29,-2.93,'3716',1551163201,1.0
'7c7a4b','VOZ871',144.8169,-37.6604,251.46,82.07,FALSE,274.67,12.35,'3622',1551163098,0.0
'7c7a4b','VOZ871',144.8058,-37.6596,388.62,87.24,FALSE,274.74,10.08,'3622',1551163110,0.058823529411764705
'7c7a4b','VOZ871',144.7959,-37.6589,457.2,96.04,FALSE,274.92,5.85,'3622',1551163119,0.11764705882352941
'7c7a4b','VOZ871',144.7831,-37.6582,518.16,108.79,FALSE,273.8,4.88,'3622',1551163130,0.1764705882352941
'7c7a4b','VOZ871',144.771,-37.6575,586.74,118.09,FALSE,274,11.38,'3622',1551163139,0.23529411764705882
'7c7a4b','VOZ871',144.7562,-37.6566,701.04,127.06,FALSE,275.11,9.43,'3622',1551163149,0.29411764705882354
'7c7a4b','VOZ871',144.7261,-37.6542,982.98,137.91,FALSE,275.14,19.83,'3622',1551163169,0.3529411764705882
'7c7a4b','VOZ871',144.7111,-37.6533,1219.2,133.6,FALSE,274.2,28.29,'3622',1551163179,0.4117647058823529
'7c7a4b','VOZ871',144.6968,-37.6525,1470.66,129.42,FALSE,273.87,25.03,'3622',1551163189,0.47058823529411764
'7c7a4b','VOZ871',144.685,-37.6514,1653.54,128.13,FALSE,281.58,18.53,'3622',1551163197,0.5294117647058824
'7c7a4b','VOZ871',144.668,-37.6457,1905,129.42,FALSE,299.01,20.48,'3622',1551163210,0.5882352941176471
'7c7a4b','VOZ871',144.657,-37.6382,2072.64,132.09,FALSE,313.58,16.26,'3622',1551163219,0.6470588235294118
'7c7a4b','VOZ871',144.6486,-37.6288,2232.66,136.57,FALSE,329.18,15.61,'3622',1551163229,0.7058823529411764
'7c7a4b','VOZ871',144.6387,-37.6048,2537.46,144.23,FALSE,343.63,14.96,'3622',1551163249,0.7647058823529411
'7c7a4b','VOZ871',144.6338,-37.5917,2697.48,146.64,FALSE,343.28,15.93,'3622',1551163259,0.8235294117647058
'7c7a4b','VOZ871',144.629,-37.5789,2849.88,148.61,FALSE,343.51,14.63,'3622',1551163269,0.8823529411764706
'7c7a4b','VOZ871',144.6259,-37.5656,2987.04,153.28,FALSE,353.45,13.98,'3622',1551163279,0.9411764705882353
'7c7a4b','VOZ871',144.6274,-37.5516,3154.68,156.86,FALSE,7.92,18.21,'3622',1551163289,1.0
'aa2d6b','N755JG',144.9391,-37.7869,495.3,84.53,FALSE,3.49,-5.85,'4322',1551163139,0.0
'aa2d6b','N755JG',144.9395,-37.7791,434.34,83.47,FALSE,3.18,-5.2,'4322',1551163149,0.09090909090909091
'aa2d6b','N755JG',144.9409,-37.7645,358.14,78.4,FALSE,4.14,-2.93,'4322',1551163169,0.18181818181818182
'aa2d6b','N755JG',144.9414,-37.7575,304.8,76.25,FALSE,3.09,-5.85,'4322',1551163179,0.2727272727272727
'aa2d6b','N755JG',144.9419,-37.7508,274.32,71.06,FALSE,2.49,-1.95,'4322',1551163189,0.36363636363636365
'aa2d6b','N755JG',144.9421,-37.7457,259.08,62.78,FALSE,1.41,-1.95,'4322',1551163198,0.4545454545454546
'aa2d6b','N755JG',144.9421,-37.7401,213.36,59.34,FALSE,355.53,-4.88,'4322',1551163208,0.5454545454545454
'aa2d6b','N755JG',144.9398,-37.7347,152.4,55.58,FALSE,329.4,-4.88,'4322',1551163219,0.6363636363636364
'aa2d6b','N755JG',144.9362,-37.7315,114.3,52.07,FALSE,307.78,-2.93,'4322',1551163228,0.7272727272727273
'aa2d6b','N755JG',144.9255,-37.7303,60.96,49.26,FALSE,262.8,-3.25,'4322',1551163248,0.8181818181818182
'aa2d6b','N755JG',144.9217,-37.7305,45.72,49.43,FALSE,267.61,-2.6,'4322',1551163255,0.9090909090909092
'aa2d6b','N755JG',144.9141,-37.7308,15.24,45.32,FALSE,267.4,-2.6,'4322',1551163269,1.0
'7c6db7','QFA469',144.8172,-37.5581,624.84,81.63,FALSE,171.67,-4.23,'4303',1551163247,0.0
'7c6db7','QFA469',144.8187,-37.5657,579.12,78.66,FALSE,170.97,-4.23,'4303',1551163258,0.09090909090909091
'7c6db7','QFA469',144.82,-37.5735,533.4,78.43,FALSE,172.08,-4.23,'4303',1551163269,0.18181818181818182
'7c6db7','QFA469',144.8215,-37.5807,487.68,77.64,FALSE,170.85,-3.9,'4303',1551163280,0.2727272727272727
'7c6db7','QFA469',144.8227,-37.5873,449.58,76.83,FALSE,172.3,-3.9,'4303',1551163289,0.36363636363636365
'7c6db7','QFA469',144.8238,-37.5936,419.1,75.37,FALSE,171.76,-4.23,'4303',1551163299,0.4545454545454546
'7c6db7','QFA469',144.825,-37.6001,373.38,73.85,FALSE,171.59,-4.88,'4303',1551163308,0.5454545454545454
'7c6db7','QFA469',144.8257,-37.6036,350.52,72.91,FALSE,171.07,-3.9,'4303',1551163314,0.6363636363636364
'7c6db7','QFA469',144.8277,-37.6147,228.6,73.26,FALSE,171.93,-3.58,'4303',1551163331,0.7272727272727273
'7c6db7','QFA469',144.8312,-37.6332,182.88,73.85,FALSE,171.59,-3.58,'4303',1551163359,0.8181818181818182
'7c6db7','QFA469',144.8323,-37.6393,144.78,74.79,FALSE,172.09,-3.9,'4303',1551163368,0.9090909090909092
'7c6db7','QFA469',144.8326,-37.6411,137.16,74.86,FALSE,171.7,-3.9,'4303',1551163371,1.0
'7c77f9','',144.8186,-37.6604,175.26,85.28,FALSE,275.54,14.63,'7247',1551163287,0.0
'7c77f9','QFA834',144.8082,-37.6596,312.42,85.79,FALSE,275.51,14.63,'7247',1551163298,0.058823529411764705
'7c77f9','QFA834',144.7979,-37.6589,441.96,88.31,FALSE,275.01,13,'7247',1551163309,0.11764705882352941
'7c77f9','QFA834',144.7876,-37.6583,533.4,92.81,FALSE,273.81,6.18,'7247',1551163319,0.1764705882352941
'7c77f9','QFA834',144.7643,-37.6573,670.56,109.24,FALSE,273.24,7.15,'7247',1551163339,0.23529411764705882
'7c77f9','QFA834',144.7503,-37.6566,746.76,118.61,FALSE,273.98,4.55,'7247',1551163350,0.29411764705882354
'7c77f9','QFA834',144.7371,-37.6558,815.34,126.89,FALSE,274.18,8.45,'7247',1551163359,0.3529411764705882
'7c77f9','QFA834',144.7215,-37.6549,914.4,134.66,FALSE,274.38,12.03,'7247',1551163369,0.4117647058823529
'7c77f9','QFA834',144.7065,-37.654,1066.8,137.23,FALSE,274.3,17.56,'7247',1551163379,0.47058823529411764
'7c77f9','QFA834',144.691,-37.653,1295.4,134.47,FALSE,275.93,24.71,'7247',1551163389,0.5294117647058824
'7c77f9','QFA834',144.6772,-37.65,1485.9,134.76,FALSE,290.1,19.18,'7247',1551163399,0.5882352941176471
'7c77f9','QFA834',144.6681,-37.6463,1584.96,136.97,FALSE,298.49,15.61,'7247',1551163405,0.6470588235294118
'7c77f9','QFA834',144.6523,-37.6347,1790.7,142.37,FALSE,321.31,18.21,'7247',1551163419,0.7058823529411764
'7c77f9','QFA834',144.6398,-37.6105,2171.7,144.8,FALSE,342.21,18.21,'7247',1551163439,0.7647058823529411
'7c77f9','QFA834',144.6352,-37.5987,2331.72,145.51,FALSE,343.36,18.53,'7247',1551163449,0.8235294117647058
'7c77f9','QFA834',144.6305,-37.5856,2514.6,146.21,FALSE,343.86,17.56,'7247',1551163459,0.8823529411764706
'7c77f9','QFA834',144.6265,-37.5735,2674.62,147.37,FALSE,346.89,17.56,'7247',1551163468,0.9411764705882353
'7c77f9','QFA834',144.6253,-37.5589,2834.64,151.35,FALSE,2.14,15.93,'7247',1551163479,1.0
'7c77fc','QFA156',144.8158,-37.5509,662.94,82.51,FALSE,172.48,-3.9,'0203',1551163369,0.0
'7c77fc','QFA156',144.8171,-37.5578,624.84,80.18,FALSE,171.14,-3.58,'0203',1551163378,0.07142857142857142
'7c77fc','QFA156',144.8184,-37.5649,579.12,77.99,FALSE,171.66,-3.58,'0203',1551163389,0.14285714285714285
'7c77fc','QFA156',144.8197,-37.5716,556.26,72.48,FALSE,170.6,-2.6,'0203',1551163399,0.21428571428571427
'7c77fc','QFA156',144.821,-37.578,510.54,69.7,FALSE,171.51,-4.23,'0203',1551163409,0.2857142857142857
'7c77fc','QFA156',144.8221,-37.584,472.44,69.19,FALSE,171.45,-4.23,'0203',1551163419,0.3571428571428571
'7c77fc','QFA156',144.8243,-37.5964,388.62,69.12,FALSE,171.87,-4.23,'0203',1551163439,0.42857142857142855
'7c77fc','QFA156',144.8254,-37.6024,358.14,69.78,FALSE,171.09,-3.58,'0203',1551163449,0.5
'7c77fc','QFA156',144.8267,-37.609,320.04,71.3,FALSE,171.29,-3.25,'0203',1551163459,0.5714285714285714
'7c77fc','QFA156',144.8277,-37.6146,289.56,71.73,FALSE,171.75,-2.93,'0203',1551163468,0.6428571428571428
'7c77fc','QFA156',144.8283,-37.6179,274.32,71.59,FALSE,172.57,-4.55,'0203',1551163473,0.7142857142857142
'7c77fc','QFA156',144.83,-37.6267,213.36,71.73,FALSE,171.75,-4.55,'0203',1551163487,0.7857142857142857
'7c77fc','QFA156',144.8315,-37.6346,175.26,71.3,FALSE,171.29,-2.93,'0203',1551163499,0.8571428571428571
'7c77fc','QFA156',144.8326,-37.6405,137.16,71.73,FALSE,171.75,-4.55,'0203',1551163508,0.9285714285714285
'7c77fc','QFA156',144.8332,-37.6439,99.06,71.23,FALSE,171.69,-3.9,'0203',1551163514,1.0
'7c089a','VOZ278',144.8436,-37.5533,739.14,96.01,FALSE,245.63,-6.18,'3753',1551163479,0.0
'7c089a','VOZ278',144.8345,-37.5566,693.42,93.03,FALSE,245.84,-4.23,'3753',1551163488,0.08333333333333333
'7c089a','VOZ278',144.8257,-37.5603,647.7,88.18,FALSE,235.94,-6.18,'3753',1551163499,0.16666666666666666
'7c089a','VOZ278',144.8204,-37.5662,586.74,82.39,FALSE,205.12,-5.2,'3753',1551163508,0.25
'7c089a','VOZ278',144.8215,-37.5808,480.06,76.97,FALSE,171.54,-4.55,'3753',1551163528,0.3333333333333333
'7c089a','VOZ278',144.8227,-37.5879,441.96,72.75,FALSE,171.87,-3.25,'3753',1551163539,0.41666666666666663
'7c089a','VOZ278',144.8239,-37.594,411.48,71.3,FALSE,171.29,-3.58,'3753',1551163549,0.5
'7c089a','VOZ278',144.8251,-37.6006,373.38,70.72,FALSE,171.63,-2.93,'3753',1551163559,0.5833333333333333
'7c089a','VOZ278',144.8262,-37.6066,342.9,69.63,FALSE,171.93,-3.9,'3753',1551163569,0.6666666666666666
'7c089a','VOZ278',144.8274,-37.6128,304.8,69.12,FALSE,171.87,-3.58,'3753',1551163579,0.75
'7c089a','VOZ278',144.8283,-37.6181,243.84,69.7,FALSE,171.51,-4.23,'3753',1551163588,0.8333333333333333
'7c089a','VOZ278',144.8319,-37.6374,160.02,70.21,FALSE,171.57,-3.9,'3753',1551163619,0.9166666666666666
'7c089a','VOZ278',144.8329,-37.6426,106.68,67.66,FALSE,171.25,-2.93,'3753',1551163627,1.0
'7c4050','MZM',145.1039,-37.7224,701.04,84.18,FALSE,249.24,0,'4036',1551163565,0.0
'7c4050','MZM',145.0917,-37.725,701.04,87.09,FALSE,266.61,-2.93,'4036',1551163578,0.047619047619047616
'7c4050','MZM',145.0811,-37.725,701.04,81.8,FALSE,270.72,1.63,'4036',1551163589,0.09523809523809523
'7c4050','MZM',145.0716,-37.725,701.04,77.7,FALSE,268.86,-1.3,'4036',1551163599,0.14285714285714285
'7c4050','MZM',145.0551,-37.7257,701.04,74.19,FALSE,266.82,-2.28,'4036',1551163618,0.19047619047619047
'7c4050','MZM',145.0464,-37.7262,640.08,74.3,FALSE,265.63,-4.23,'4036',1551163629,0.23809523809523808
'7c4050','MZM',145.0382,-37.7267,609.6,73.36,FALSE,264.77,-3.9,'4036',1551163639,0.2857142857142857
'7c4050','MZM',145.0297,-37.7274,579.12,73.41,FALSE,264.37,-4.55,'4036',1551163649,0.3333333333333333
'7c4050','MZM',145.0217,-37.7278,518.16,74.08,FALSE,270.4,-4.88,'4036',1551163659,0.38095238095238093
'7c4050','MZM',145.0128,-37.7277,487.68,73.58,FALSE,271.2,-1.95,'4036',1551163669,0.42857142857142855
'7c4050','MZM',145.005,-37.7277,457.2,72.54,FALSE,269.19,-5.2,'4036',1551163679,0.47619047619047616
'7c4050','MZM',144.9961,-37.728,396.24,71.66,FALSE,266.3,-3.25,'4036',1551163689,0.5238095238095237
'7c4050','MZM',144.9815,-37.7288,335.28,68.52,FALSE,266.99,-6.83,'4036',1551163708,0.5714285714285714
'7c4050','MZM',144.973,-37.7291,274.32,68.94,FALSE,270.86,-4.55,'4036',1551163719,0.6190476190476191
'7c4050','MZM',144.9653,-37.7288,243.84,66.37,FALSE,270.89,-4.88,'4036',1551163730,0.6666666666666666
'7c4050','MZM',144.9581,-37.7289,243.84,62.55,FALSE,264.34,-2.28,'4036',1551163739,0.7142857142857142
'7c4050','MZM',144.9511,-37.7295,182.88,63.89,FALSE,266.77,-3.25,'4036',1551163749,0.7619047619047619
'7c4050','MZM',144.9437,-37.7296,182.88,60.71,FALSE,269.51,-2.6,'4036',1551163759,0.8095238095238095
'7c4050','MZM',144.9376,-37.7299,121.92,57.33,FALSE,264.85,-3.58,'4036',1551163769,0.8571428571428571
'7c4050','MZM',144.9309,-37.7303,91.44,56.61,FALSE,268.44,-4.55,'4036',1551163779,0.9047619047619047
'7c4050','MZM',144.9245,-37.7304,60.96,53.59,FALSE,266.7,-1.63,'4036',1551163789,0.9523809523809523
'7c4050','MZM',144.916,-37.7307,30.48,51.47,FALSE,268.28,-3.25,'4036',1551163803,1.0
'7c6c9f','JST566',144.8118,-37.6599,312.42,81.09,FALSE,275.1,14.31,'1427',1551163629,0.0
'7c6c9f','JST566',144.8034,-37.6595,434.34,82.99,FALSE,273.55,8.78,'1427',1551163638,0.058823529411764705
'7c6c9f','JST566',144.7926,-37.6589,495.3,89.18,FALSE,273.64,4.55,'1427',1551163649,0.11764705882352941
'7c6c9f','JST566',144.7836,-37.6584,533.4,96.51,FALSE,274.59,4.88,'1427',1551163658,0.1764705882352941
'7c6c9f','JST566',144.7711,-37.6576,594.36,102.79,FALSE,275.17,7.48,'1427',1551163669,0.23529411764705882
'7c6c9f','JST566',144.7602,-37.6568,640.08,110.06,FALSE,275.36,5.53,'1427',1551163678,0.29411764705882354
'7c6c9f','JST566',144.7448,-37.6556,678.18,121.47,FALSE,275.59,4.88,'1427',1551163690,0.3529411764705882
'7c6c9f','JST566',144.7173,-37.6536,830.58,136.24,FALSE,274.55,9.75,'1427',1551163709,0.4117647058823529
'7c6c9f','JST566',144.7021,-37.6528,982.98,139.72,FALSE,273.8,18.53,'1427',1551163718,0.47058823529411764
'7c6c9f','JST566',144.6855,-37.6517,1196.34,136.85,FALSE,278.65,26.01,'1427',1551163729,0.5294117647058824
'7c6c9f','JST566',144.6712,-37.6481,1440.18,133.95,FALSE,292.82,24.06,'1427',1551163738,0.5882352941176471
'7c6c9f','JST566',144.6589,-37.6416,1638.3,133.71,FALSE,309.69,19.51,'1427',1551163749,0.6470588235294118
'7c6c9f','JST566',144.6486,-37.6315,1790.7,137.55,FALSE,326.9,14.31,'1427',1551163759,0.7058823529411764
'7c6c9f','JST566',144.6427,-37.6197,1943.1,141.72,FALSE,342.68,17.56,'1427',1551163769,0.7647058823529411
'7c6c9f','JST566',144.638,-37.6068,2118.36,142.81,FALSE,344.11,16.91,'1427',1551163779,0.8235294117647058
'7c6c9f','JST566',144.6342,-37.5959,2255.52,144.3,FALSE,344.28,15.93,'1427',1551163788,0.8823529411764706
'7c6c9f','JST566',144.6253,-37.5704,2552.7,148.38,FALSE,346.98,14.63,'1427',1551163808,0.9411764705882353
'7c6c9f','JST566',144.624,-37.5555,2697.48,151.77,FALSE,0.58,14.31,'1427',1551163819,1.0
'7c7a38','VOZ1375',145.1013,-37.7074,3048,146.85,FALSE,335.14,-8.13,'4071',1551163688,0.0
'7c7a38','VOZ1375',145.087,-37.683,2903.22,145.91,FALSE,334.97,-7.48,'4071',1551163709,0.04
'7c7a38','VOZ1375',145.0813,-37.6733,2842.26,145.7,FALSE,335.15,-7.15,'4071',1551163717,0.08
'7c7a38','VOZ1375',145.0724,-37.6579,2750.82,145.01,FALSE,335.25,-7.48,'4071',1551163730,0.12
'7c7a38','VOZ1375',145.0659,-37.647,2682.24,144.3,FALSE,334.9,-7.15,'4071',1551163739,0.16
'7c7a38','VOZ1375',145.0593,-37.6358,2613.66,143.83,FALSE,334.81,-7.15,'4071',1551163749,0.2
'7c7a38','VOZ1375',145.0521,-37.6235,2537.46,143.15,FALSE,334.91,-7.15,'4071',1551163759,0.24
'7c7a38','VOZ1375',145.0454,-37.6122,2476.5,142.46,FALSE,335.01,-7.15,'4071',1551163769,0.28
'7c7a38','VOZ1375',145.0383,-37.6,2400.3,142.25,FALSE,335.2,-7.15,'4071',1551163779,0.32
'7c7a38','VOZ1375',145.0319,-37.589,2331.72,141.57,FALSE,335.3,-6.83,'4071',1551163789,0.36
'7c7a38','VOZ1375',145.0185,-37.5664,2225.04,138.08,FALSE,334.87,-6.5,'4071',1551163809,0.4
'7c7a38','VOZ1375',145.0116,-37.5545,2148.84,137.18,FALSE,335.16,-6.83,'4071',1551163819,0.44
'7c7a38','VOZ1375',144.8156,-37.5499,670.56,80.61,FALSE,171.56,-4.55,'4071',1551164149,0.48
'7c7a38','VOZ1375',144.818,-37.5627,601.98,74.86,FALSE,171.7,-4.23,'4071',1551164167,0.52
'7c7a38','VOZ1375',144.8196,-37.5709,548.64,71.81,FALSE,171.35,-3.9,'4071',1551164180,0.56
'7c7a38','VOZ1375',144.8207,-37.5771,510.54,71.15,FALSE,172.1,-3.9,'4071',1551164190,0.6
'7c7a38','VOZ1375',144.8218,-37.5832,472.44,70.29,FALSE,171.16,-3.58,'4071',1551164200,0.64
'7c7a38','VOZ1375',144.823,-37.5894,434.34,71.23,FALSE,171.69,-4.55,'4071',1551164209,0.68
'7c7a38','VOZ1375',144.8241,-37.5957,396.24,72.62,FALSE,172.67,-3.9,'4071',1551164219,0.72
'7c7a38','VOZ1375',144.8253,-37.6023,365.76,72.4,FALSE,171.01,-2.6,'4071',1551164229,0.76
'7c7a38','VOZ1375',144.8259,-37.6052,335.28,72.32,FALSE,171.41,-4.55,'4071',1551164234,0.8
'7c7a38','VOZ1375',144.8283,-37.6181,274.32,71.23,FALSE,171.69,-3.25,'4071',1551164254,0.84
'7c7a38','VOZ1375',144.8298,-37.6259,220.98,71.3,FALSE,171.29,-4.55,'4071',1551164266,0.88
'7c7a38','VOZ1375',144.8312,-37.6337,182.88,71.23,FALSE,171.69,-2.93,'4071',1551164278,0.92
'7c7a38','VOZ1375',144.8325,-37.6405,144.78,71.81,FALSE,171.35,-4.23,'4071',1551164289,0.96
'7c7a38','VOZ1375',144.8331,-37.6438,121.92,72.24,FALSE,171.81,-4.23,'4071',1551164295,1.0
'7c16d6','ESO',144.9317,-37.7894,396.24,58.79,FALSE,4.01,0,'0100',1551163689,0.0
'7c16d6','ESO',144.9328,-37.7795,388.62,59.48,FALSE,5.96,0,'0100',1551163709,0.04
'7c16d6','ESO',144.9334,-37.7738,381,61.58,FALSE,6.23,-1.3,'0100',1551163719,0.08
'7c16d6','ESO',144.9342,-37.768,373.38,61.19,FALSE,7.24,-0.65,'0100',1551163730,0.12
'7c16d6','ESO',144.9351,-37.7627,373.38,59.88,FALSE,8.9,0.98,'0100',1551163739,0.16
'7c16d6','ESO',144.9361,-37.7575,381,60.05,FALSE,9.87,1.63,'0100',1551163749,0.2
'7c16d6','ESO',144.9375,-37.752,388.62,60.05,FALSE,9.87,0,'0100',1551163759,0.24
'7c16d6','ESO',144.9387,-37.7467,381,60.39,FALSE,8.82,0.65,'0100',1551163769,0.28
'7c16d6','ESO',144.9396,-37.7411,381,59.38,FALSE,4.97,0.33,'0100',1551163779,0.32
'7c16d6','ESO',144.9396,-37.7367,388.62,59.71,FALSE,358.03,0.98,'0100',1551163788,0.36
'7c16d6','ESO',144.9384,-37.7254,381,59.73,FALSE,349.08,-0.65,'0100',1551163809,0.4
'7c16d6','ESO',144.9368,-37.7202,388.62,58.79,FALSE,344.26,1.63,'0100',1551163819,0.44
'7c16d6','ESO',144.935,-37.7155,388.62,57.76,FALSE,340.76,-1.3,'0100',1551163828,0.48
'7c16d6','ESO',144.9325,-37.71,365.76,60.7,FALSE,340.18,-1.3,'0100',1551163839,0.52
'7c16d6','ESO',144.9303,-37.7052,358.14,60.47,FALSE,338.02,-1.3,'0100',1551163848,0.56
'7c16d6','ESO',144.9268,-37.7004,342.9,55.07,FALSE,319.17,0.33,'0100',1551163859,0.6
'7c16d6','ESO',144.9221,-37.6978,342.9,45.19,FALSE,292.77,-1.3,'0100',1551163869,0.64
'7c16d6','ESO',144.9178,-37.6969,320.04,41.7,FALSE,279.23,-2.93,'0100',1551163878,0.68
'7c16d6','ESO',144.9095,-37.6968,266.7,35.59,FALSE,265.86,-1.95,'0100',1551163898,0.72
'7c16d6','ESO',144.9051,-37.6975,243.84,34.5,FALSE,249.94,-1.95,'0100',1551163909,0.76
'7c16d6','ESO',144.9039,-37.6979,213.36,33.36,FALSE,250.17,-1.63,'0100',1551163913,0.8
'7c16d6','ESO',144.9,-37.7031,167.64,28.3,FALSE,178.96,-3.25,'0100',1551163939,0.84
'7c16d6','ESO',144.9,-37.7059,137.16,28.88,FALSE,175.91,-2.28,'0100',1551163949,0.88
'7c16d6','ESO',144.9002,-37.7083,121.92,30.35,FALSE,180,-0.98,'0100',1551163959,0.92
'7c16d6','ESO',144.9003,-37.7098,114.3,30.36,FALSE,179.03,-2.6,'0100',1551163964,0.96
'7c16d6','ESO',144.9005,-37.7157,68.58,29.34,FALSE,177.99,-2.6,'0100',1551163986,1.0
'7c7a3d','VOZ239',144.8172,-37.6603,182.88,86.36,FALSE,275.81,12.68,'3717',1551163748,0.0
'7c7a3d','VOZ239',144.8057,-37.6593,342.9,88.51,FALSE,276.34,13.33,'3717',1551163759,0.07142857142857142
'7c7a3d','VOZ239',144.7967,-37.6586,464.82,89.99,FALSE,275.91,13.98,'3717',1551163769,0.14285714285714285
'7c7a3d','VOZ239',144.7855,-37.6577,563.88,97.16,FALSE,275.47,6.83,'3717',1551163779,0.21428571428571427
'7c7a3d','VOZ239',144.7741,-37.6567,617.22,108.06,FALSE,275.74,4.88,'3717',1551163789,0.2857142857142857
'7c7a3d','VOZ239',144.7473,-37.6551,784.86,124.29,FALSE,274.03,14.96,'3717',1551163809,0.3571428571428571
'7c7a3d','VOZ239',144.732,-37.6543,937.26,129.39,FALSE,273.65,11.7,'3717',1551163819,0.42857142857142855
'7c7a3d','VOZ239',144.7173,-37.6537,1074.42,133.44,FALSE,273.09,16.58,'3717',1551163829,0.5
'7c7a3d','VOZ239',144.7013,-37.653,1234.44,135.46,FALSE,272.83,14.96,'3717',1551163840,0.5714285714285714
'7c7a3d','VOZ239',144.6868,-37.6524,1341.12,141.2,FALSE,273.34,10.4,'3717',1551163849,0.6428571428571428
'7c7a3d','VOZ239',144.6693,-37.6509,1432.56,149.07,FALSE,277.93,8.13,'3717',1551163859,0.7142857142857142
'7c7a3d','VOZ239',144.6524,-37.6482,1508.76,156.52,FALSE,282.53,6.83,'3717',1551163869,0.7857142857142857
'7c7a3d','VOZ239',144.6367,-37.6445,1607.82,161.71,FALSE,287.97,13,'3717',1551163878,0.8571428571428571
'7c7a3d','VOZ239',144.602,-37.6333,2026.92,160.59,FALSE,292.21,22.76,'3717',1551163899,0.9285714285714285
'7c7a3d','VOZ239',144.585,-37.6278,2225.04,160.01,FALSE,291.7,19.83,'3717',1551163909,1.0
'7c52f9','QLK58D',145.1039,-37.712,2766.06,146.82,FALSE,334.69,-7.48,'3713',1551163789,0.0
'7c52f9','QLK58D',145.0906,-37.6886,2606.04,141.66,FALSE,336.23,-6.83,'3713',1551163809,0.03571428571428571
'7c52f9','QLK58D',145.084,-37.6766,2537.46,138.42,FALSE,336.1,-7.15,'3713',1551163819,0.07142857142857142
'7c52f9','QLK58D',145.0776,-37.6653,2461.26,136.54,FALSE,335.75,-6.5,'3713',1551163829,0.10714285714285714
'7c52f9','QLK58D',145.0709,-37.6537,2392.68,134.61,FALSE,334.41,-6.83,'3713',1551163840,0.14285714285714285
'7c52f9','QLK58D',145.0645,-37.6436,2331.72,134.13,FALSE,333.34,-6.5,'3713',1551163849,0.17857142857142855
'7c52f9','QLK58D',145.0573,-37.6322,2263.14,133.21,FALSE,333.14,-6.83,'3713',1551163859,0.21428571428571427
'7c52f9','QLK58D',145.0508,-37.6218,2194.56,132.52,FALSE,333.73,-6.83,'3713',1551163869,0.25
'7c52f9','QLK58D',145.0448,-37.612,2125.98,132.31,FALSE,334.43,-6.5,'3713',1551163878,0.2857142857142857
'7c52f9','QLK58D',145.0322,-37.5906,1996.44,130.75,FALSE,335.35,-6.5,'3713',1551163898,0.3214285714285714
'7c52f9','QLK58D',145.0253,-37.5787,1927.86,130.25,FALSE,334.75,-6.5,'3713',1551163909,0.3571428571428571
'7c52f9','QLK58D',145.0194,-37.5688,1859.28,130.47,FALSE,334.55,-7.48,'3713',1551163919,0.39285714285714285
'7c52f9','QLK58D',145.013,-37.5582,1790.7,130.5,FALSE,335.05,-6.5,'3713',1551163929,0.42857142857142855
'7c52f9','QLK58D',144.8175,-37.5599,632.46,87.11,FALSE,170.48,-2.93,'3713',1551164259,0.46428571428571425
