icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c7801','QFA691',144.5924,-37.6992,2682.24,168.23,FALSE,295.15,13,'3255',1551157890,0.9285714285714285
'7c7801','QFA691',144.5757,-37.693,2804.16,169.63,FALSE,294.93,13,'3255',1551157899,1.0
'7c1b5f','FX1',144.9107,-37.7279,83.82,30.91,FALSE,267.14,-2.93,'0100',1551157749,0.0
'7c1b5f','FX1',144.9076,-37.7279,60.96,24.7,FALSE,271.19,-2.28,'0100',1551157759,0.07142857142857142
'7c1b5f','FX1',144.9074,-37.7279,53.34,24.18,FALSE,271.22,-2.28,'0100',1551157760,0.14285714285714285
'7c1b5f','FX1',144.9028,-37.7323,99.06,27.27,FALSE,181.08,5.85,'0100',1551159889,0.21428571428571427
'7c1b5f','FX1',144.9027,-37.7347,152.4,28.83,FALSE,182.05,5.2,'0100',1551159899,0.2857142857142857
'7c1b5f','FX1',144.9026,-37.7356,167.64,29.36,FALSE,183.01,5.2,'0100',1551159902,0.3571428571428571
'7c1b5f','FX1',144.9023,-37.7409,251.46,36.03,FALSE,181.64,4.23,'0100',1551159919,0.42857142857142855
'7c1b5f','FX1',144.9024,-37.7481,312.42,44.29,FALSE,177.34,1.3,'0100',1551159939,0.5
'7c1b5f','FX1',144.9026,-37.7522,304.8,47.85,FALSE,179.38,-0.65,'0100',1551159949,0.5714285714285714
'7c1b5f','FX1',144.9026,-37.7565,304.8,50.93,FALSE,179.42,0.65,'0100',1551159959,0.6428571428571428
'7c1b5f','FX1',144.9025,-37.7613,312.42,52.48,FALSE,180.56,0.98,'0100',1551159969,0.7142857142857142
'7c1b5f','FX1',144.9024,-37.766,312.42,54.03,FALSE,181.09,0.65,'0100',1551159979,0.7857142857142857
'7c1b5f','FX1',144.9024,-37.7713,312.42,56.6,FALSE,181.04,0,'0100',1551159989,0.8571428571428571
'7c1b5f','FX1',144.9022,-37.7762,320.04,57.63,FALSE,181.02,-0.33,'0100',1551159999,0.9285714285714285
'7c1b5f','FX1',144.9021,-37.7813,312.42,57.11,FALSE,181.03,-0.65,'0100',1551160009,1.0
'7c6c26','TGG251',144.8316,-37.635,182.88,65.04,FALSE,171.36,-3.58,'7225',1551157750,0.0
'7c6c26','TGG251',144.8326,-37.6408,152.4,64.97,FALSE,171.81,-3.25,'7225',1551157759,0.1
'7c6c26','TGG251',144.8329,-37.6424,137.16,64.97,FALSE,171.81,-3.58,'7225',1551157762,0.2
'7c6c26','TGG251',144.8338,-37.6472,99.06,64.97,FALSE,171.81,-3.58,'7225',1551157771,0.30000000000000004
'7c6c26','TGG256',144.8185,-37.6604,297.18,83.23,FALSE,275.68,16.58,'4007',1551161279,0.4
'7c6c26','TGG256',144.8082,-37.6595,464.82,85.96,FALSE,276.53,14.96,'4007',1551161290,0.5
'7c6c26','TGG256',144.7982,-37.6586,571.5,89.02,FALSE,276.3,8.45,'4007',1551161300,0.6000000000000001
'7c6c26','TGG256',144.7885,-37.6579,624.84,96.04,FALSE,274.92,4.23,'4007',1551161310,0.7000000000000001
'7c6c26','TGG256',144.7763,-37.6571,693.42,104.33,FALSE,275.09,7.8,'4007',1551161320,0.8
'7c6c26','TGG256',144.7631,-37.6562,739.14,114.54,FALSE,274.38,4.23,'4007',1551161330,0.9
'7c6c26','TGG256',144.7498,-37.6555,822.96,121.65,FALSE,273.64,9.75,'4007',1551161340,1.0
'7c6d36','VOZ1371',144.816,-37.5515,670.56,84.33,FALSE,171.23,-3.9,'3772',1551157750,0.0
'7c6d36','VOZ1371',144.8173,-37.5588,624.84,80.61,FALSE,171.56,-4.88,'3772',1551157760,0.07142857142857142
'7c6d36','VOZ1371',144.8186,-37.5655,586.74,78.15,FALSE,170.91,-4.55,'3772',1551157769,0.14285714285714285
'7c6d36','VOZ1371',144.82,-37.5729,541.02,78.36,FALSE,172.46,-3.58,'3772',1551157780,0.21428571428571427
'7c6d36','VOZ1371',144.8212,-37.5795,502.92,77.13,FALSE,170.79,-4.55,'3772',1551157790,0.2857142857142857
'7c6d36','VOZ1371',144.8224,-37.586,464.82,75.53,FALSE,170.99,-3.58,'3772',1551157799,0.3571428571428571
'7c6d36','VOZ1371',144.8237,-37.5928,426.72,73.85,FALSE,171.59,-3.9,'3772',1551157810,0.42857142857142855
'7c6d36','VOZ1371',144.8249,-37.5994,388.62,72.75,FALSE,171.87,-3.58,'3772',1551157820,0.5
'7c6d36','VOZ1371',144.8273,-37.6122,312.42,70.79,FALSE,171.22,-3.58,'3772',1551157840,0.5714285714285714
'7c6d36','VOZ1371',144.8284,-37.6179,274.32,71.3,FALSE,171.29,-3.58,'3772',1551157849,0.6428571428571428
'7c6d36','VOZ1371',144.8294,-37.6236,243.84,71.3,FALSE,171.29,-3.58,'3772',1551157858,0.7142857142857142
'7c6d36','VOZ1371',144.83,-37.6268,198.12,71.23,FALSE,171.69,-3.58,'3772',1551157863,0.7857142857142857
'7c6d36','VOZ1371',144.8319,-37.6375,160.02,70.13,FALSE,171.99,-3.58,'3772',1551157879,0.8571428571428571
'7c6d36','VOZ1371',144.8329,-37.6426,129.54,69.78,FALSE,171.09,-3.25,'3772',1551157888,0.9285714285714285
'7c6d36','VOZ1371',144.8343,-37.6501,91.44,69.78,FALSE,171.09,-3.25,'3772',1551157900,1.0
'7c7aae','VOZ859',144.8415,-37.6899,220.98,76.7,FALSE,173.07,13.33,'4360',1551157769,0.0
'7c7aae','VOZ859',144.8427,-37.6971,342.9,77.27,FALSE,172.73,11.7,'4360',1551157780,0.04
'7c7aae','VOZ859',144.8438,-37.7037,457.2,79.83,FALSE,172.97,11.38,'4360',1551157790,0.08
'7c7aae','VOZ859',144.8449,-37.7107,563.88,83.97,FALSE,172.96,11.05,'4360',1551157799,0.12
'7c7aae','VOZ859',144.846,-37.7191,655.32,91.99,FALSE,174.54,7.8,'4360',1551157810,0.16
'7c7aae','VOZ859',144.8471,-37.7274,746.76,99.21,FALSE,174.64,10.73,'4360',1551157819,0.2
'7c7aae','VOZ859',144.8433,-37.746,998.22,107.57,FALSE,201.9,13,'4360',1551157839,0.24
'7c7aae','VOZ859',144.8363,-37.7545,1165.86,108.48,FALSE,219.81,14.96,'4360',1551157849,0.28
'7c7aae','VOZ859',144.8269,-37.7608,1287.78,113.58,FALSE,235.52,8.78,'4360',1551157859,0.32
'7c7aae','VOZ859',144.8138,-37.7656,1394.46,120.71,FALSE,251.87,8.45,'4360',1551157870,0.36
'7c7aae','VOZ859',144.8002,-37.7668,1493.52,128.15,FALSE,268.39,10.08,'4360',1551157879,0.4
'7c7aae','VOZ859',144.7851,-37.7644,1668.78,132.8,FALSE,286.89,18.53,'4360',1551157890,0.44
'7c7aae','VOZ859',144.7722,-37.7608,1836.42,134.76,FALSE,290.1,17.88,'4360',1551157899,0.48
'7c7aae','VOZ859',144.7566,-37.7551,2049.78,136.56,FALSE,299.08,19.83,'4360',1551157910,0.52
'7c7aae','VOZ859',144.7359,-37.7377,2400.3,142.84,FALSE,329,18.53,'4360',1551157929,0.56
'7c7aae','VOZ859',144.7299,-37.7252,2575.56,146.49,FALSE,343.47,19.18,'4360',1551157939,0.6
'7c7aae','VOZ859',144.7288,-37.7117,2735.58,150.73,FALSE,0,18.86,'4360',1551157949,0.64
'7c7aae','VOZ859',144.7323,-37.6989,2872.74,155.12,FALSE,16.57,15.61,'4360',1551157959,0.68
'7c7aae','VOZ859',144.7388,-37.6856,3055.62,158.2,FALSE,21.56,18.53,'4360',1551157969,0.72
'7c7aae','VOZ859',144.7458,-37.6713,3238.5,160.11,FALSE,21.29,15.28,'4360',1551157980,0.76
'7c7aae','VOZ859',144.7522,-37.6582,3314.7,167.09,FALSE,21.11,5.85,'4360',1551157989,0.8
'7c7aae','VOZ859',144.7594,-37.6431,3368.04,177.14,FALSE,20.75,5.53,'4360',1551157999,0.84
'7c7aae','VOZ859',144.7747,-37.611,3467.1,193.76,FALSE,20.84,4.88,'4360',1551158020,0.88
'7c7aae','VOZ859',144.7821,-37.5959,3543.3,199.67,FALSE,21.14,11.05,'4360',1551158029,0.92
'7c7aae','VOZ859',144.7916,-37.5783,3710.94,201.14,FALSE,25.12,17.23,'4360',1551158040,0.96
'7c7aae','VOZ859',144.8028,-37.5617,3848.1,204.13,FALSE,29.6,15.93,'4360',1551158050,1.0
'7c6b30','JST606',144.7534,-37.7768,4861.56,215.27,FALSE,30.92,10.73,'4216',1551157859,0.0
'7c6b30','JST606',144.7668,-37.759,4930.14,218.71,FALSE,30.85,4.55,'4216',1551157870,0.07692307692307693
'7c6b30','JST606',144.7786,-37.7433,4983.48,221.71,FALSE,30.85,6.5,'4216',1551157879,0.15384615384615385
'7c6b30','JST606',144.7926,-37.7247,5074.92,224.01,FALSE,30.81,9.75,'4216',1551157890,0.23076923076923078
'7c6b30','JST606',144.8059,-37.707,5166.36,225.86,FALSE,30.83,9.1,'4216',1551157899,0.3076923076923077
'7c6b30','JST606',144.8186,-37.6902,5250.18,227.71,FALSE,30.85,8.13,'4216',1551157910,0.38461538461538464
'7c6b30','JST606',144.8466,-37.6583,5410.2,231.77,FALSE,41.58,11.7,'4216',1551157929,0.46153846153846156
'7c6b30','JST606',144.8676,-37.6426,5554.98,231.08,FALSE,50.78,17.23,'4216',1551157940,0.5384615384615385
'7c6b30','JST606',144.8864,-37.6309,5715,228.67,FALSE,51.94,16.58,'4216',1551157948,0.6153846153846154
'7c6b30','JST606',144.9083,-37.6171,5867.4,228.5,FALSE,51.58,11.38,'4216',1551157960,0.6923076923076923
'7c6b30','JST606',144.929,-37.604,5943.6,230.18,FALSE,51.26,6.83,'4216',1551157970,0.7692307692307693
'7c6b30','JST606',144.9493,-37.5909,6027.42,231.87,FALSE,50.94,9.1,'4216',1551157980,0.8461538461538463
'7c6b30','JST606',144.9672,-37.5793,6111.24,232.92,FALSE,50.83,8.78,'4216',1551157988,0.9230769230769231
'7c6b30','JST606',144.9893,-37.565,6187.44,234.37,FALSE,50.79,7.8,'4216',1551158000,1.0
'7c6d38','',144.8198,-37.6604,160.02,87.38,FALSE,275.74,13,'1317',1551157980,0.0
'7c6d38','VOZ337',144.8178,-37.6602,297.18,87.94,FALSE,276.04,13.66,'1317',1551157982,0.058823529411764705
'7c6d38','VOZ337',144.7995,-37.6588,472.44,90.4,FALSE,275.22,18.53,'1317',1551158000,0.11764705882352941
'7c6d38','VOZ337',144.7774,-37.6574,640.08,104.2,FALSE,274.25,7.15,'1317',1551158020,0.1764705882352941
'7c6d38','VOZ337',144.766,-37.6569,693.42,114.47,FALSE,273.87,4.88,'1317',1551158029,0.23529411764705882
'7c6d38','VOZ337',144.7511,-37.656,800.1,123.3,FALSE,274.31,13,'1317',1551158040,0.29411764705882354
'7c6d38','VOZ337',144.7366,-37.6552,922.02,129.42,FALSE,273.87,12.03,'1317',1551158050,0.3529411764705882
'7c6d38','VOZ337',144.7222,-37.6544,1135.38,128.39,FALSE,273.91,26.33,'1317',1551158060,0.4117647058823529
'7c6d38','VOZ337',144.7086,-37.6536,1341.12,127.37,FALSE,273.94,20.16,'1317',1551158069,0.47058823529411764
'7c6d38','VOZ337',144.693,-37.6528,1531.62,128.91,FALSE,273.89,16.91,'1317',1551158080,0.5294117647058824
'7c6d38','VOZ337',144.6787,-37.6518,1691.64,130.84,FALSE,275.87,17.23,'1317',1551158090,0.5882352941176471
'7c6d38','VOZ337',144.6536,-37.6399,2011.68,138.52,FALSE,320.58,17.23,'1317',1551158109,0.6470588235294118
'7c6d38','VOZ337',144.6468,-37.6284,2179.32,142.68,FALSE,340.85,17.56,'1317',1551158120,0.7058823529411764
'7c6d38','VOZ337',144.6421,-37.6152,2346.96,145.92,FALSE,344.25,15.93,'1317',1551158130,0.7647058823529411
'7c6d38','VOZ337',144.6378,-37.6032,2476.5,148.82,FALSE,343.95,15.61,'1317',1551158139,0.8235294117647058
'7c6d38','VOZ337',144.6326,-37.5891,2651.76,151.72,FALSE,343.65,15.61,'1317',1551158150,0.8823529411764706
'7c6d38','VOZ337',144.6291,-37.5767,2788.92,154.47,FALSE,349.25,15.28,'1317',1551158159,0.9411764705882353
'7c6d38','VOZ337',144.6289,-37.5621,2971.8,156.73,FALSE,3.76,21.46,'1317',1551158169,1.0
'7c752b','VOZ682',144.817,-37.5569,640.08,89.41,FALSE,171.73,-5.85,'4317',1551157980,0.0
'7c752b','VOZ682',144.8182,-37.5632,609.6,86.95,FALSE,171.15,-4.55,'4317',1551157988,0.09090909090909091
'7c752b','VOZ682',144.8199,-37.5717,548.64,83.31,FALSE,171.12,-5.53,'4317',1551157999,0.18181818181818182
'7c752b','VOZ682',144.8224,-37.586,457.2,74.79,FALSE,172.09,-3.9,'4317',1551158020,0.2727272727272727
'7c752b','VOZ682',144.8235,-37.5924,426.72,70.64,FALSE,172.05,-2.93,'4317',1551158029,0.36363636363636365
'7c752b','VOZ682',144.8246,-37.5981,381,67.59,FALSE,171.68,-3.58,'4317',1551158039,0.4545454545454546
'7c752b','VOZ682',144.8257,-37.6037,350.52,64.54,FALSE,171.29,-2.93,'4317',1551158048,0.5454545454545454
'7c752b','VOZ682',144.8266,-37.6082,320.04,62.5,FALSE,171,-3.58,'4317',1551158057,0.6363636363636364
'7c752b','VOZ682',144.8277,-37.6145,281.94,61.92,FALSE,171.4,-2.93,'4317',1551158068,0.7272727272727273
'7c752b','VOZ682',144.828,-37.6158,236.22,61.84,FALSE,171.87,-3.25,'4317',1551158070,0.8181818181818182
'7c752b','VOZ682',144.832,-37.6373,152.4,62.35,FALSE,171.94,-3.9,'4317',1551158110,0.9090909090909092
'7c752b','VOZ682',144.8326,-37.6407,76.2,62.35,FALSE,171.94,-2.28,'4317',1551158115,1.0
'7c4028','',144.9013,-37.733,30.48,65.95,FALSE,176.87,6.5,None,1551157990,0.0
'7c4028','SH926',144.9018,-37.7388,121.92,68.61,FALSE,175.7,11.05,None,1551157999,0.125
'7c4028','SH926',144.9057,-37.7518,335.28,76.25,FALSE,150.49,10.4,'7244',1551158019,0.25
'7c4028','SH926',144.9098,-37.757,426.72,76.07,FALSE,147.71,12.35,'7244',1551158029,0.375
'7c4028','SH926',144.9148,-37.7633,548.64,78.09,FALSE,148.19,9.75,'7244',1551158039,0.5
'7c4028','SH926',144.9194,-37.7693,640.08,80.82,FALSE,148.54,10.4,'7244',1551158049,0.625
'7c4028','SH926',144.9245,-37.7757,762,81.63,FALSE,147.61,11.05,'7244',1551158059,0.75
'7c4028','SH926',144.9292,-37.7819,853.44,85.5,FALSE,150.04,3.25,'7244',1551158069,0.875
'7c4028','SH926',144.9342,-37.789,883.92,92.4,FALSE,150.29,8.13,'7244',1551158079,1.0
'7c5cda','SMK',144.9013,-37.7322,76.2,40.16,FALSE,177.8,3.9,'0100',1551158040,0.0
'7c5cda','SMK',144.9014,-37.734,91.44,41.7,FALSE,177.88,4.88,'0100',1551158045,0.07692307692307693
'7c5cda','SMK',144.9016,-37.7398,175.26,42.7,FALSE,179.31,4.23,'0100',1551158060,0.15384615384615385
'7c5cda','SMK',144.9016,-37.7433,213.36,40.64,FALSE,180.73,5.53,'0100',1551158069,0.23076923076923078
'7c5cda','SMK',144.9016,-37.7471,266.7,40.13,FALSE,179.27,4.55,'0100',1551158080,0.3076923076923077
'7c5cda','SMK',144.9017,-37.7506,312.42,38.58,FALSE,180,3.9,'0100',1551158090,0.38461538461538464
'7c5cda','SMK',144.9018,-37.7577,381,38.58,FALSE,180,2.93,'0100',1551158110,0.46153846153846156
'7c5cda','SMK',144.9017,-37.7613,381,43.73,FALSE,180,-0.98,'0100',1551158120,0.5384615384615385
'7c5cda','SMK',144.9016,-37.7655,381,46.31,FALSE,181.27,0,'0100',1551158130,0.6153846153846154
'7c5cda','SMK',144.9017,-37.7696,381,49.4,FALSE,178.81,-0.98,'0100',1551158140,0.6923076923076923
'7c5cda','SMK',144.9016,-37.7744,373.38,50.43,FALSE,181.17,0.98,'0100',1551158150,0.7692307692307693
'7c5cda','SMK',144.9015,-37.7785,381,50.42,FALSE,180,0.65,'0100',1551158159,0.8461538461538463
'7c5cda','SMK',144.9014,-37.7836,381,50.95,FALSE,181.74,0.33,'0100',1551158170,0.9230769230769231
'7c5cda','SMK',144.9013,-37.7878,381,52.51,FALSE,182.25,-0.65,'0100',1551158180,1.0
'780231','CPA2022',144.8432,-37.6947,213.36,86.01,FALSE,170.71,7.15,'1245',1551158080,0.0
'780231','CPA2022',144.8445,-37.702,297.18,86.29,FALSE,171.77,9.43,'1245',1551158090,0.037037037037037035
'780231','CPA2022',144.8473,-37.7173,434.34,88.32,FALSE,171.96,6.18,'1245',1551158109,0.07407407407407407
'780231','CPA2022',144.8488,-37.7254,487.68,91.68,FALSE,170.96,3.25,'1245',1551158120,0.1111111111111111
'780231','CPA2022',144.8504,-37.7338,518.16,96.76,FALSE,171.44,3.9,'1245',1551158130,0.14814814814814814
'780231','CPA2022',144.8513,-37.7421,563.88,100.33,FALSE,179.12,3.9,'1245',1551158139,0.18518518518518517
'780231','CPA2022',144.8494,-37.752,601.98,107.62,FALSE,196.1,5.53,'1245',1551158150,0.2222222222222222
'780231','CPA2022',144.8447,-37.7603,655.32,113.13,FALSE,209.71,4.88,'1245',1551158159,0.25925925925925924
'780231','CPA2022',144.8348,-37.7695,693.42,122.78,FALSE,228.23,2.28,'1245',1551158170,0.2962962962962963
'780231','CPA2022',144.8232,-37.7749,723.9,131.66,FALSE,247.24,4.55,'1245',1551158179,0.3333333333333333
'780231','CPA2022',144.7925,-37.7755,929.64,140.25,FALSE,287.5,17.23,'1245',1551158199,0.37037037037037035
'780231','CPA2022',144.7783,-37.7703,1158.24,135.76,FALSE,297.54,27.64,'1245',1551158209,0.4074074074074074
'780231','CPA2022',144.7648,-37.7647,1402.08,130.32,FALSE,298.79,18.21,'1245',1551158219,0.4444444444444444
'780231','CPA2022',144.7527,-37.758,1524,134.01,FALSE,308.45,9.1,'1245',1551158229,0.48148148148148145
'780231','CPA2022',144.7421,-37.7488,1638.3,138.52,FALSE,321.94,13.33,'1245',1551158240,0.5185185185185185
'780231','CPA2022',144.7339,-37.7375,1805.94,140.2,FALSE,335.5,15.93,'1245',1551158250,0.5555555555555556
'780231','CPA2022',144.7294,-37.7259,1958.34,141.28,FALSE,347.38,15.28,'1245',1551158260,0.5925925925925926
'780231','CPA2022',144.7277,-37.7142,2080.26,145.08,FALSE,359.39,11.38,'1245',1551158269,0.6296296296296295
'780231','CPA2022',144.7349,-37.6875,2346.96,150.95,FALSE,20.97,13.98,'1245',1551158289,0.6666666666666666
'780231','CPA2022',144.7416,-37.674,2484.12,152.08,FALSE,22.05,12.68,'1245',1551158300,0.7037037037037037
'780231','CPA2022',144.748,-37.6616,2606.04,153.62,FALSE,22.44,13,'1245',1551158309,0.7407407407407407
'780231','CPA2022',144.755,-37.6486,2735.58,155.37,FALSE,23,12.68,'1245',1551158320,0.7777777777777777
'780231','CPA2022',144.7615,-37.6364,2849.88,156.72,FALSE,23.2,12.03,'1245',1551158329,0.8148148148148148
'780231','CPA2022',144.7688,-37.6229,2979.42,158.14,FALSE,22.98,13,'1245',1551158340,0.8518518518518519
'780231','CPA2022',144.7755,-37.6102,3101.34,159.56,FALSE,22.76,10.4,'1245',1551158349,0.8888888888888888
'780231','CPA2022',144.7831,-37.5955,3185.16,164.42,FALSE,22.63,7.15,'1245',1551158360,0.9259259259259258
'780231','CPA2022',144.7993,-37.5687,3322.32,173.8,FALSE,28.46,7.15,'1245',1551158380,0.9629629629629629
'780231','CPA2022',144.8093,-37.555,3398.52,178.66,FALSE,31.22,6.5,'1245',1551158390,1.0
'7cf8ed','BFRT14',144.9028,-37.7411,220.98,67.83,FALSE,170.39,9.1,'7311',1551158179,0.0
'7cf8ed','BFRT14',144.9117,-37.7521,419.1,73.37,FALSE,142.41,9.75,'7311',1551158199,0.14285714285714285
'7cf8ed','BFRT14',144.9172,-37.7577,518.16,77.29,FALSE,141.76,8.45,'7311',1551158210,0.2857142857142857
'7cf8ed','BFRT14',144.9224,-37.7629,594.36,79.95,FALSE,142.32,10.08,'7311',1551158220,0.42857142857142855
'7cf8ed','BFRT14',144.9281,-37.7689,701.04,80.87,FALSE,143.28,10.08,'7311',1551158230,0.5714285714285714
'7cf8ed','BFRT14',144.9337,-37.7748,792.48,83.14,FALSE,143.56,7.8,'7311',1551158240,0.7142857142857142
'7cf8ed','BFRT14',144.9399,-37.7814,868.68,87.36,FALSE,142.66,6.83,'7311',1551158250,0.8571428571428571
'7cf8ed','BFRT14',144.9457,-37.7872,929.64,92.35,FALSE,139.74,6.5,'7311',1551158260,1.0
'7c6c57','VOZ1328',144.8417,-37.6897,213.36,78.87,FALSE,172.5,14.96,'3602',1551158309,0.0
'7c6c57','VOZ1328',144.8429,-37.697,358.14,79.01,FALSE,171.76,13.98,'3602',1551158319,0.1111111111111111
'7c6c57','VOZ1328',144.844,-37.7038,480.06,79.76,FALSE,173.33,11.38,'3602',1551158329,0.2222222222222222
'7c6c57','VOZ1328',144.8452,-37.7119,533.4,88.57,FALSE,173.33,3.9,'3602',1551158340,0.3333333333333333
'7c6c57','VOZ1328',144.8463,-37.7198,571.5,96.86,FALSE,173.29,5.53,'3602',1551158349,0.4444444444444444
'7c6c57','VOZ1328',144.8481,-37.7296,632.46,106.48,FALSE,170.26,7.15,'3602',1551158360,0.5555555555555556
'7c6c57','VOZ1328',144.8528,-37.7488,906.78,110.68,FALSE,168.74,13,'3602',1551158380,0.6666666666666666
'7c6c57','VOZ1328',144.8547,-37.7579,1013.46,114.95,FALSE,171.51,11.38,'3602',1551158389,0.7777777777777777
'7c6c57','VOZ1328',144.8567,-37.769,1112.52,121.5,FALSE,172.21,6.18,'3602',1551158400,0.8888888888888888
'7c6c57','VOZ1328',144.8585,-37.7802,1165.86,130.62,FALSE,172.99,5.2,'3602',1551158409,1.0
'7c4a28','OXM',144.5707,-37.7878,396.24,66.13,FALSE,113.37,1.63,'1200',1551158309,0.0
'7c6d27','VOZ850',144.8167,-37.5552,647.7,82.72,FALSE,171.42,-4.23,'3762',1551158450,0.0
'7c6d27','VOZ850',144.8193,-37.569,563.88,74.09,FALSE,170.41,-3.58,'3762',1551158470,0.07692307692307693
'7c6d27','VOZ850',144.8204,-37.5753,525.78,72.1,FALSE,172.62,-3.9,'3762',1551158480,0.15384615384615385
'7c6d27','VOZ850',144.8216,-37.5818,487.68,69.7,FALSE,171.51,-2.93,'3762',1551158490,0.23076923076923078
'7c6d27','VOZ850',144.8228,-37.588,457.2,69.7,FALSE,171.51,-2.93,'3762',1551158500,0.3076923076923077
'7c6d27','VOZ850',144.824,-37.594,419.1,69.19,FALSE,171.45,-4.23,'3762',1551158509,0.38461538461538464
'7c6d27','VOZ850',144.8251,-37.6,388.62,69.12,FALSE,171.87,-3.58,'3762',1551158519,0.46153846153846156
'7c6d27','VOZ850',144.8263,-37.6067,342.9,67.59,FALSE,171.68,-3.9,'3762',1551158530,0.5384615384615385
'7c6d27','VOZ850',144.8273,-37.6123,312.42,67.96,FALSE,172.61,-3.9,'3762',1551158539,0.6153846153846154
'7c6d27','VOZ850',144.8294,-37.6231,243.84,67.74,FALSE,170.82,-4.88,'3762',1551158557,0.6923076923076923
'7c6d27','VOZ850',144.8306,-37.63,205.74,68.17,FALSE,171.32,-3.25,'3762',1551158569,0.7692307692307693
'7c6d27','VOZ850',144.8318,-37.6364,167.64,67.74,FALSE,170.82,-3.25,'3762',1551158579,0.8461538461538463
'7c6d27','VOZ850',144.833,-37.6426,129.54,68.61,FALSE,171.81,-2.93,'3762',1551158590,0.9230769230769231
'7c6d27','VOZ850',144.8331,-37.6432,129.54,68.1,FALSE,171.75,-3.58,'3762',1551158591,1.0
'7c6db6','QFA626',144.818,-37.6604,167.64,86.26,FALSE,275.13,14.63,'1253',1551158679,0.0
'7c6db6','QFA626',144.8092,-37.6597,297.18,86.26,FALSE,275.13,13.33,'1253',1551158689,0.05555555555555555
'7c6db6','QFA626',144.7991,-37.659,434.34,87.24,FALSE,274.74,13.33,'1253',1551158699,0.1111111111111111
'7c6db6','QFA626',144.7892,-37.6584,525.78,91.81,FALSE,274.18,9.43,'1253',1551158709,0.16666666666666666
'7c6db6','QFA626',144.7777,-37.6578,601.98,100.54,FALSE,273.81,7.15,'1253',1551158719,0.2222222222222222
'7c6db6','QFA626',144.7529,-37.6563,769.62,115.57,FALSE,274.34,8.45,'1253',1551158740,0.2777777777777778
'7c6db6','QFA626',144.74,-37.6555,883.92,120.7,FALSE,274.16,16.26,'1253',1551158749,0.3333333333333333
'7c6db6','QFA626',144.7262,-37.6549,1043.94,122.68,FALSE,273.61,15.61,'1253',1551158759,0.38888888888888884
'7c6db6','QFA626',144.7122,-37.6542,1188.72,124.73,FALSE,273.55,15.61,'1253',1551158769,0.4444444444444444
'7c6db6','QFA626',144.6982,-37.6535,1325.88,127.27,FALSE,273.24,13.98,'1253',1551158779,0.5
'7c6db6','QFA626',144.6835,-37.6523,1485.9,128.81,FALSE,279.42,17.23,'1253',1551158789,0.5555555555555556
