TimeSinceStart,UserHeight,TrialID,ParticipantID,ExperimentSequence,Dataset,Layout,TaskID,TaskLevel,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,LeftMenuButtonPressed,LeftTriggerButtonPressed,LeftGripButtonPressed,LeftPadPressed,RightMenuButtonPressed,RightTriggerButtonPressed,RightGripButtonPressed,RightPadPressed,RotatingClockwise,RotatingAnticlockwise,ScaleUp,ScaleDown,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,SMRotationDiff,FilterXMin,FilterXMax,FilterYMin,FilterYMax,FilterZMin,FilterZMax,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
14.02222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9682636,0.543498,-2.13432,337.7793,197.1057,359.7235,-1.607854,0.798948,-2.075841,345.8387,202.0697,5.026199,-1.482286,0.812798,-2.034882,345.0674,182.6562,359.5708,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.04445,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.968272,0.5435044,-2.134346,337.76,197.0938,359.7471,-1.607877,0.7989391,-2.075794,345.8427,202.0736,5.014199,-1.482265,0.8127819,-2.034981,345.0624,182.6651,359.5412,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.07778,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9682402,0.5435197,-2.13422,337.7717,197.0965,359.7262,-1.607899,0.798986,-2.075736,345.83,202.0803,5.011097,-1.482252,0.8126875,-2.034938,345.0573,182.6685,359.5253,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.11111,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9681435,0.543512,-2.134398,337.7621,197.1165,359.7375,-1.607991,0.7989788,-2.075723,345.8307,202.0803,5.019418,-1.482081,0.8127626,-2.035325,345.0717,182.6684,359.5401,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.13333,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9680676,0.5436222,-2.134384,337.7474,197.1065,359.7379,-1.607998,0.7990149,-2.075695,345.8386,202.0844,5.02246,-1.48209,0.8126605,-2.035463,345.0714,182.6521,359.5726,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.15556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678991,0.5436174,-2.134294,337.7545,197.0934,359.7456,-1.607907,0.7990433,-2.075706,345.8394,202.0801,5.02868,-1.482111,0.8127009,-2.0355,345.0677,182.6575,359.5744,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.18889,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678319,0.5436877,-2.134378,337.7649,197.1029,359.7326,-1.607904,0.7990514,-2.075649,345.8427,202.0814,5.018929,-1.482158,0.8127152,-2.035493,345.0661,182.6491,359.5657,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.22222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679255,0.5436363,-2.134488,337.7474,197.1183,359.7227,-1.607831,0.7989622,-2.075755,345.8375,202.0788,5.019431,-1.482111,0.812763,-2.035406,345.0495,182.6543,359.5549,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.24444,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678384,0.5436131,-2.134439,337.7379,197.118,359.7359,-1.607848,0.7989686,-2.075734,345.8363,202.0846,5.016893,-1.482166,0.8127261,-2.035351,345.0548,182.6525,359.5584,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.26667,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.967816,0.5436258,-2.134361,337.7568,197.1058,359.7464,-1.607873,0.7989607,-2.075732,345.8438,202.0846,5.019403,-1.482157,0.8129503,-2.035271,345.0493,182.6411,359.5556,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.3,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679035,0.5435876,-2.134412,337.7485,197.1107,359.7416,-1.607892,0.7990016,-2.075688,345.8416,202.0826,5.021629,-1.482322,0.8128265,-2.035275,345.0567,182.646,359.5583,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.32222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678611,0.5435983,-2.134403,337.7515,197.1091,359.7343,-1.607867,0.7990292,-2.075619,345.8407,202.0871,5.01737,-1.482472,0.8128371,-2.035298,345.0522,182.6531,359.5372,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.35556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679393,0.5435449,-2.134372,337.7566,197.1037,359.7352,-1.607925,0.7991213,-2.075459,345.8265,202.0883,4.99489,-1.482517,0.8127601,-2.03534,345.0504,182.6459,359.5331,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.37778,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679143,0.5435534,-2.134355,337.7503,197.1187,359.7431,-1.607862,0.7990292,-2.075707,345.8309,202.0908,4.988652,-1.48248,0.8127961,-2.03523,345.0361,182.6514,359.5424,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.41111,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679896,0.5435847,-2.134311,337.7573,197.0858,359.7434,-1.607798,0.7990239,-2.075723,345.8266,202.0814,5.013047,-1.48245,0.81279,-2.035221,345.0437,182.6515,359.5684,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.43333,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679662,0.5435651,-2.134273,337.7375,197.1162,359.735,-1.607779,0.799041,-2.075608,345.8299,202.0846,5.023164,-1.482384,0.8127774,-2.035215,345.0442,182.6344,359.6033,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.46667,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679499,0.5435574,-2.134187,337.7491,197.1035,359.7396,-1.607905,0.7989199,-2.075603,345.8289,202.0933,5.024992,-1.482337,0.8128076,-2.035184,345.0318,182.6472,359.5994,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.48889,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9679292,0.5435702,-2.134174,337.7636,197.0934,359.7199,-1.607932,0.7989084,-2.075674,345.8264,202.094,5.00892,-1.482365,0.812791,-2.035186,345.0383,182.6426,359.5531,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.51111,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678121,0.5435356,-2.134158,337.7356,197.1135,359.7454,-1.607856,0.7988032,-2.075656,345.8282,202.1001,5.004442,-1.482386,0.8127234,-2.035269,345.0343,182.648,359.5494,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.54445,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678273,0.5435881,-2.134209,337.7517,197.1125,359.7405,-1.607773,0.7988732,-2.075615,345.8172,202.0938,5.016806,-1.482287,0.8127875,-2.035329,345.037,182.6387,359.5488,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.56667,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.967809,0.5435892,-2.134231,337.7421,197.1098,359.7584,-1.607801,0.7990181,-2.075627,345.8138,202.0967,5.036847,-1.482278,0.8126898,-2.035376,345.0468,182.6413,359.5773,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.6,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678063,0.5436474,-2.13422,337.747,197.1031,359.7448,-1.607946,0.7989539,-2.075469,345.8156,202.0965,5.02614,-1.482468,0.8126802,-2.035393,345.0465,182.6338,359.5996,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.62222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678441,0.54366,-2.134161,337.7586,197.0992,359.7473,-1.607846,0.7990152,-2.075557,345.8272,202.1044,5.006257,-1.48257,0.8127779,-2.035345,345.0365,182.6391,359.5872,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.65556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677871,0.5437577,-2.134234,337.7421,197.1181,359.7398,-1.607846,0.7989842,-2.075537,345.818,202.1103,5.007843,-1.482497,0.8127084,-2.035368,345.0433,182.6343,359.5808,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.67778,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678036,0.543792,-2.134253,337.7563,197.1008,359.7489,-1.607826,0.798977,-2.075483,345.8149,202.0991,5.00931,-1.482394,0.8127542,-2.035432,345.0379,182.6361,359.5818,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.71111,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676479,0.5437641,-2.134198,337.7712,197.102,359.7525,-1.607871,0.7989109,-2.075351,345.8127,202.0972,5.024218,-1.482234,0.8128625,-2.035447,345.0374,182.6308,359.6056,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.73333,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676802,0.5437311,-2.134216,337.7567,197.0949,359.76,-1.607776,0.7988602,-2.075629,345.818,202.0898,5.034371,-1.482215,0.8128527,-2.0354,345.0388,182.6351,359.6011,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.75556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676864,0.5438017,-2.134208,337.7626,197.1055,359.7583,-1.607741,0.7988467,-2.075616,345.8176,202.0847,5.038791,-1.482128,0.8128804,-2.035325,345.0402,182.6322,359.5945,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.78889,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677417,0.5437261,-2.134166,337.7663,197.1207,359.7434,-1.607839,0.7988163,-2.075592,345.8119,202.103,5.021014,-1.482174,0.8128613,-2.035248,345.0332,182.6371,359.5802,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.82222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676996,0.5436642,-2.134114,337.764,197.0992,359.7396,-1.607859,0.7988402,-2.075553,345.8103,202.0947,5.008544,-1.482235,0.8129666,-2.035202,345.0318,182.6372,359.5631,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.84445,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677601,0.5436149,-2.134063,337.7559,197.1034,359.7542,-1.607902,0.7988493,-2.07551,345.8097,202.0956,5.015002,-1.482484,0.8127717,-2.035283,345.0403,182.6429,359.5695,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.86667,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9678245,0.5436484,-2.134051,337.7626,197.0932,359.7448,-1.60793,0.7988623,-2.07551,345.8165,202.0925,5.006892,-1.482641,0.8127199,-2.035319,345.0378,182.6414,359.5811,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.9,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677383,0.5436237,-2.13407,337.7468,197.1163,359.7369,-1.607941,0.7987819,-2.075598,345.823,202.1008,5.007631,-1.482719,0.8126698,-2.035426,345.0458,182.6465,359.582,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.92222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677444,0.5436383,-2.134123,337.7615,197.1018,359.755,-1.607937,0.798812,-2.075506,345.8248,202.1012,5.021767,-1.482579,0.8126376,-2.035535,345.0415,182.6373,359.5991,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.95556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.967795,0.5435773,-2.134106,337.7539,197.1055,359.7416,-1.607916,0.7988092,-2.075464,345.8203,202.0893,5.031433,-1.482549,0.8124975,-2.035508,345.0439,182.6328,359.5758,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
14.97778,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676964,0.5436376,-2.134113,337.7502,197.1107,359.7441,-1.607865,0.7988566,-2.075552,345.8244,202.0841,5.048154,-1.48261,0.8125769,-2.03554,345.0378,182.643,359.5809,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677048,0.5436171,-2.13409,337.7556,197.1069,359.7362,-1.607843,0.7988251,-2.07549,345.8176,202.0838,5.032179,-1.482578,0.8125662,-2.035625,345.0446,182.6516,359.5661,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.02222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676638,0.5436199,-2.134119,337.7554,197.096,359.7466,-1.60783,0.798842,-2.075414,345.8155,202.0833,5.022629,-1.482593,0.8126329,-2.035593,345.0332,182.6486,359.5595,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.05556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676659,0.5436555,-2.134081,337.7528,197.1066,359.7335,-1.607809,0.7988616,-2.075462,345.8152,202.0956,5.019241,-1.482558,0.8126247,-2.035469,345.027,182.6452,359.5576,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.08889,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9677111,0.5436472,-2.134144,337.7571,197.099,359.7443,-1.607977,0.7988656,-2.075515,345.8281,202.0817,5.010956,-1.482588,0.8125515,-2.035587,345.0287,182.6459,359.5817,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.11111,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676633,0.5436718,-2.134148,337.7563,197.0924,359.7402,-1.607841,0.7988358,-2.075431,345.8188,202.079,5.009953,-1.482509,0.8125274,-2.035569,345.0342,182.6476,359.5957,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.13333,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9675872,0.5436378,-2.134156,337.7632,197.0941,359.7505,-1.607891,0.7988746,-2.075368,345.8135,202.0862,5.011921,-1.482453,0.8125105,-2.035525,345.034,182.6443,359.6037,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.15556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676336,0.5436919,-2.134146,337.7755,197.0948,359.7203,-1.607897,0.7989202,-2.075486,345.8328,202.0807,5.021079,-1.482567,0.812519,-2.035591,345.0244,182.6352,359.6089,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.18889,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9676391,0.5436941,-2.134119,337.7581,197.0968,359.7239,-1.607875,0.7989589,-2.075424,345.8268,202.0761,5.022895,-1.48261,0.8125453,-2.035655,345.0366,182.639,359.6045,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.22222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9574076,0.5547847,-2.118027,337.7256,199.1071,0.4140877,-1.607894,0.7988522,-2.075429,345.8263,202.0788,5.023011,-1.482709,0.812555,-2.035547,345.0262,182.6495,359.5855,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.24444,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9263683,0.5626385,-2.093718,334.7995,198.4769,2.192302,-1.607777,0.7988282,-2.075522,345.8324,202.0689,5.030593,-1.482767,0.8125662,-2.035493,345.0278,182.6417,359.5742,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.26667,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9864479,0.5186996,-2.14795,339.7408,199.025,0.6357494,-1.657153,0.7468657,-2.13035,349.0588,201.7651,4.821758,-1.532892,0.7657394,-2.090168,348.0135,182.6031,358.2856,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.3,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.956599,0.5111752,-2.155879,339.8511,199.4738,0.2346632,-1.628038,0.7358136,-2.130156,348.983,202.3633,4.418778,-1.503611,0.7553416,-2.090755,347.8058,183.192,357.941,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.32222,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9576879,0.5058092,-2.158458,339.8392,199.4302,0.2043065,-1.628146,0.7358197,-2.130129,348.9862,202.3615,4.413223,-1.503751,0.7552456,-2.09081,347.7991,183.1922,357.9666,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.35556,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9578701,0.5025688,-2.159592,339.8074,199.4015,0.2118252,-1.628137,0.7358856,-2.130104,348.9827,202.3546,4.42228,-1.503746,0.7553411,-2.090792,347.8034,183.1929,357.9831,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.37778,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9584723,0.5002403,-2.160717,339.7987,199.3734,0.2110151,-1.628141,0.7359371,-2.130069,348.9783,202.356,4.426705,-1.503632,0.7552696,-2.09085,347.8,183.2043,357.9824,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.4,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9590494,0.4990533,-2.161363,339.7792,199.3928,0.2071583,-1.62821,0.7358667,-2.130003,348.9789,202.3639,4.414848,-1.503597,0.755268,-2.090809,347.7984,183.2014,357.9643,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.43333,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9600927,0.5014348,-2.160501,339.7919,199.3837,0.1847143,-1.628263,0.7359134,-2.12996,348.9868,202.3574,4.413012,-1.503709,0.7552905,-2.090904,347.8149,183.206,357.9426,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.46667,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9604797,0.5007261,-2.160178,339.7949,199.3904,0.1933103,-1.628367,0.7359201,-2.129891,348.98,202.3617,4.423587,-1.503673,0.7552629,-2.091104,347.8173,183.2045,357.9478,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
15.48889,1.569163,0,16,4,Bar,Flat,0,1,PreTask,-0.9601561,0.5004684,-2.160892,339.7682,199.3634,0.1946094,-1.628365,0.7359415,-2.129834,348.9868,202.3518,4.418282,-1.503609,0.7551843,-2.091179,347.8141,183.1996,357.9494,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5756694,0.8,0.6,0,0,1,0,1,0,1,0,0,NA,0,0,0
