TimeSinceStart,UserID,Task,Dataset,Layout,QuestionLevel,TrialState,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z
39.71111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2581279,1.670217,0.08032273,331.6079,89.53928,5.282878
39.73333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.259147,1.669469,0.08002681,331.803,89.52441,5.190368
39.74445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2603377,1.668686,0.07971204,332.0859,89.52596,5.142295
39.76667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2609104,1.668343,0.07962231,332.2747,89.52588,5.119661
39.78889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2621864,1.667656,0.07939585,332.7552,89.50862,5.148803
39.81111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2634436,1.667017,0.07913435,333.2774,89.47183,5.198645
39.82222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2646941,1.666411,0.07891177,333.7829,89.41929,5.267557
39.84444,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.265831,1.665814,0.07855622,334.2742,89.35066,5.260198
39.86667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2664006,1.665445,0.07838269,334.4875,89.32574,5.249821
39.88889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.267489,1.664934,0.07813427,334.8871,89.2556,5.220808
39.91111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2685345,1.664082,0.07774546,335.3045,89.18366,5.156945
39.92222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2696127,1.663154,0.07741195,335.7892,89.13203,5.095497
39.94445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2705755,1.662253,0.07719976,336.3776,89.06885,5.101412
39.96667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2710776,1.661774,0.07714713,336.7061,89.04066,5.140162
39.98889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.27201,1.660674,0.07703497,337.4947,88.95411,5.259042
40.01111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2729204,1.659291,0.07705308,338.4708,88.88052,5.466235
40.02222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2739333,1.657803,0.07698892,339.5485,88.81504,5.688191
40.04445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2750235,1.656421,0.07704806,340.5577,88.80093,5.832159
40.06667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2756424,1.6558,0.07707068,341.014,88.8046,5.86013
40.08889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2768683,1.654405,0.0771369,341.8983,88.87043,5.943258
40.11111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2780439,1.65288,0.07720181,342.8592,88.96861,6.049161
40.13334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2791836,1.651455,0.07738624,343.8003,89.05531,6.154758
40.14444,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2802565,1.650296,0.07771996,344.5842,89.08379,6.252843
40.16667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2813466,1.649257,0.07806864,345.2688,89.09094,6.355972
40.18889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2818905,1.648703,0.07822315,345.6015,89.08763,6.412164
40.21111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2828286,1.647541,0.0785313,346.3076,89.08154,6.515903
40.23333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.283721,1.646439,0.07891162,346.9994,89.07639,6.578918
40.24445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2845441,1.645542,0.07932058,347.5461,89.04971,6.600873
40.26667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2853122,1.644719,0.0798629,347.9725,89.04675,6.66818
40.28889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2857782,1.644419,0.0801271,348.1646,89.04381,6.725672
40.31111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2863944,1.643582,0.08068654,348.597,89.02807,6.872575
40.33334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2869783,1.642811,0.08123644,349.1036,88.99168,7.026112
40.35556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2875969,1.642064,0.08174367,349.581,88.95572,7.13509
40.37778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2881812,1.641379,0.08227551,349.9942,88.95452,7.213166
40.4,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2892846,1.639919,0.0832044,350.8658,88.95309,7.40996
40.41111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2897663,1.639047,0.08377231,351.3729,88.95128,7.522493
40.43333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2903194,1.63817,0.08433156,351.9492,88.90425,7.664996
40.45555,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2908374,1.637238,0.08488578,352.6102,88.90419,7.75728
40.47778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2913584,1.636098,0.08537799,353.3059,88.90624,7.858256
40.5,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2918392,1.634887,0.08578639,354.1222,88.91523,7.975223
40.52222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2923951,1.633562,0.08612812,354.9688,88.96323,8.065568
40.54445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2930136,1.632234,0.08646851,355.8115,89.0441,8.099958
40.56667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2936554,1.630924,0.08668928,356.6172,89.14625,8.149125
40.58889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2944345,1.629782,0.08677068,357.321,89.29488,8.170493
40.61111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2952635,1.628579,0.08681893,358.0144,89.47059,8.186179
40.63334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2961123,1.627463,0.08674537,358.645,89.70073,8.182229
40.65556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2969638,1.626568,0.08663797,359.1591,89.89751,8.119224
40.67778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2978349,1.625731,0.08649372,359.5726,90.09195,8.063225
40.7,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2987855,1.624883,0.08631121,359.9876,90.27633,8.062965
40.72222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.2996052,1.624013,0.08611359,0.4290774,90.44449,8.049143
40.74445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3004417,1.62318,0.08591298,0.8622786,90.60081,8.020267
40.76667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3012379,1.622454,0.08565307,1.276123,90.80347,8.021558
40.78889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3021105,1.62178,0.08529737,1.565391,90.99316,7.995314
40.81111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3030089,1.621321,0.08488826,1.790951,91.17378,7.950496
40.83334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3039931,1.620951,0.08454011,1.904921,91.34727,7.865234
40.85556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3049558,1.620421,0.08412884,2.04256,91.54473,7.788536
40.87778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3057817,1.619755,0.08352973,2.274127,91.74567,7.747178
40.9,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3065569,1.619089,0.08279855,2.549149,91.91678,7.735117
40.92222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3073452,1.618472,0.08207277,2.785563,92.07807,7.700388
40.94445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3084155,1.618065,0.0812527,2.955907,92.21925,7.608887
40.96667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3095426,1.617589,0.08039387,3.036615,92.37849,7.518148
40.98889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3105513,1.61713,0.07930759,3.177713,92.52837,7.412567
41.01111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3114772,1.616672,0.07807171,3.325361,92.71628,7.279008
41.03333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3122932,1.61615,0.07689595,3.489116,92.88117,7.122733
41.05556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3129608,1.615663,0.07557495,3.692172,93.02737,6.931208
41.07778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3136651,1.615215,0.07423922,3.898769,93.17902,6.744007
41.1,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.314414,1.614852,0.0728177,4.011462,93.34783,6.553608
41.12222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3146568,1.614633,0.07200764,4.089166,93.43176,6.483601
41.14445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3148893,1.614509,0.07127061,4.18528,93.48998,6.404956
41.16667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3151321,1.614196,0.07060669,4.25048,93.55139,6.315251
41.18889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3157254,1.613868,0.06918558,4.391641,93.638,6.122729
41.21111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3162092,1.613431,0.06773651,4.545001,93.67873,5.957026
41.22222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3167137,1.613014,0.06638994,4.693305,93.68964,5.77319
41.24445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3171483,1.612714,0.06505736,4.813828,93.70747,5.596825
41.26667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3173214,1.612662,0.06432964,4.857724,93.72942,5.506925
41.28889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3176027,1.612457,0.06293773,4.905694,93.7264,5.303822
41.31111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3178391,1.612227,0.06162192,4.964005,93.72268,5.157803
41.33334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3181076,1.612077,0.06035773,5.043385,93.69164,5.028749
41.35556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3183634,1.611875,0.05929349,5.122145,93.63876,4.875434
41.36667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3188842,1.611672,0.05696623,5.193881,93.52257,4.578355
41.38889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3190907,1.611752,0.05605512,5.168959,93.39924,4.467625
41.41111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3191931,1.611695,0.05512701,5.165079,93.26797,4.340985
41.43333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.319241,1.611578,0.05438448,5.234575,93.12186,4.194519
41.45555,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3193595,1.611547,0.05374384,5.278252,92.87159,4.078477
41.47778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3195152,1.611552,0.05344373,5.22332,92.46647,4.020191
41.5,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3195792,1.611734,0.05349508,5.086448,91.8121,4.026264
41.52222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3197604,1.611992,0.05404198,4.939252,90.97537,3.945494
41.54445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3196518,1.612079,0.05463231,4.882593,90.18466,3.737859
41.56667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3195856,1.612074,0.05532361,4.856585,89.46033,3.540011
41.58889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.319488,1.612146,0.05586202,4.84199,88.80339,3.426596
41.61111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3194993,1.612204,0.05630779,4.770589,88.18017,3.384011
41.63334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3194928,1.612336,0.05675815,4.67179,87.72052,3.373212
41.65556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.319414,1.612282,0.05718081,4.651181,87.36093,3.367041
41.67778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3192626,1.612148,0.0575985,4.723599,87.01021,3.428943
41.7,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3191661,1.612083,0.05815787,4.800299,86.78532,3.528563
41.72222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3190795,1.61197,0.05868723,4.850565,86.59356,3.637975
41.74445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3190458,1.611866,0.05918047,4.913565,86.49141,3.810868
41.76667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3189779,1.611754,0.05964608,4.975872,86.36962,4.06017
41.78889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.318832,1.611535,0.06017049,5.063298,86.23543,4.281226
41.81111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3186487,1.611374,0.06083683,5.174569,86.0802,4.459875
41.83334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3184884,1.611291,0.06155982,5.232369,85.97756,4.580594
41.85556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3183573,1.611189,0.06227949,5.235901,85.86111,4.729842
41.87778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3182255,1.611189,0.0630561,5.227672,85.72578,4.870173
41.9,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3181086,1.611166,0.0638196,5.237925,85.56047,4.982222
41.92222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3180047,1.611156,0.06458155,5.272736,85.42567,5.075497
41.94445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3178779,1.611129,0.06542496,5.311069,85.2974,5.171659
41.96667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3177417,1.611046,0.06621668,5.326949,85.15106,5.315984
41.98889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3177204,1.611148,0.06703464,5.338096,85.01768,5.451778
42.01111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3177446,1.611134,0.06777952,5.324372,84.90689,5.619712
42.03333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3176167,1.611074,0.06842612,5.348796,84.81351,5.71859
42.05556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3175657,1.610967,0.06913794,5.400168,84.77277,5.796398
42.07778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3175037,1.610845,0.06989782,5.444762,84.74131,5.824871
42.1,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3175759,1.610745,0.07017761,5.452626,84.76974,5.85849
42.12222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3175682,1.610686,0.07039441,5.473136,84.79652,5.898437
42.14445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3175229,1.610646,0.07063672,5.504714,84.78915,5.935163
42.15556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3174857,1.610532,0.07119368,5.551131,84.81636,6.027495
42.17778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3174418,1.610466,0.07176583,5.576493,84.83656,6.091122
42.2,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3174097,1.610393,0.07228966,5.589309,84.85448,6.171428
42.22222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3173593,1.610348,0.07284361,5.590789,84.84109,6.264795
42.24445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3173298,1.61033,0.07313307,5.599369,84.825,6.304089
42.26667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3172987,1.610245,0.07375158,5.638593,84.77525,6.394037
42.28889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3172659,1.610212,0.07442982,5.681992,84.6974,6.466295
42.31111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3172323,1.610181,0.07512154,5.697065,84.61571,6.496997
42.33334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3171752,1.610106,0.07583571,5.696647,84.51965,6.530264
42.35556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3171086,1.610077,0.07719954,5.767781,84.33253,6.670027
42.36667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3170445,1.610071,0.07797241,5.781122,84.20695,6.739072
42.38889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3169447,1.610039,0.07873526,5.773713,84.09768,6.810633
42.41111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3167041,1.610004,0.0794972,5.789045,84.02602,6.844987
42.43333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3164694,1.609951,0.08022594,5.832721,83.94689,6.90179
42.45555,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.316346,1.609919,0.08102114,5.841769,83.86884,7.001711
42.47778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3162757,1.609895,0.08173641,5.837583,83.76947,7.094451
42.5,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3161724,1.609934,0.08249754,5.850924,83.67574,7.176886
42.52222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3160058,1.609799,0.08335161,5.897469,83.61652,7.24743
42.54445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3159053,1.609763,0.08406074,5.91544,83.53181,7.33787
42.56667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.315799,1.609778,0.08478686,5.906776,83.43475,7.396059
42.58889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3157317,1.609816,0.08561073,5.880713,83.36554,7.454229
42.61111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3155279,1.609915,0.0864086,5.887245,83.3203,7.551147
42.63334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.315371,1.609937,0.08703874,5.890455,83.2534,7.651749
42.65556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3152003,1.609995,0.08767542,5.838476,83.24156,7.761895
42.67778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3150853,1.61014,0.08827586,5.777963,83.20674,7.811172
42.7,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3149663,1.610061,0.08892551,5.753771,83.18747,7.815763
42.72222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3147848,1.610032,0.08946516,5.779886,83.18114,7.84331
42.74445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3146596,1.610022,0.08999461,5.786134,83.19413,7.883738
42.76667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3145333,1.610042,0.09040152,5.824867,83.19567,7.955398
42.78889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3142415,1.609969,0.09102755,5.851787,83.18546,8.000072
42.81111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3140084,1.609941,0.09150635,5.899017,83.20218,8.082042
42.83334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.313798,1.609969,0.09189348,5.891931,83.20016,8.129165
42.85556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3137052,1.609953,0.09221119,5.858552,83.21077,8.152057
42.87778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3135614,1.610029,0.09247432,5.835093,83.22044,8.169057
42.9,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3134181,1.610075,0.09267487,5.830761,83.22018,8.186619
42.92222,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3132686,1.610097,0.09283847,5.799395,83.2087,8.170517
42.94445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3131922,1.610118,0.09302144,5.790096,83.21751,8.168626
42.96667,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3130448,1.610134,0.09313429,5.807538,83.22734,8.173822
42.98889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3128813,1.610082,0.09324232,5.790443,83.26726,8.196899
43.01111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3128397,1.610106,0.09333976,5.790145,83.34027,8.193704
43.03333,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3127028,1.610132,0.09337318,5.774868,83.40005,8.201021
43.05556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3125533,1.610124,0.09340782,5.746157,83.4384,8.203752
43.07778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3124349,1.610178,0.09348816,5.747717,83.48443,8.192707
43.1,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3123787,1.610291,0.09346933,5.714788,83.51889,8.195961
43.11111,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3123111,1.610338,0.09352558,5.706714,83.54012,8.20135
43.13334,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3122196,1.610384,0.09359153,5.688998,83.56527,8.208636
43.14445,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3119797,1.610451,0.09358741,5.655103,83.58611,8.221959
43.15556,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3118618,1.610479,0.09361361,5.652289,83.61137,8.221931
43.17778,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3115503,1.610542,0.09364794,5.636557,83.65898,8.220996
43.18889,23,0,BIM,Half-Circle,1,PreTask,0.15,-0.4338687,0,0.9737943,0.3114569,1.61059,0.09362909,5.625313,83.68024,8.227525
