TimeSinceStart,UserID,Task,Dataset,Layout,QuestionLevel,TrialState,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMHighlighted1,SMHighlighted2,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
39.88889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
39.91111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
39.92222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
39.94445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
39.96667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
39.98889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.01111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.02222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.04445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.06667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.08889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.11111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.13334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.14444,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.16667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.18889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.21111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.23333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.24445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.26667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.28889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.31111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.33334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.35556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.37778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.4,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.41111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.43333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.45555,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.47778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.5,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.52222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.54445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.56667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.58889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.61111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.63334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.65556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.67778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.7,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.72222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.74445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.76667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.78889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.81111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.83334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.85556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.87778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.9,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.92222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.94445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.96667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
40.98889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.01111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.03333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.05556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.07778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.1,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.12222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.14445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.16667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.18889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.21111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.22222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.24445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.26667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.28889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.31111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.33334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.35556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.36667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.38889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.41111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.43333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.45555,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.47778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.5,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.52222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.54445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.56667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.58889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.61111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.63334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.65556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.67778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.7,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.72222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.74445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.76667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.78889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.81111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.83334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.85556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.87778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.9,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.92222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.94445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.96667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
41.98889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.01111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.03333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.05556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.07778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.1,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.12222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.14445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.15556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.17778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.2,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.22222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.24445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.26667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.28889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.31111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.33334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.35556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.36667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.38889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.41111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.43333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.45555,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.47778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.5,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.52222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.54445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.56667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.58889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.61111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.63334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.65556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.67778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.7,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.72222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.74445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.76667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.78889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.81111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.83334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.85556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.87778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.9,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.92222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.94445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.96667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
42.98889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.01111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.03333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.05556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.07778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.1,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.11111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.13334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.14445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.15556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.17778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.18889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.21111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.22222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.24445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.25556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.27778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.28889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.3,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.32222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.33334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.35556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.36667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.38889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.4,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.41111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.43333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.44445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.46667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.47778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.5,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.51111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.52222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.54445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.55556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.57778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.58889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.6,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.62222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.63334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.65556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.66667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.68889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.7,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.71111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.73333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.74445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.76667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.77778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.78889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.81111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.82222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.84444,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.85556,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.87778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.88889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.91111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.92222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.93333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.95555,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.96667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
43.98889,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.02222,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.03333,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.04445,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.06667,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.07778,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.1,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.11111,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
44.13334,23,0,BIM,Half-Circle,1,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
