TimeSinceStart,UserID,TrialID,TaskID,Dataset,Layout,QuestionType,TrialState,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z
59.47778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657845,0.8207349,-1.758827,327.7361,95.53363,0.6873354
59.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657869,0.8208238,-1.758733,327.7288,95.53869,0.676245
59.56667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657911,0.8208032,-1.758851,327.731,95.55123,0.6797789
59.61111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657979,0.8207544,-1.759001,327.7167,95.53944,0.687715
59.64445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657875,0.820877,-1.759466,327.7169,95.53889,0.6804804
59.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657969,0.8208247,-1.759507,327.7134,95.53864,0.6956972
59.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.657993,0.8208491,-1.759904,327.7795,95.526,0.6836186
59.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658043,0.8207765,-1.760235,327.6922,95.5291,0.6763079
59.82222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.6582,0.8210216,-1.760287,327.7346,95.52252,0.6961061
59.86667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658061,0.821046,-1.760343,327.7169,95.51585,0.7099468
59.91111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.65796,0.8209509,-1.759963,327.7281,95.52457,0.7355537
59.94445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658224,0.8209883,-1.76014,327.7373,95.50986,0.7576993
59.98889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.65822,0.8209773,-1.759905,327.7117,95.51229,0.7451197
60.03334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658347,0.8211075,-1.759823,327.7342,95.50282,0.7429358
60.07778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658402,0.8209612,-1.759917,327.7158,95.48268,0.7622262
60.12222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658367,0.8209409,-1.759753,327.7114,95.50017,0.7523584
60.16667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658352,0.8209721,-1.759867,327.7211,95.47681,0.8035578
60.21111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658249,0.8209021,-1.759781,327.7177,95.47065,0.785833
60.25556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658431,0.8209316,-1.759614,327.7258,95.50555,0.7768475
60.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.65831,0.8209289,-1.759425,327.7164,95.5044,0.7739913
60.34444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658278,0.8208305,-1.759365,327.7285,95.4763,0.7914935
60.38889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658426,0.8208789,-1.759445,327.7257,95.50451,0.786818
60.43333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658391,0.820839,-1.759321,327.706,95.48049,0.7950171
60.47778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658378,0.8208358,-1.759416,327.7301,95.52723,0.7672899
60.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658527,0.8208486,-1.759892,327.7372,95.5149,0.7700653
60.56667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658611,0.8207721,-1.759648,327.6632,95.50529,0.7874757
60.61111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658773,0.8209792,-1.759744,327.7163,95.51192,0.8008915
60.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.659006,0.8209608,-1.759578,327.6785,95.49783,0.7971989
60.7,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.65879,0.8211188,-1.759648,327.735,95.48,0.803427
60.74445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658865,0.8210024,-1.759715,327.6992,95.48941,0.7925576
60.78889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658795,0.8210481,-1.759711,327.7019,95.5318,0.7916607
60.83334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658854,0.8210205,-1.759542,327.7162,95.50581,0.8117298
60.87778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658713,0.8208987,-1.759099,327.7201,95.51425,0.7995132
60.92222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658591,0.8209622,-1.758998,327.7184,95.5022,0.8282513
60.96667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658739,0.821018,-1.759218,327.7089,95.52489,0.7949131
61.01111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658702,0.8209401,-1.75921,327.7209,95.52138,0.7768731
61.05556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.65881,0.8207976,-1.759086,327.7043,95.51084,0.8160915
61.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.65887,0.8207828,-1.759265,327.7167,95.51781,0.7914893
61.14445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658828,0.8208925,-1.759173,327.7077,95.52914,0.7853656
61.18889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658894,0.8208106,-1.75914,327.7095,95.52174,0.7722456
61.23333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658878,0.8208797,-1.75911,327.7183,95.52187,0.7734984
61.27778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658917,0.8208072,-1.759132,327.6986,95.52756,0.7692903
61.33334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658838,0.8209345,-1.759157,327.7204,95.52338,0.786963
61.37778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658879,0.8207136,-1.759021,327.7185,95.52611,0.7739732
61.42222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658977,0.8208845,-1.758788,327.6964,95.5415,0.765236
61.46667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.659014,0.8208708,-1.758988,327.7285,95.54506,0.7663115
61.51111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.659018,0.8208745,-1.759171,327.706,95.51521,0.7747408
61.55556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658776,0.8208755,-1.759146,327.7055,95.51081,0.7637732
61.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658696,0.8208165,-1.759118,327.7114,95.53624,0.763877
61.64445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658783,0.8207538,-1.758991,327.7015,95.5696,0.759061
61.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658826,0.8208132,-1.758919,327.7008,95.55567,0.7479858
61.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658866,0.8207787,-1.758882,327.6976,95.55548,0.765632
61.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658821,0.8208128,-1.759044,327.7312,95.55424,0.7677774
61.82222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658562,0.8206952,-1.759518,327.7274,95.55804,0.757303
61.86667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658635,0.8206849,-1.759678,327.709,95.56474,0.7396051
61.91111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658619,0.8206162,-1.759446,327.7028,95.55875,0.7601671
61.95556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658659,0.820717,-1.759392,327.6916,95.55798,0.7566445
62,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658726,0.8206031,-1.759268,327.7062,95.54882,0.7403429
62.05556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658647,0.8206203,-1.759158,327.7096,95.55598,0.7620012
62.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658705,0.8205661,-1.759238,327.7085,95.55338,0.7629375
62.37778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658781,0.8204826,-1.759367,327.6951,95.53595,0.7650873
62.44445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.658667,0.820587,-1.7588,327.7034,95.55878,0.7583302
0.03333334,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.007132,1.176698,-1.470047,349.2591,114.4592,29.4896
0.06666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.020276,1.183303,-1.485588,349.6683,112.9482,33.4323
0.08888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.023216,1.182246,-1.487777,350.5717,112.9875,33.26317
0.1111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.025493,1.181937,-1.4886,351.0023,113.1339,32.98916
0.1333333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.027883,1.181302,-1.489437,351.3703,113.5468,32.56957
0.1444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.02918,1.180921,-1.489841,351.6369,113.8055,32.29619
0.1666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.032196,1.17969,-1.49064,352.322,114.6449,31.64026
0.1888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.035433,1.178515,-1.491228,353.2083,115.5565,31.06248
0.2,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.037055,1.177999,-1.491494,353.7863,115.9725,30.78761
0.2222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.040668,1.177124,-1.491581,355.0884,116.9955,30.44549
0.4,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.04443,1.176562,-1.491348,356.3271,118.1019,30.18172
0.4222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.066155,1.181959,-1.483821,0.823926,125.8313,30.70704
0.4555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.067263,1.18345,-1.482166,0.580325,126.1623,31.0633
0.4777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068267,1.185726,-1.479959,359.8516,126.5297,31.41805
0.5,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068663,1.187262,-1.478685,359.34,126.64,31.53028
0.5222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069064,1.188693,-1.477362,358.902,126.563,31.87145
0.5555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069225,1.189974,-1.476134,358.5638,126.3899,32.17152
0.5777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069474,1.190973,-1.475095,358.2362,126.2136,32.2907
0.6,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069621,1.191693,-1.474095,357.9366,126.0028,32.24837
0.6222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.06993,1.192246,-1.473138,357.7085,125.7698,32.20198
0.6444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070027,1.192885,-1.471573,357.4713,125.333,32.13854
0.6666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070304,1.192915,-1.470645,357.3306,125.1149,32.06128
0.6888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070621,1.192999,-1.46988,357.2066,124.9087,31.91464
0.7111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070891,1.193088,-1.469085,357.0535,124.7649,31.77786
0.7333333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070928,1.193056,-1.468261,356.8808,124.615,31.62762
0.7666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070894,1.192959,-1.467442,356.7131,124.5013,31.54661
0.7888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.071027,1.192617,-1.466579,356.6008,124.445,31.54425
0.8111112,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.071107,1.192209,-1.465955,356.6094,124.4791,31.58666
0.8333334,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070459,1.191842,-1.464854,356.6898,124.5946,31.65015
0.8555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070107,1.191297,-1.463648,356.8707,124.8063,31.72734
0.8777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069771,1.190918,-1.462816,356.9345,125.0216,31.6358
0.9,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069542,1.190756,-1.461998,357.0039,125.2365,31.45236
0.9222223,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069423,1.190854,-1.461302,357.1284,125.4014,31.41668
0.9444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.069068,1.190916,-1.460992,357.2759,125.4875,31.5065
0.9777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068919,1.191163,-1.460721,357.3376,125.5499,31.65631
1,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068659,1.191588,-1.460466,357.2697,125.6032,31.80098
1.022222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068636,1.192113,-1.460611,357.1866,125.5918,31.98288
1.044444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068618,1.192375,-1.460715,357.0769,125.6519,32.23073
1.066667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068628,1.192586,-1.46102,357.0629,125.7043,32.40995
1.088889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068504,1.192513,-1.461101,357.1427,125.7668,32.56585
1.111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068316,1.192283,-1.460967,357.359,125.888,32.51693
1.133333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068218,1.192061,-1.460998,357.455,125.9692,32.35582
1.466667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.068091,1.191251,-1.461113,357.4354,126.0938,32.01608
1.533333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.088366,1.179342,-1.445251,357.5208,131.2187,25.98737
1.566667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.09193,1.173471,-1.438604,358.2596,132.4024,23.57928
1.6,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.094149,1.172305,-1.436974,358.831,132.5432,22.77615
1.633333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.096474,1.170844,-1.435931,359.0756,132.8497,22.28125
1.666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099512,1.169378,-1.435226,359.3395,133.2039,21.98679
1.7,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.10289,1.168257,-1.434346,359.9304,133.8083,22.1349
1.744444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.105796,1.167454,-1.433689,0.4835618,134.6074,22.45534
1.777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.108876,1.166623,-1.432925,0.838793,135.8663,22.85287
1.822222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.110659,1.166443,-1.432693,0.8072761,136.68,23.23639
1.855556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.111722,1.16691,-1.43242,0.6520931,137.1696,23.92185
1.888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.110591,1.167853,-1.431531,0.2041292,136.9925,24.48115
1.922222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.10966,1.168731,-1.43162,359.6276,136.5237,25.30249
1.955556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.108435,1.169335,-1.432178,359.4193,136.0448,26.08299
1.988889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.10668,1.170059,-1.432269,358.9536,135.528,26.36032
2.022222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.104966,1.170553,-1.432205,358.4287,135.1973,26.49522
2.055556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.103167,1.171064,-1.431957,358.2394,134.8237,26.62192
2.077778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.101686,1.171461,-1.432009,358.0571,134.3004,26.7027
2.111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.100632,1.171562,-1.43215,357.9967,133.9752,26.74349
2.144444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099837,1.171648,-1.432077,357.9512,133.6504,26.64536
2.177778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099308,1.172003,-1.432278,357.7515,133.4412,26.50141
2.211111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.098715,1.172626,-1.433081,357.5204,133.3199,26.42375
2.244445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.098553,1.17333,-1.434093,357.3367,133.1504,26.46107
2.277778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.098439,1.174808,-1.435821,356.8347,132.7225,26.67648
2.311111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.098302,1.175996,-1.437621,356.2631,132.4085,27.12604
2.344445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.098531,1.176918,-1.439355,355.6887,132.2964,27.63042
2.377778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.098914,1.177739,-1.440977,355.319,132.2981,28.01194
2.411111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099674,1.177964,-1.443096,355.0611,132.5367,28.52425
2.466667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.100755,1.179039,-1.444582,354.6567,132.738,28.75278
2.5,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.101045,1.181577,-1.446043,353.6607,133.2163,28.86471
2.522222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.100653,1.182054,-1.446331,353.287,133.455,28.99637
2.555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.10005,1.182614,-1.446994,353.2173,133.8208,29.61207
2.588889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099729,1.182509,-1.447299,353.2713,133.9135,29.76548
2.633333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099306,1.182268,-1.447144,353.3231,134.0717,29.81803
2.666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.099132,1.181138,-1.445712,354.1105,134.3392,29.35829
2.7,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.100295,1.180274,-1.443033,355.4697,134.7543,28.57193
2.733333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.101102,1.179669,-1.441095,356.009,135.1063,28.2111
2.755556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.103899,1.178056,-1.437614,357.2162,135.7252,27.47082
2.788889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.105246,1.177143,-1.435712,357.7649,136.0799,27.31152
7.8,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.105246,1.177143,-1.435712,357.7649,136.0799,27.31152
7.844445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.077868,1.156665,-1.421454,0.654705,133.3563,30.48047
7.9,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.078134,1.156555,-1.42149,0.6761071,133.5494,30.92044
7.933333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.07737,1.155641,-1.421142,0.8400794,133.7511,30.69097
7.977778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.076649,1.154466,-1.420732,0.9691169,134.1073,30.33198
8.011111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.076295,1.153307,-1.420252,1.272915,134.3044,30.45867
8.055555,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.075527,1.149993,-1.418995,2.32672,134.6409,30.86862
8.088889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.073803,1.146888,-1.417102,2.73718,134.958,30.15841
8.122222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.072352,1.143914,-1.414408,3.290166,134.3913,29.49212
8.166667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.071614,1.143002,-1.41337,3.747753,133.9358,29.53464
8.211111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070422,1.144935,-1.412802,2.55518,134.2739,29.63108
8.244445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.070595,1.146426,-1.413128,2.029675,134.6751,30.14671
8.277778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.072349,1.146905,-1.413139,1.573289,134.7732,30.77448
8.322223,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.075503,1.146564,-1.413111,1.667629,134.948,31.31984
8.355556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.079107,1.146203,-1.412265,2.137318,135.3042,31.72244
8.400001,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.082609,1.146132,-1.411092,2.48688,135.7085,31.76106
8.433333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.085353,1.146409,-1.40961,2.789914,136.4174,31.29147
8.466667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.086951,1.146489,-1.408365,2.571493,136.9882,30.67086
8.5,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.088555,1.147365,-1.407418,2.689724,136.0939,31.54564
8.555555,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.088823,1.147792,-1.406934,2.691137,135.3914,31.79401
8.588889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.088773,1.148163,-1.406228,2.672864,134.7361,31.51505
8.633333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.088419,1.147821,-1.405691,2.65241,134.0361,31.30779
8.666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0.2899931,0,0.6,-2.087644,1.147588,-1.405369,2.639359,133.4234,31.1079
8.7,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,-99.71001,0,0.6,-2.08761,1.146389,-1.405822,2.773841,133.4666,30.97678
8.733334,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,-99.71001,0,0.6,-2.088076,1.145785,-1.405877,2.882222,133.7418,31.06557
8.766666,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,-99.71001,0,0.6,-2.088798,1.145473,-1.405906,3.096521,134.1029,31.02788
8.8,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,-99.71001,0,0.6,-2.089727,1.145089,-1.405931,3.236967,134.506,30.90234
8.833334,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,-99.71001,0,0.6,-2.090572,1.144945,-1.405771,3.399332,134.8143,30.88975
8.866667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,-99.71001,0,0.6,-2.091337,1.145059,-1.405493,3.530208,135.0045,30.99586
