TimeSinceStart,UserID,Task,Dataset,Layout,QuestionLevel,TrialState,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z
8.577778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.576993,1.414945,-1.326641,354.2834,115.7913,7.208205
8.6,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.576258,1.415066,-1.326754,354.293,116.679,6.178191
8.611112,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.575847,1.416535,-1.326942,354.4207,117.4045,5.164914
8.644444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.575634,1.417465,-1.327086,354.3635,117.7316,4.527211
8.666667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.57525,1.420862,-1.327447,354.0377,118.8391,3.501992
8.677778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574839,1.42364,-1.32796,353.8598,119.332,3.213941
8.7,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574723,1.425188,-1.328129,353.7543,119.6532,3.269246
8.722222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.57428,1.429132,-1.32826,353.3056,120.3934,3.58781
8.733334,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574441,1.433826,-1.329159,353.048,120.8528,3.964479
8.755556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574414,1.435998,-1.329583,353.0315,121.2617,4.098455
8.777778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574346,1.440204,-1.330831,353.1437,122.1869,4.287444
8.8,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574191,1.444962,-1.332366,353.6397,122.8354,4.866866
8.822223,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574155,1.450193,-1.333788,354.4373,123.4479,5.585589
8.833334,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574559,1.455332,-1.335317,355.3483,123.985,6.233822
8.855556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.574852,1.460033,-1.336862,356.2456,124.5076,6.75457
8.877778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.576447,1.466692,-1.339883,359.0802,125.5858,7.473671
8.900001,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.577939,1.46859,-1.341044,1.27152,126.1658,7.372717
8.922222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.580199,1.469492,-1.342045,3.614719,126.666,6.847298
8.944445,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.583569,1.470212,-1.342289,5.799701,127.5007,5.871364
8.966667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.588421,1.471603,-1.341528,7.939816,128.2489,4.7965
8.988889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.59481,1.472003,-1.339495,8.897331,128.9455,4.812956
9.011111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.6012,1.472096,-1.337161,10.41597,129.6722,5.002564
9.033334,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.607733,1.471434,-1.333871,12.4345,131.0869,5.103224
9.055555,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.614885,1.471602,-1.329998,14.44765,132.6174,5.508601
9.077778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.623548,1.47265,-1.326654,15.46465,133.2891,5.607824
9.1,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.631581,1.474959,-1.322848,17.13566,134.7679,5.202775
9.122223,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.639449,1.478166,-1.318814,18.9432,136.467,4.784959
9.144444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.64715,1.484086,-1.314782,20.37892,138.1393,4.185894
9.166667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.653877,1.49185,-1.311592,22.44252,140.0263,3.9921
9.18889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.659206,1.500715,-1.308288,24.41666,142.5802,4.141084
9.211111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.663446,1.510204,-1.305759,26.8905,145.0555,4.31881
9.233334,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.666804,1.519933,-1.303957,28.72444,147.7346,4.937511
9.255556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.669702,1.528689,-1.302373,28.70811,150.5468,5.557292
9.277778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.672088,1.537858,-1.301462,28.53241,153.1173,5.723891
9.3,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.673869,1.546643,-1.301078,28.14809,155.704,5.67513
9.322223,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.674999,1.555007,-1.301283,27.51733,158.3687,5.515135
9.344444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.675943,1.563386,-1.302016,26.84498,160.6271,4.955551
9.366667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.676272,1.571279,-1.3034,26.09242,163.0816,4.257723
9.388889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.676584,1.579326,-1.304807,24.73816,165.2339,3.344684
9.411111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.676902,1.58707,-1.30539,22.03209,167.3747,2.022237
9.433333,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.677493,1.594514,-1.306171,19.43167,169.5783,0.2452188
9.455556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.678334,1.601687,-1.306974,17.53592,171.7969,358.4719
9.477778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.679695,1.608671,-1.307881,15.91696,173.8942,356.9653
9.5,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.681421,1.615616,-1.308624,14.77755,175.8188,355.974
9.522223,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.68323,1.62292,-1.308975,14.39194,177.573,355.4556
9.544445,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.685019,1.629853,-1.308743,14.37213,179.2756,355.3622
9.566667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.687324,1.63665,-1.307986,14.76748,180.5628,355.5568
9.588889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.689028,1.639472,-1.30705,15.75396,180.7137,355.7982
9.611112,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.690796,1.641735,-1.30627,16.93615,180.9554,356.0097
9.622223,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.692202,1.644355,-1.305672,17.51255,181.399,356.1534
9.644444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.693567,1.647081,-1.305186,17.97262,181.8542,356.3167
9.655556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.696623,1.652278,-1.303791,18.8335,182.447,356.6995
9.677778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.698236,1.654595,-1.303107,19.30966,182.617,356.9402
9.68889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.701478,1.65898,-1.301826,20.33777,182.9392,357.5663
9.7,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.7032,1.661016,-1.301126,20.82819,182.9957,357.9137
9.722222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.704885,1.662923,-1.300379,21.22138,183.0392,358.1936
9.733334,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.708374,1.666634,-1.298898,21.82942,182.9672,358.6564
9.755556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.710197,1.668344,-1.298064,22.00761,182.8611,358.8222
9.766667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.713819,1.671853,-1.296609,22.35545,182.5486,359.1125
9.777778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.715684,1.673515,-1.295918,22.48507,182.3146,359.1752
9.8,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.71758,1.67516,-1.295328,22.55275,182.0508,359.1987
9.811111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.721423,1.678005,-1.294363,22.53184,181.3344,359.2542
9.833334,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.723348,1.679234,-1.293924,22.46463,180.9107,359.2528
9.844444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.727351,1.681533,-1.293008,22.2546,180.0199,359.1033
9.866667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.729216,1.682598,-1.292612,22.1205,179.5834,359.0337
9.877778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.732886,1.684518,-1.291874,21.87091,178.601,359.0832
9.900001,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.734714,1.68554,-1.291543,21.66031,178.0331,359.1688
9.911111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.738549,1.68734,-1.290854,20.95628,176.7876,359.1632
9.922222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.74046,1.688076,-1.290515,20.55984,176.1716,359.0857
9.944445,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.742317,1.688718,-1.290253,20.24158,175.5478,359.0644
9.955556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.746077,1.690279,-1.289554,19.61542,174.2618,359.1189
9.977778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.747924,1.691027,-1.289043,19.18203,173.6762,359.1653
9.988889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.752009,1.692463,-1.287986,18.25851,172.3118,359.1674
10,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.754255,1.693219,-1.287462,17.91716,171.5088,359.25
10.02222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.757238,1.694408,-1.286729,17.7558,170.5408,359.298
10.03333,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.763015,1.696356,-1.283915,17.61732,169.5253,359.6489
10.04445,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.76597,1.697142,-1.281901,17.77257,169.0871,359.7968
10.06667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.771967,1.69869,-1.27658,18.70929,168.1927,0.3030821
10.07778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.775039,1.699445,-1.273775,19.24046,167.5666,0.6746562
10.1,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.778194,1.700344,-1.27094,19.69956,166.8671,0.9394453
10.12222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.78443,1.702077,-1.26557,20.48368,165.7595,1.445532
10.14444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.790612,1.70377,-1.260709,21.03897,164.8819,2.061398
10.15556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.796842,1.705575,-1.256147,21.54333,164.1964,2.71611
10.16667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.799969,1.706673,-1.253816,21.76747,164.032,3.163352
10.18889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.803103,1.707921,-1.251864,21.87062,164.0038,3.581454
10.2,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.809446,1.710539,-1.248559,21.85138,163.9887,4.47658
10.22222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.81229,1.711709,-1.246936,21.87874,164.003,4.788774
10.23333,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.817372,1.713979,-1.243324,22.1221,164.0844,5.651307
10.24444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.819783,1.715118,-1.241563,22.27482,164.1575,5.969226
10.26667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.822378,1.716348,-1.239632,22.37946,164.0966,6.176267
10.27778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.827813,1.71878,-1.235483,22.58504,164.0872,6.611279
10.28889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.830239,1.719596,-1.23312,22.70577,164.3901,7.242683
10.31111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.83473,1.720674,-1.228243,23.33249,164.9493,8.863383
10.32222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.836588,1.721043,-1.225794,23.76263,164.9802,9.388401
10.34444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.83827,1.721412,-1.223422,24.08244,164.843,9.640024
10.35556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.840356,1.722665,-1.219173,24.40655,164.1407,9.76789
10.36667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.841327,1.723201,-1.217398,24.3833,163.3738,9.783177
10.37778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.842111,1.723861,-1.215543,24.52949,162.6978,9.73043
10.38889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.842647,1.724379,-1.213833,24.69516,161.895,9.682775
10.4,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843104,1.724688,-1.212319,24.8273,160.9082,9.740137
10.41111,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843325,1.724646,-1.211367,24.93385,159.6052,9.694118
10.42222,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843455,1.724307,-1.210902,24.85448,157.9045,9.44732
10.43333,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843713,1.724162,-1.21074,24.63222,156.0666,9.186609
10.44444,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843776,1.724,-1.210935,24.1305,154.0496,8.925114
10.45556,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843819,1.723722,-1.211016,23.58788,152.2118,8.776063
10.46667,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843869,1.723386,-1.211162,23.19573,150.5775,8.622245
10.47778,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843793,1.722996,-1.210971,22.91457,148.9478,8.395319
10.48889,18,0,Bar,Quarter-Circle,1,PreTask,0.15,-0.54592,0.4,0.8476125,-1.843654,1.72246,-1.210571,22.93242,147.4494,8.127707
