TimeSinceStart,UserHeight,TrialID,ParticipantID,ExperimentSequence,Dataset,Layout,TaskID,TaskLevel,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,LeftMenuButtonPressed,LeftTriggerButtonPressed,LeftGripButtonPressed,LeftPadPressed,RightMenuButtonPressed,RightTriggerButtonPressed,RightGripButtonPressed,RightPadPressed,RotatingClockwise,RotatingAnticlockwise,ScaleUp,ScaleDown,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,SMRotationDiff,FilterXMin,FilterXMax,FilterYMin,FilterYMax,FilterZMin,FilterZMax,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
7.655556,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.574805,1.414616,-1.316596,355.3761,112.9497,6.179177,-1.909877,0.8974907,-1.877573,346.5681,191.9931,2.794769,-2.064161,0.895864,-1.869386,345.8577,135.7343,356.6665,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.666667,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.574507,1.414607,-1.315733,355.3844,113.0483,6.217766,-1.909859,0.8974719,-1.87762,346.5686,191.9922,2.794553,-2.064149,0.8957875,-1.869283,345.8467,135.7286,356.7027,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.688889,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.574378,1.414619,-1.315312,355.3773,113.0999,6.287205,-1.909876,0.8974766,-1.877573,346.5612,191.9941,2.791475,-2.064121,0.8957727,-1.869272,345.8558,135.7187,356.7086,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.711111,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.574126,1.414526,-1.314585,355.3473,113.1193,6.348041,-1.909845,0.8974378,-1.877574,346.5585,191.9925,2.795877,-2.064142,0.8957978,-1.869274,345.8449,135.72,356.718,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.733334,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573942,1.414388,-1.31393,355.3597,113.1519,6.327886,-1.909868,0.897458,-1.877701,346.5598,191.9883,2.801869,-2.06419,0.895987,-1.869246,345.8405,135.7209,356.7383,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.744445,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573859,1.4143,-1.313666,355.3725,113.1739,6.304574,-1.909836,0.8973974,-1.877694,346.5611,192.0021,2.802831,-2.064143,0.8958659,-1.869323,345.853,135.7127,356.722,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.766667,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573665,1.414072,-1.313138,355.4213,113.1962,6.21352,-1.909742,0.8974952,-1.87773,346.5604,191.9949,2.817503,-2.064038,0.8958448,-1.869238,345.8429,135.7119,356.7105,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.788889,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573442,1.413848,-1.312642,355.4811,113.2555,6.152034,-1.909709,0.8975227,-1.877737,346.5559,191.989,2.79882,-2.064043,0.8958112,-1.869302,345.8386,135.7206,356.6817,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.811111,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573203,1.413614,-1.312217,355.4981,113.2655,6.096085,-1.909642,0.8975856,-1.877685,346.5606,191.9929,2.811207,-2.064025,0.8957874,-1.869336,345.842,135.7291,356.6456,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.822222,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.57314,1.413397,-1.312042,355.4825,113.2464,6.056626,-1.909859,0.8974446,-1.877669,346.5697,191.9866,2.802213,-2.064071,0.8958843,-1.86931,345.8512,135.737,356.6346,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.844445,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572908,1.412983,-1.311661,355.4913,113.2682,5.980867,-1.909839,0.8975171,-1.877459,346.5645,191.9953,2.796308,-2.064205,0.8958453,-1.869398,345.8458,135.7458,356.6262,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.866667,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572718,1.412541,-1.311379,355.4757,113.2967,5.890536,-1.909865,0.8974043,-1.877598,346.5724,191.9923,2.799377,-2.064318,0.8957777,-1.869463,345.8494,135.7423,356.6136,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.877778,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572731,1.411981,-1.310952,355.409,113.3214,5.874518,-1.910014,0.8975075,-1.877642,346.5747,191.9926,2.790217,-2.064384,0.8958057,-1.869522,345.8568,135.7513,356.6146,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.9,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.57271,1.411634,-1.310636,355.3781,113.3578,5.867374,-1.910016,0.8974631,-1.877826,346.5884,191.9821,2.795549,-2.064276,0.895739,-1.869331,345.8599,135.743,356.6048,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.922223,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572735,1.411048,-1.310045,355.2839,113.4138,5.850965,-1.910129,0.897565,-1.877913,346.5943,191.9636,2.798843,-2.064311,0.895806,-1.869373,345.8526,135.744,356.6174,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.933333,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572844,1.410586,-1.309429,355.1375,113.4292,5.757464,-1.910295,0.8976853,-1.878016,346.5988,191.9689,2.796576,-2.064366,0.8959892,-1.869152,345.862,135.7325,356.6494,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.955556,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572836,1.41038,-1.30912,355.0681,113.4527,5.678981,-1.910302,0.8977534,-1.877871,346.5988,191.95,2.800415,-2.064423,0.8960483,-1.869106,345.8561,135.7293,356.6638,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
7.977778,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572831,1.410187,-1.308461,354.9749,113.4853,5.414326,-1.910172,0.897926,-1.877827,346.5834,191.9481,2.797614,-2.064486,0.8959346,-1.869092,345.8542,135.7225,356.7023,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572788,1.410056,-1.308011,354.8264,113.4884,5.111882,-1.910255,0.8978754,-1.877657,346.5793,191.9429,2.803524,-2.064449,0.8959758,-1.869154,345.8409,135.7159,356.733,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.022223,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572772,1.409739,-1.307638,354.6584,113.4704,4.778511,-1.91005,0.8974421,-1.877449,346.5815,191.9416,2.808009,-2.064491,0.8959358,-1.869169,345.8573,135.7126,356.7292,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.044445,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572872,1.409652,-1.30731,354.5431,113.4547,4.456471,-1.90998,0.8975393,-1.877679,346.5806,191.935,2.809802,-2.064453,0.8959805,-1.869137,345.8528,135.7209,356.7292,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.066667,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572859,1.409862,-1.30699,354.4905,113.4395,4.119127,-1.910025,0.8976543,-1.877665,346.5773,191.9278,2.804497,-2.06458,0.8959097,-1.869182,345.8601,135.7201,356.7201,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.077778,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.572965,1.410099,-1.307001,354.5313,113.3847,3.722038,-1.910201,0.8977906,-1.877507,346.5747,191.9218,2.801717,-2.064553,0.8959631,-1.869205,345.8568,135.7218,356.7132,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.1,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573032,1.410256,-1.307079,354.554,113.3589,3.51382,-1.909929,0.8976492,-1.877567,346.5641,191.9147,2.804674,-2.064515,0.8960015,-1.869218,345.856,135.7292,356.7089,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.122222,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573319,1.410702,-1.307522,354.6199,113.2445,3.036523,-1.909942,0.8976576,-1.877364,346.5678,191.9401,2.783597,-2.064556,0.8958435,-1.869221,345.8582,135.7227,356.7039,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.133333,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573689,1.411176,-1.308179,354.669,113.1596,2.693367,-1.909801,0.8974478,-1.877468,346.5754,191.9265,2.792942,-2.064563,0.8959347,-1.869161,345.8569,135.7206,356.7012,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.155556,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.573842,1.411398,-1.308544,354.6961,113.1329,2.543954,-1.909882,0.8974929,-1.877416,346.5786,191.9328,2.79516,-2.064322,0.8955871,-1.869385,345.8576,135.717,356.6983,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.177778,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.574199,1.411852,-1.30951,354.8729,113.037,2.471872,-1.909995,0.8975482,-1.877393,346.5776,191.9279,2.785661,-2.064422,0.8957653,-1.869182,345.859,135.7147,356.6944,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.2,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.574359,1.412495,-1.310557,355.0034,112.9478,2.514547,-1.910033,0.8976939,-1.877498,346.591,191.9306,2.791953,-2.064458,0.8958395,-1.869066,345.8553,135.7137,356.7045,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.211111,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.575034,1.41308,-1.311808,355.007,112.8503,2.77873,-1.910007,0.897595,-1.877528,346.5953,191.9318,2.796071,-2.064398,0.8959064,-1.869064,345.8544,135.7174,356.7298,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.233334,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.575297,1.413348,-1.312362,355.0143,112.7975,2.903049,-1.90996,0.8975223,-1.877549,346.5999,191.9279,2.797244,-2.064388,0.8959377,-1.869048,345.8494,135.7103,356.7354,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.255556,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.575941,1.413952,-1.313691,355.037,112.6953,3.327353,-1.909881,0.8975557,-1.877511,346.5849,191.9301,2.801969,-2.064423,0.8958635,-1.869088,345.853,135.718,356.7509,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.266666,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.576561,1.414617,-1.31515,355.072,112.6198,3.808507,-1.909928,0.897743,-1.877313,346.5863,191.9353,2.81003,-2.064414,0.8957642,-1.86908,345.848,135.7155,356.7594,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.288889,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.576909,1.414873,-1.315889,355.0632,112.5473,4.072148,-1.910025,0.8976232,-1.877389,346.5828,191.9339,2.805309,-2.064422,0.8957994,-1.869102,345.8499,135.7169,356.7743,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.311111,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.57759,1.415382,-1.317452,354.9703,112.4677,4.66516,-1.910071,0.897619,-1.877539,346.5897,191.9258,2.808232,-2.064482,0.8959156,-1.869037,345.8458,135.716,356.7791,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.322223,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.578149,1.415654,-1.318981,354.8522,112.4211,5.307451,-1.910014,0.8976017,-1.877464,346.583,191.9327,2.818292,-2.064475,0.895825,-1.869145,345.8396,135.7196,356.775,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.344444,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.578401,1.415909,-1.31976,354.8003,112.3888,5.684507,-1.909836,0.8976425,-1.877409,346.5735,191.9382,2.809175,-2.06454,0.8959929,-1.869074,345.8329,135.7218,356.7755,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.366667,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.5789,1.416325,-1.321137,354.5882,112.3773,6.493472,-1.909808,0.897631,-1.877441,346.5819,191.9328,2.807747,-2.064504,0.8959637,-1.86918,345.8398,135.7235,356.7771,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.388889,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.579383,1.416843,-1.322274,354.3737,112.3761,7.329906,-1.909955,0.8976897,-1.877334,346.5825,191.9335,2.801473,-2.06453,0.8957567,-1.869331,345.8292,135.7251,356.7575,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.411111,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.579788,1.417194,-1.32321,354.2274,112.4352,8.08022,-1.90995,0.8976904,-1.877357,346.585,191.9288,2.802459,-2.064518,0.8958038,-1.869191,345.8301,135.714,356.7393,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.422222,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.579992,1.417269,-1.323688,354.1434,112.4836,8.400055,-1.910019,0.8976251,-1.877546,346.589,191.9326,2.806564,-2.064437,0.8959686,-1.869142,345.8271,135.7233,356.7272,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.444445,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.580452,1.417358,-1.324467,353.9843,112.6057,8.834862,-1.910019,0.8976268,-1.877409,346.5895,191.9339,2.804904,-2.064553,0.895969,-1.86913,345.8253,135.7148,356.7187,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.466667,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.58073,1.417475,-1.325185,353.9254,112.7401,9.052746,-1.91014,0.8975998,-1.877519,346.5875,191.9327,2.802299,-2.064536,0.8960203,-1.869098,345.8242,135.7194,356.7319,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.477778,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.580328,1.416904,-1.325776,353.8539,113.1378,9.08739,-1.910028,0.8975517,-1.877372,346.5877,191.9277,2.812331,-2.064499,0.8959838,-1.86914,345.8345,135.7204,356.728,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.5,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.579939,1.416551,-1.325938,353.9978,113.4526,9.119368,-1.910036,0.8975197,-1.877413,346.5906,191.9401,2.803962,-2.064487,0.8960365,-1.869066,345.8305,135.7148,356.7428,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.522223,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.579028,1.415951,-1.326139,354.2154,114.1442,8.925179,-1.909877,0.8975383,-1.877334,346.5847,191.9459,2.801976,-2.064567,0.8959721,-1.869123,345.824,135.7122,356.7523,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.544445,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.578058,1.415434,-1.326538,354.2743,114.6591,8.362665,-1.909994,0.8975523,-1.877325,346.5818,191.9396,2.801269,-2.06462,0.8959002,-1.869132,345.8271,135.7176,356.7538,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.555555,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.577351,1.41504,-1.326609,354.2645,115.397,7.709444,-1.91006,0.8975469,-1.877416,346.6021,191.9334,2.803211,-2.064474,0.8957087,-1.869271,345.8281,135.7228,356.771,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
8.577778,1.436631,0,18,6,Bar,Quarter-Circle,0,1,PreTask,-1.576993,1.414945,-1.326641,354.2834,115.7913,7.208205,-1.910078,0.8975663,-1.877434,346.5958,191.9333,2.806417,-2.064479,0.8957368,-1.869228,345.8366,135.7133,356.7546,False,False,False,False,False,False,False,False,False,False,False,False,0.15,-0.54592,0.4,0.8476125,0,0,1,0,1,0,1,0,0,NA,0,0,0
